TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD;PORT_NAME
2018-11-11 12:00:00;N;L;9;2;37;38;167;9.875;80.15;202;6;10.88;24;0;14.5;0.25;0;2;202;4;315;
2018-11-12 12:00:00;N;L;3;11;36;41;82;9.875;84.59;270;2;13.13;24;0;15.6;0.25;0;1;270;;0;
2018-11-13 12:00:00;N;L;2;18;37;47;77;9.875;86.1;270;3;13.38;24;0;16.0;0.25;0;1;270;;0;
2018-11-14 12:00:00;N;L;9;35;37;23;87;9.875;86.0;135;4;13.17;24;0;16.0;0.25;0;1;135;;0;
2018-11-15 12:00:00;N;L;15;44;36;39;39;9.875;86.86;270;2;13.46;24;0;16.5;0.25;0;1;270;1;90;
2018-11-16 12:00:00;N;L;17;12;41;59;309;9.875;87.3;67;4;13.08;24;0;18.0;0.25;0;1;67;;0;
2018-11-17 11:00:00;A;L;13;17;44;14;293;9.9;87.0;90;5;13.17;23;0;17.895652173913042;0.6;0;2;90;1;67;Ravenna
2018-11-27 16:00:00;D;B;12;30;44;25;0;5.86;0.0;0;0;;0;0;6.06;1.22;0;0;0;0;0;Ravenna
2018-11-28 12:00:00;N;B;16;41;41;56;132;5.86;86.5;0;5;13.1;20;0;18.468;1.22;0;3;0;2;45;
2018-11-29 12:00:00;N;B;20;27;37;28;139;0;86.7;45;6;13.39;23;0;18.344347826086956;0;0;3;45;1;337;
2018-11-30 12:00:00;N;B;23;34;36;45;38;0;83.5;45;8;9.17;23;0;17.165217391304346;0;0;4;45;3;0;
2018-12-01 12:00:00;N;B;26;7;40;22;40;5.775;81.5;22;6;10.42;24;0;15.47;1.55;0;2;22;1;0;
2018-12-01 23:00:00;A;B;29;43;40;12;91;5.775;86.9;22;4;13.09;11;0;18.30545454545455;1.55;0;1;22;0;0;Hereke
2018-12-18 14:00:00;D;L;29;46;40;36;;8.95;;;;;0;0;1.4;0.06;;0;0;0;0;Hereke
2018-12-18 17:00:00;A;L;28;26;40;53;263;8.725;87.2;45;2;13.67;3;0;17.36;1.45;0;1;45;0;0;Gemlik
2018-12-21 01:30:00;D;L;29;25;40;7;0;8.85;0.0;0;0;;0;0;0.84;1.3;0;0;0;0;0;Gemlik
2018-12-21 12:00:00;N;L;26;12;40;24;249;8.85;86.0;45;3;12.95;10;30;16.594285714285714;1.3;0;1;45;0;0;
2018-12-22 12:00:00;N;L;22;3;36;43;272;8.85;87.8;315;5;13.46;24;0;18.12;1.3;0;2;315;0;0;
2018-12-23 12:00:00;N;L;16;13;36;9;272;8.85;87.2;292;5;12.76;25;0;18.48;1.3;0;1;292;2;315;
2018-12-24 12:00:00;N;L;10;37;37;23;288;8.85;87.5;292;6;12.38;24;0;18.41;1.3;0;2;292;2;315;
2018-12-25 12:00:00;N;L;3;21;37;54;266;8.85;87.6;270;3;12.44;25;0;18.393600000000003;1.3;0;1;270;0;0;
2018-12-26 12:00:00;N;L;2;22;36;32;262;8.925;87.5;90;4;13.17;24;0;17.82;0.95;0;1;90;0;0;
2018-12-26 20:45:00;A;L;4;7;36;52;262;9.05;87.4;90;4;13.03;8;45;17.609142857142857;0.3;0;1;90;0;0;Gibraltar
2018-12-27 20:00:00;D;L;5;59;35;29;0;9.145;0.0;0;0;;0;0;1.52;0.69;0;0;0;0;0;Gibraltar
2018-12-28 12:00:00;N;L;9;14;35;37;256;9.15;87.9;45;4;13.06;16;0;18.465;0.7;0;1;45;0;0;
2018-12-29 12:00:00;N;L;16;51;33;9;256;9.05;87.8;67;4;13.4;25;0;18.2976;1.1;0;2;67;1;90;
2018-12-30 12:00:00;N;L;20;32;32;16;256;9.05;87.8;135;5;13.25;24;0;18.36;1.1;0;2;135;2;157;
2018-12-31 12:00:00;N;L;27;23;31;31;256;9.05;85.7;270;4;11.08;25;0;17.9712;1.1;0;2;270;4;292;
2019-01-01 12:00:00;N;L;32;10;30;57;256;9.05;86.2;180;6;12.13;24;0;18.28;1.1;0;2;180;3;315;
2019-01-02 12:00:00;N;L;38;56;28;24;256;9.05;86.5;0;4;11.8;25;0;18.096;1.1;0;2;0;3;315;
2019-01-03 12:00:00;N;L;43;42;27;48;256;9.05;86.2;292;4;12.33;24;0;18.37;1.1;0;1;292;3;315;
2019-01-04 12:00:00;N;L;49;23;26;33;260;0;86.7;292;6;12.8;25;0;18.1344;0;0;1;292;2;315;
2019-01-05 12:00:00;N;L;55;31;25;8;260;9.05;86.9;337;4;12.75;24;0;18.17;1.1;0;1;337;2;315;
2019-01-06 12:00:00;N;L;61;35;24;10;260;9.05;87.5;135;3;13.44;25;0;18.1056;1.1;0;1;135;2;337;
2019-01-07 12:00:00;N;L;66;42;23;51;260;9.05;87.7;112;4;13.21;24;0;18.04;0.9;0;1;112;2;315;
2019-01-08 12:00:00;N;L;72;48;22;38;260;9.05;87.6;90;4;13.0;25;0;18.0096;0.9;0;2;90;1;0;
2019-01-09 12:00:00;N;L;77;21;22;40;303;9.05;87.8;45;4;13.21;24;0;18.07;0.9;0;1;45;1;90;
2019-01-10 12:00:00;N;L;82;36;23;56;276;8.9;87.7;0;4;12.24;25;0;18.048000000000002;1.8;0;2;0;1;337;
2019-01-11 12:00:00;N;L;88;45;24;20;284;8.9;87.5;67;4;12.75;24;0;18.09;1.8;0;1;67;1;315;
2019-01-12 12:00:00;N;L;93;5;26;54;304;8.9;87.3;247;4;13.13;24;0;17.88;1.8;0;1;247;1;180;
2019-01-13 02:00:00;A;L;96;42;27;43;294;8.85;86.9;0;5;12.86;14;0;17.400000000000002;1.7;0;2;0;1;157;Corpus Christi
2019-01-25 20:30:00;D;B;96;45;27;53;;5.82;;;;;0;0;3.6;1.62;;0;0;0;0;Corpus Christi
2019-01-26 12:00:00;N;B;93;24;27;32;92;5.82;80.0;90;6;11.87;15;30;13.006451612903227;1.62;0;1;90;0;0;
2019-01-27 12:00:00;N;B;88;28;27;28;92;5.82;80.1;90;6;11.78;23;0;12.521739130434783;1.62;0;1;90;2;112;
2019-01-28 11:30:00;A;B;83;34;27;16;89;5.85;81.7;45;5;11.91;23;30;13.501276595744683;1.5;0;1;45;2;0;Tampa
2019-02-02 22:45:00;D;L;83;35;27;0;;10.605;;;;;0;0;5.3;0.17;;0;0;0;0;Tampa
2019-02-03 12:00:00;N;L;83;0;25;20;184;10.605;80.7;180;2;12.0;13;15;12.153962264150943;0.17;0;0;180;0;157;
2019-02-04 12:00:00;N;L;79;54;22;5;111;10.605;80.5;45;3;12.21;24;0;12.72;0.17;0;1;45;0;0;
2019-02-05 12:00:00;N;L;74;51;20;12;102;10.605;87.2;45;3;12.67;24;0;16.87;0.17;0;1;45;0;0;
2019-02-06 12:00:00;N;L;69;47;19;7;102;10.605;87.5;22;3;12.29;24;0;17.53;0.17;0;1;22;0;0;
2019-02-07 12:00:00;N;L;64;22;19;36;103;10.6;82.7;112;3;11.22;23;0;15.652173913043478;0.2;0;1;112;2;67;
2019-02-08 12:00:00;N;L;60;22;17;2;130;10.6;87.2;45;3;12.25;24;0;17.54;0.2;0;1;45;2;90;
2019-02-09 12:00:00;N;L;56;21;14;16;130;10.6;86.9;90;4;11.83;24;0;17.59;0.2;0;2;90;2;45;
2019-02-10 12:00:00;N;L;52;32;11;48;130;10.6;87.0;67;5;11.48;23;0;18.53217391304348;0.2;0;2;67;2;90;
2019-02-11 12:00:00;N;L;49;29;8;5;130;0;86.9;45;6;11.96;24;0;17.49;0;0;2;45;2;0;
2019-02-12 12:00:00;N;L;45;26;5;23;130;10.6;86.8;90;5;12.0;24;0;17.45;0.2;0;1;90;2;45;
2019-02-13 12:00:00;N;L;41;23;2;44;130;10.6;86.9;45;5;11.96;24;0;17.49;0.2;0;2;45;2;45;
2019-02-14 12:00:00;N;L;37;49;0;52;130;10.6;87.1;45;4;12.58;24;0;18.42;0.2;0;1;45;1;22;
2019-02-15 12:00:00;N;L;34;12;4;34;145;10.6;87.0;45;3;12.25;24;0;17.49;0.2;0;1;45;1;112;
2019-02-16 12:00:00;N;L;33;12;9;52;197;10.6;86.9;45;3;12.46;24;0;17.48;0.2;0;1;45;1;90;
2019-02-17 12:00:00;N;L;35;2;14;21;197;10.525;86.9;22;4;12.67;24;0;18.37;0.35;0;1;22;1;45;
2019-02-18 12:00:00;N;L;36;55;18;52;197;10.525;86.9;22;4;12.71;24;0;18.35;0.35;0;1;22;1;180;
2019-02-19 12:00:00;N;L;39;20;23;14;211;10.525;86.7;337;4;12.46;24;0;17.32;0.35;0;1;337;2;135;
2019-02-20 12:00:00;N;L;42;15;27;37;225;10.525;86.9;225;4;12.5;24;0;18.39;0.35;0;1;225;2;315;
2019-02-21 12:00:00;N;L;46;55;30;45;225;10.525;87.0;337;3;12.92;24;0;18.15;0.35;0;0;337;1;90;
2019-02-22 12:00:00;N;L;50;30;34;56;225;10.52;87.0;315;4;12.54;24;0;18.09;0.34;0;1;315;1;0;
2019-02-23 12:00:00;N;L;55;47;37;31;242;10.52;86.9;135;5;12.54;24;0;18.11;0.34;0;1;135;2;180;
2019-02-24 00:30:00;A;L;58;40;38;33;270;10.525;86.8;225;6;11.76;12;30;18.2016;0.35;0;2;225;2;180;Necochea
2019-03-09 18:00:00;D;L;58;38;38;41;;8.575;;;;;0;0;3.62;1.05;;0;0;0;0;Necochea
2019-03-10 12:00:00;N;L;55;43;35;10;27;8.575;87.2;135;3;13.83;18;0;18.200000000000003;1.05;0;1;135;1;157;
2019-03-10 16:00:00;A;L;55;5;35;21;275;8.575;87.5;135;3;13.5;4;0;18.06;1.05;0;1;135;1;157;Ramallo
2019-04-07 00:00:00;D;L;55;5;35;48;;9.5;;;;;0;0;41.9;0.8;;0;0;0;0;ZONA COMUN
2019-04-07 12:00:00;N;L;56;0;37;1;208;9.5;87.9;337;4;13.5;12;0;18.96;0.8;0;1;337;1;315;
2019-04-08 12:00:00;N;L;59;47;41;20;208;9.5;88.2;45;4;13.58;24;0;18.59;0.8;0;1;45;1;0;
2019-04-09 12:00:00;N;L;62;22;46;47;208;9.5;88.2;315;5;13.0;24;0;18.69;0.8;0;1;315;2;22;
2019-04-10 12:00:00;N;L;66;21;50;1;208;9.5;87.7;225;7;11.33;24;0;17.58;0.8;0;2;225;3;180;
2019-04-11 02:45:00;A;L;69;21;52;6;285;9.5;88.0;0;5;13.56;14;45;18.66305084745763;0.8;0;1;0;2;135;Magellan Straits
2019-04-14 07:30:00;D;L;74;35;52;57;;9.2;;;;;0;0;17.82;1;;0;0;0;0;MAGELLAN
2019-04-14 12:00:00;N;L;74;35;52;57;345;9.3;87.8;247;6;8.0;4;30;18.453333333333333;0.8;0;3;247;6;225;
2019-04-15 12:00:00;N;L;76;4;48;6;0;9.3;87.5;337;7;9.76;25;0;16.272;0.8;0;3;337;5;292;
2019-04-16 12:00:00;N;L;76;49;44;6;359;9.3;86.9;337;6;8.13;24;0;17.52;0.8;0;3;337;5;292;
2019-04-17 12:00:00;N;L;76;56;39;13;359;9.3;87.2;180;5;12.25;24;0;17.45;0.8;0;1;180;3;247;
2019-04-18 12:00:00;N;L;76;36;34;54;350;9.3;88.4;45;4;13.42;24;0;18.71;0.8;0;1;45;3;225;
2019-04-19 12:00:00;N;L;77;26;29;50;351;9.3;88.2;337;4;13.08;24;0;18.35;0.8;0;1;337;2;157;
2019-04-20 12:00:00;N;L;78;52;23;47;351;9.3;88.3;135;4;13.52;25;0;18.1248;0.8;0;1;135;2;202;
2019-04-21 12:00:00;N;L;79;30;18;40;351;9.3;88.3;157;4;13.54;24;0;18.26;0.8;0;1;157;2;202;
2019-04-22 12:00:00;N;L;80;7;13;30;351;9.3;88.1;90;3;13.58;24;0;18.09;0.8;0;1;90;2;202;
2019-04-23 12:00:00;N;L;81;44;7;21;351;9.3;88.4;135;3;13.67;24;0;18.13;0.8;0;1;135;1;225;
2019-04-24 10:42:00;A;L;80;54;2;37;36;9.35;88.5;270;4;13.61;22;42;18.037004405286343;0;0;1;270;1;225;Guayaquil
2019-05-06 06:40:00;D;B;80;45;2;27;;4.85;;;;;0;0;5.56;2.5;;0;0;0;0;Guayaquil
2019-05-06 12:00:00;N;B;81;31;3;4;216;4.85;75.0;225;3;11.27;5;20;12.285;2.5;0;1;225;1;225;
2019-05-07 00:15:00;A;B;81;47;5;3;139;4.915;80.2;225;4;12.16;12;15;13.420408163265304;3.35;0;1;225;1;225;Bayovar
2019-05-09 00:30:00;D;B;81;50;5;12;;9.4;;;;;0;0;0.95;0.4;;0;0;0;0;Bayovar
2019-05-09 12:00:00;N;B;81;13;8;4;173;9.4;87.2;157;5;12.55;11;30;18.281739130434783;0.4;0;4;157;2;157;
2019-05-10 12:00:00;N;B;80;54;12;31;173;9.4;86.8;157;5;11.81;24;0;17.18;0.4;0;2;157;3;157;
2019-05-11 12:00:00;N;B;79;17;17;51;171;9.4;86.3;135;6;11.06;24;0;18.15;0.4;0;2;135;4;202;
2019-05-12 12:00:00;N;B;79;59;21;5;171;9.4;86.2;180;6;11.9;24;0;17.14;0.4;0;3;180;3;225;
2019-05-13 12:00:00;N;L;78;38;26;24;171;9.4;86.4;157;5;12.24;23;0;18.14608695652174;0.4;0;2;157;4;202;
2019-05-14 12:00:00;N;L;77;57;29;49;171;9.4;69.0;180;3;8.41;24;0;11.26;0.2;0;1;180;3;225;
2019-05-15 12:00:00;N;L;77;40;29;42;42;9.4;0.0;180;3;0.78;24;0;0.0;0.2;0;1;180;2;225;
2019-05-16 12:00:00;N;L;77;39;29;31;171;9.4;0.0;0;4;0.41;24;0;0.0;0.2;0;1;0;3;225;
2019-05-17 12:00:00;N;L;77;31;34;29;188;9.4;85.2;225;5;12.03;24;0;17.27;0.2;0;1;225;4;247;
2019-05-18 12:00:00;N;L;77;22;38;51;178;9.4;83.3;247;4;9.65;24;0;16.21;0.2;0;1;247;5;225;
2019-05-19 12:00:00;N;L;77;37;42;37;182;9.4;83.8;202;5;10.65;24;0;16.29;0.2;0;2;202;5;225;
2019-05-20 12:00:00;N;L;77;52;46;36;180;9.4;85.5;180;5;10.5;24;0;17.07;0.2;0;2;180;5;225;
2019-05-21 12:00:00;N;L;77;23;51;6;170;9.4;86.3;337;8;11.82;23;0;19.06434782608696;0.2;0;4;337;4;225;
2019-05-22 01:45:00;A;L;73;6;53;27;141;9.4;87.6;315;6;12.47;13;45;18.01309090909091;0.2;0;2;315;1;225;MAGELLAN
2019-05-22 21:30:00;D;L;68;33;52;22;;9.4;;;;;0;0;14.62;0.2;;0;0;0;0;MAGELLAN
2019-05-23 12:00:00;N;L;65;9;50;50;28;9.4;87.9;292;5;12.69;14;30;18.455172413793104;0.2;0;1;292;1;90;
2019-05-24 12:00:00;N;L;62;23;45;1;28;9.4;88.0;315;4;13.57;24;0;18.09;0.2;0;1;315;1;157;
2019-05-25 12:00:00;N;L;58;39;40;32;28;9.4;88.7;315;3;13.41;24;0;18.1;0.2;0;1;315;1;270;
2019-05-26 12:00:00;N;L;55;51;35;17;24;9.6;88.5;337;4;13.59;24;0;18.07;0;0;1;337;1;270;
2019-05-26 17:00:00;A;L;60;28;33;0;273;9.6;88.2;67;3;13.22;5;0;17.808;0;0;1;67;1;270;Ramallo
2019-06-24 03:10:00;D;L;0;0;0;0;;9.825;;;;;0;0;34.11;0.85;;0;0;0;0;ZONA COMUN
2019-06-24 12:00:00;N;L;53;27;34;4;60;9.825;88.4;202;2;13.23;8;50;17.93207547169811;0.85;0;0;202;1;225;
2019-06-25 12:00:00;N;L;48;13;31;23;45;9.825;88.1;22;6;12.79;24;0;18.0;0.85;0;2;0;1;22;
2019-06-26 12:00:00;N;L;43;49;27;46;45;9.825;87.9;180;6;13.2;24;0;17.9;0.85;0;2;180;1;225;
2019-06-27 12:00:00;N;L;40;40;24;6;22;9.825;81.6;22;5;11.99;23;0;14.504347826086958;0.85;0;2;22;1;315;
2019-06-28 12:00:00;N;L;37;36;20;30;22;9.825;81.3;90;6;11.82;24;0;14.4;0.85;0;2;90;1;0;
2019-06-29 12:00:00;N;L;35;22;16;40;22;9.825;79.0;90;6;11.47;24;0;14.0;0.85;0;2;90;2;90;
2019-06-30 12:00:00;N;L;34;18;12;3;22;9.825;79.0;90;6;11.33;23;0;14.29565217391304;0.85;0;2;90;2;90;
2019-07-01 12:00:00;N;L;32;10;8;29;22;9.825;79.0;135;5;11.07;24;0;14.300000000000002;0.85;0;2;135;2;112;
2019-07-02 12:00:00;N;L;30;54;3;51;22;9.825;77.7;112;4;11.4;24;0;13.199999999999998;0.85;0;2;112;2;135;
2019-07-03 12:00:00;N;L;29;9;0;21;22;9.825;76.4;90;4;10.7;24;0;12.6;0.85;0;1;90;2;90;
2019-07-04 12:00:00;N;L;27;31;4;49;22;9.825;76.3;135;5;11.57;24;0;11.9;0.85;0;2;135;2;112;
2019-07-05 12:00:00;N;L;26;13;9;10;19;9.825;76.7;135;4;12.48;24;0;12.1;0.85;0;1;135;2;157;
2019-07-06 12:00:00;N;L;24;56;13;27;19;9.825;88.0;22;4;13.05;23;0;18.156521739130433;0.85;0;1;22;2;22;
2019-07-07 12:00:00;N;L;22;43;18;37;20;9.825;88.2;45;5;12.76;24;0;18.3;0.85;0;2;45;2;22;
2019-07-08 12:00:00;N;L;20;28;23;40;21;9.75;88.1;45;5;12.69;24;0;18.3;0.7;0;1;45;2;22;
2019-07-09 12:00:00;N;L;18;16;28;33;22;9.75;88.0;45;5;12.92;24;0;18.2;0.7;0;2;45;2;22;
2019-07-10 12:00:00;N;L;15;59;32;54;24;9.75;88.9;22;4;13.11;24;0;18.1;0.7;0;1;22;1;22;
2019-07-11 12:00:00;N;L;13;42;36;47;25;9.75;78.1;22;6;10.71;23;0;13.460869565217392;0.7;0;2;22;2;22;
2019-07-12 12:00:00;N;L;11;27;40;25;27;9.75;77.6;22;6;10.46;24;0;13.1;0.7;0;3;22;2;0;
2019-07-13 12:00:00;N;L;9;7;44;7;28;9.75;75.3;45;7;10.18;24;0;12.0;0.7;0;3;45;3;22;
2019-07-14 12:00:00;N;L;6;6;48;7;28;9.75;79.6;45;5;11.24;24;0;13.1;0.7;0;2;45;1;45;
2019-07-15 12:00:00;N;L;0;15;50;17;75;9.75;73.6;45;3;11.36;24;0;10.800000000000002;0.7;0;1;45;1;45;
2019-07-16 12:00:00;N;L;3;1;53;24;18;9.7;67.1;45;4;9.81;24;0;8.3;0.6;0;1;45;1;22;
2019-07-17 12:00:00;N;L;7;37;56;24;32;9.7;74.5;270;3;11.26;23;0;9.91304347826087;0.6;0;1;270;1;337;
2019-07-17 22:50:00;A;L;10;44;57;37;90;9.575;79.8;270;3;12.3;10;50;11.076923076923077;0.55;0;1;270;1;337;SKAW
2019-07-19 12:00:00;D;L;10;44;57;37;;9.8;;;;;0;0;16.1;1;;0;0;0;0;SKAW
2019-07-20 10:15:00;A;L;21;42;55;8;90;9.855;85.4;337;3;13.36;21;15;16.828235294117647;0.93;0;1;337;0;315;Klaipeda
2019-07-28 11:15:00;D;B;21;42;55;7;;5.115;;;;;0;0;1.9;2.87;;0;0;0;0;Klaipeda
2019-07-28 12:00:00;N;B;20;3;56;32;324;5.115;89.0;67;3;14.27;0;45;16.0;2.87;0;1;67;0;0;
2019-07-29 10:30:00;A;B;25;50;59;30;79;5.115;90.1;112;5;14.07;22;30;17.92;2.87;0;1;112;0;0;Ust Luga
2019-07-29 18:30:00;D;B;28;41;59;25;;5.11;;;;;0;0;1;2.84;;0;0;0;0;Ust Luga
2019-07-29 23:40:00;A;B;28;41;59;25;104;5.11;88.4;202;2;14.03;5;10;16.258064516129032;2.84;0;0;202;0;0;Ust Luga
2019-08-01 20:30:00;D;L;28;41;59;25;;10.715;;;;;0;0;2.7;0.47;;0;0;0;0;Ust Luga
2019-08-02 12:00:00;N;L;21;16;59;52;232;10.49;88.9;0;3;13.3;15;30;16.41290322580645;0.34;0;1;0;0;0;
2019-08-03 12:00:00;N;L;15;36;55;13;255;10.49;89.6;337;3;13.22;25;0;17.183999999999997;0.34;0;1;337;0;0;
2019-08-04 01:00:00;A;L;10;25;56;55;266;10.49;88.7;315;4;13.18;13;0;17.72307692307692;0.34;0;1;315;0;0;Grenaa
2019-08-04 16:00:00;D;L;10;25;56;55;;10.49;;;;;0;0;9.9;0.34;;0;0;0;0;Grenaa
2019-08-05 12:00:00;N;L;4;4;58;39;297;10.49;88.9;157;4;13.5;20;0;18.0;0.34;0;1;157;1;135;
2019-08-06 12:00:00;N;L;5;23;59;22;261;10.49;89.0;135;3;13.37;25;0;17.951999999999998;0.34;0;1;135;1;22;
2019-08-07 12:00:00;N;L;15;3;58;7;251;10.49;88.3;22;5;13.09;24;0;17.1;0.34;0;2;22;2;22;
2019-08-08 12:00:00;N;L;24;1;56;18;244;10.49;88.5;22;4;12.97;25;0;17.28;0.34;0;1;22;2;45;
2019-08-09 12:00:00;N;L;32;30;53;8;238;10.49;87.4;337;5;12.97;24;0;16.9;0.34;0;2;337;2;22;
2019-08-10 12:00:00;N;L;38;34;50;56;233;10.49;88.3;315;4;12.79;24;0;17.1;0.34;0;1;315;2;90;
2019-08-11 12:00:00;N;L;44;27;47;37;228;10.53;87.2;202;6;11.65;25;0;17.471999999999998;0.26;0;2;202;3;180;
2019-08-12 12:00:00;N;L;49;0;44;49;225;10.53;87.9;225;4;12.56;24;0;17.8;0.26;0;1;225;2;225;
2019-08-13 12:00:00;N;L;55;27;41;49;237;10.66;87.5;247;5;12.25;25;0;17.616;0.02;0;2;247;2;202;
2019-08-14 12:00:00;N;L;60;6;39;31;237;10.66;88.9;225;5;10.76;24;0;18.26;0.02;0;2;225;2;225;
2019-08-15 12:00:00;N;L;64;46;36;33;233;10.66;84.0;247;7;9.48;25;0;18.0672;0.02;0;2;247;3;225;
2019-08-16 12:00:00;N;L;69;42;33;17;231;10.66;86.8;225;5;12.36;24;0;18.97;0.02;0;2;225;3;225;
2019-08-17 12:00:00;N;L;74;13;30;1;228;10.66;88.4;225;4;12.81;25;0;18.8448;0.02;0;2;225;2;202;
2019-08-18 12:00:00;N;L;78;35;27;54;253;10.66;88.1;135;4;12.94;24;0;18.37;0.02;0;1;135;2;135;
2019-08-19 12:00:00;N;L;81;56;23;4;246;10.66;88.9;90;5;11.2;25;0;18.288;0.02;0;2;90;2;135;
2019-08-20 12:00:00;N;L;85;25;24;50;294;10.66;88.04;22;4;11.38;24;0;18.27;0.02;0;1;22;1;90;
2019-08-21 12:00:00;N;L;89;43;27;2;1;10.66;87.14;90;4;13.01;24;0;17.76;0.02;0;1;90;1;90;
2019-08-21 16:15:00;A;L;90;56;29;3;333;10.66;89.7;90;4;13.25;4;15;18.46588235294118;0.02;0;1;90;1;90;New Orleans
2019-08-31 00:35:00;D;B;90;56;29;3;;5.15;;;;;0;0;12.16;3;;0;0;0;0;New Orleans
2019-08-31 12:00:00;N;B;92;53;27;11;265;5.05;88.7;67;3;14.37;11;25;17.616350364963505;2.7;0;1;67;0;0;
2019-08-31 21:30:00;A;L;94;18;29;47;302;5.05;89.6;67;3;14.66;9;30;17.785263157894736;2.7;0;1;67;0;0;Galveston
2019-09-07 20:50:00;D;L;94;18;29;47;;8.94;;;;;0;0;3.03;0.46;;0;0;0;0;Galveston
2019-09-08 12:00:00;N;L;93;54;25;56;104;8.94;88.5;157;4;14.4;15;10;17.802197802197803;0.46;0;1;157;0;0;
2019-09-09 12:00:00;N;L;88;37;24;9;104;8.94;89.0;112;3;13.51;24;0;18.0;0.46;0;1;112;0;0;
2019-09-10 12:00:00;N;L;82;44;23;45;89;8.94;87.0;67;4;13.22;23;0;17.73913043478261;0.46;0;1;67;1;90;
2019-09-11 12:00:00;N;L;77;6;22;27;133;8.88;87.6;67;5;13.18;24;0;18.05;0.04;0;2;67;1;45;
2019-09-12 12:00:00;N;L;72;16;20;6;98;8.88;88.8;135;3;13.6;24;0;18.35;0.04;0;1;135;1;67;
2019-09-13 12:00:00;N;L;68;56;17;5;147;8.88;87.5;135;5;13.1;23;0;18.05217391304348;0.04;0;2;135;1;22;
2019-09-14 12:00:00;N;L;63;58;14;39;105;8.88;87.3;112;4;13.19;24;0;18.2;0.04;0;1;90;0;0;
2019-09-15 12:00:00;N;L;58;8;13;35;116;8.88;87.7;90;4;13.26;24;0;18.25;0.04;0;1;90;2;67;
2019-09-16 12:00:00;N;L;54;3;11;11;116;8.88;86.0;90;5;11.98;24;0;18.0;0.04;0;2;90;3;45;
2019-09-17 12:00:00;N;L;49;26;9;46;104;8.75;86.3;157;4;12.24;23;0;18.0;0.3;0;1;157;3;67;
2019-09-18 12:00:00;N;L;44;36;8;32;97;8.75;87.5;157;4;13.2;24;0;18.2;0.3;0;1;157;2;337;
2019-09-19 12:00:00;N;L;39;57;7;1;97;8.75;87.2;112;4;13.83;24;0;18.2;0.3;0;1;112;2;22;
2019-09-20 12:00:00;N;L;33;17;7;52;97;9.75;87.6;157;3;13.51;23;0;18.26086956521739;0.3;0;1;157;2;157;
2019-09-21 12:00:00;N;L;28;34;6;15;97;8.75;87.5;157;5;14.14;24;0;18.5;0.3;0;1;157;2;157;
2019-09-22 12:00:00;N;L;22;51;5;34;97;8.75;85.4;157;4;14.35;24;0;18.15;0.3;0;1;157;2;180;
2019-09-23 12:00:00;N;L;16;8;5;59;97;8.75;86.3;157;4;14.08;24;0;18.3;0.3;0;1;157;2;135;
2019-09-24 12:00:00;N;L;11;27;4;44;97;8.75;86.4;157;4;13.89;23;0;18.417391304347824;0.3;0;1;157;2;157;
2019-09-25 12:00:00;N;L;6;53;3;6;92;8.75;85.8;180;3;14.22;24;0;18.2;0.3;0;0;180;2;180;
2019-09-26 00:00:00;A;L;1;52;4;44;100;8.75;85.82;180;3;14.81;12;0;18.1;0.3;0;0;180;2;180;Takoradi
2019-09-26 12:25:00;D;L;1;52;4;44;;8.9;;;;;0;0;2.35;0;;0;0;0;0;Takoradi
2019-09-27 12:00:00;N;L;2;33;5;15;60;8.9;86.2;247;3;14.13;22;35;18.225830258302583;0;0;1;247;2;202;
2019-09-27 17:30:00;A;L;3;27;6;23;60;8.9;87.3;247;4;13.84;5;30;18.10909090909091;0;0;1;247;2;202;LAGOS
2019-09-28 20:00:00;D;L;3;27;6;23;;8.9;;;;;0;0;2.6;0;;0;0;0;0;LAGOS
2019-09-29 12:00:00;N;L;6;53;3;11;85;8.9;88.1;247;3;14.38;16;0;18.75;0;0;0;247;1;225;
2019-09-29 15:30:00;A;L;7;45;4;0;31;8.9;89.4;247;3;16.41;3;5;21.01621621621622;0;0;0;247;1;225;Port Harcourt
2019-10-30 15:50:00;D;L;7;41;4;9;;9.555;;;;;0;0;10.95;0.27;;0;0;0;0;Onne
2019-10-31 11:20:00;A;L;3;8;6;35;315;9.555;86.8;247;3;14.39;19;30;18.33846153846154;0.27;0;0;247;1;202;LAGOS
2019-10-31 16:00:00;D;B;3;19;6;24;;9.555;;;;;0;0;1.95;0.27;;0;0;0;0;LAGOS
2019-11-01 12:00:00;N;L;0;47;3;5;235;9.555;85.82;225;3;13.53;20;0;18.24;0.27;0;0;225;2;180;
2019-11-02 12:00:00;N;L;4;46;0;25;235;9.555;86.1;225;3;12.74;25;0;18.384;0.27;0;0;225;2;180;
2019-11-03 12:00:00;N;L;8;13;2;42;235;9.555;86.0;180;4;13.11;24;0;18.2;0.27;0;1;180;1;135;
2019-11-04 12:00:00;N;L;12;8;5;53;235;9.555;86.8;112;4;12.8;24;0;18.25;0.27;0;1;112;1;135;
