0,N,nan,0,0,0,0,0,10.8,0,0.0,0.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,5.225,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.7,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,7.0,15.57,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,135.0,3.0,161.8,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,0.0,2.0,15.4,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,nan,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.655,0,247.0,8.0,12.7,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,7.0,12.39,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,nan,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.6,0,0.0,5.0,15.4,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,6.0,9.38,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,135.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.75,0,0.0,5.0,15.61,0,0,0,0
0,N,nan,0,0,0,0,0,10.75,0,0.0,4.0,15.65,0,0,0,0
0,N,nan,0,0,0,0,0,8.4,0,315.0,3.0,15.43,0,0,0,0
0,N,nan,0,0,0,0,0,8.4,0,225.0,3.0,10.59,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,135.0,4.0,15.62,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,90.0,4.0,15.88,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,270.0,4.0,15.91,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,135.0,3.0,15.3,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,135.0,3.0,15.3,0,0,0,0
0,N,nan,0,0,0,0,0,6.5,0,45.0,9.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,202.0,3.0,14.76,0,0,0,0
0,N,nan,0,0,0,0,0,95,0,202.0,3.0,14.69,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,45.0,8.0,2.8,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,45.0,7.0,6.7,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,2.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,135.0,4.0,15.09,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,135.0,3.0,13.91,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,270.0,4.0,13.75,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,45.0,4.0,14.21,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,135.0,4.0,15.7,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,45.0,3.0,13,0,0,0,0
0,N,nan,0,0,0,0,0,10.05,0,270.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,0.0,3.0,11.92,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,0.0,3.0,14.17,0,0,0,0
0,N,nan,0,0,0,0,0,1002.5,0,67.0,7.0,15.2,0,0,0,0
0,N,nan,0,0,0,0,0,11.09,0,315.0,8.0,15.5,0,0,0,0
0,N,nan,0,0,0,0,0,11.09,0,270.0,8.0,372,0,0,0,0
0,N,nan,0,0,0,0,0,6.775,0,90.0,6.0,15.62,0,0,0,0
0,N,B,0,0,0,0,0,6.65,0,315.0,3.0,13.38,0,0,11.1,11.1
0,N,nan,0,0,0,0,0,6.775,0,90.0,5.0,15.61,0,0,0,0
0,N,nan,0,0,0,0,0,11.09,0,315.0,8.0,15.4,0,0,0,0
0,N,nan,0,0,0,0,0,6.775,0,90.0,4.0,15.34,0,0,0,0
0,N,nan,0,0,0,0,0,9.4,0,0.0,4.0,5.15,0,0,0,0
0,N,nan,0,0,0,0,0,10.805,0,0.0,5.0,13.3,0,0,0,0
0,N,nan,0,0,0,0,0,10.77,0,0.0,5.0,13.8,0,0,0,0
0,N,nan,0,0,0,0,0,10.73,0,225.0,5.0,14.5,0,0,0,0
0,N,nan,0,0,0,0,0,10.765,0,0.0,5.0,14.1,0,0,0,0
0,N,nan,0,0,0,0,0,10.79,0,315.0,5.0,14,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,90.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,135.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.65,0,22.0,8.0,15.4,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,67.0,3.0,14.3,0,0,0,0
0,N,nan,0,0,0,0,0,6.975,0,270.0,3.0,14.4,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,270.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,90.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,90.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,270.0,3.0,15.53,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,45.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,315.0,4.0,15.65,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,315.0,3.0,14.12,0,0,0,0
0,N,nan,0,0,0,0,0,9.95,0,225.0,5.0,15.7,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,270.0,3.0,14.54,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,8.0,15.04,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,8.0,14.54,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,292.0,8.0,8.12,0,0,0,0
0,N,nan,0,0,0,0,0,9.71,0,0.0,7.0,15.45,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,292.0,7.0,12.79,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,3.0,15.9,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,45.0,6.0,14.08,0,0,0,0
0,N,nan,0,0,0,0,0,10.375,0,270.0,8.0,11.4,0,0,0,0
0,N,nan,0,0,0,0,0,9.22,0,0.0,4.0,14.96,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,315.0,4.0,13.83,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,225.0,2.0,13.79,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,270.0,3.0,15.62,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,90.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.41,0,225.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.9,0,225.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.41,0,135.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,270.0,4.0,15.06,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,225.0,5.0,15.59,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,0.0,0.0,14.5,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,45.0,6.0,13.86,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,135.0,3.0,16.2,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,315.0,3.0,15.8,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,202.0,5.0,14.35,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,8.0,14.57,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,7.0,11.13,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,225.0,4.0,15.72,0,0,0,0
0,N,nan,0,0,0,0,0,10.315,0,247.0,4.0,15.5,0,0,0,0
0,N,nan,0,0,0,0,0,10.4,0,225.0,4.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,9.55,0,225.0,4.0,15.58,0,0,0,0
0,N,nan,0,0,0,0,0,9.35,0,225.0,6.0,15.64,0,0,0,0
0,N,nan,0,0,0,0,0,6.895,0,270.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.895,0,45.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,90.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,90.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,270.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.41,0,225.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.8,0,45.0,5.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,180.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,22.0,6.0,13.88,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,45.0,4.0,15.56,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,180.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,0.0,6.0,14.32,0,0,0,0
0,N,nan,0,0,0,0,0,52.25,0,0.0,0.0,14.75,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,202.0,1.0,15,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.12,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.2,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,270.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,225.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,67.0,4.0,15.7,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,202.0,3.0,14.54,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,180.0,3.0,15.13,0,0,0,0
0,N,nan,0,0,0,0,0,9.975,0,135.0,6.0,15.6,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,202.0,3.0,14.5,0,0,0,0
0,N,nan,0,0,0,0,0,10.525,0,270.0,6.0,13.1,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,90.0,3.0,20.48,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,6.0,14.21,0,0,0,0
0,N,nan,0,0,0,0,0,6.6,0,315.0,4.0,15.6,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,45.0,3.0,19.48,0,0,0,0
0,N,nan,0,0,0,0,0,10.615,0,315.0,4.0,13.8,0,0,0,0
0,N,nan,0,0,0,0,0,10.6,0,315.0,4.0,14.3,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,0.0,13.48,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,90.0,4.0,15.04,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,3.0,13.96,0,0,0,0
0,N,nan,0,0,0,0,0,10.5,0,315.0,4.0,14.22,0,0,0,0
0,N,nan,0,0,0,0,0,10.5,0,45.0,3.0,14.43,0,0,0,0
0,N,nan,0,0,0,0,0,10.5,0,45.0,3.0,14.26,0,0,0,0
0,N,nan,0,0,0,0,0,8,0,0.0,3.0,15.08,0,0,0,0
0,N,nan,0,0,0,0,0,8,0,225.0,5.0,14.98,0,0,0,0
0,N,nan,0,0,0,0,0,8,0,315.0,7.0,12.46,0,0,0,0
0,N,nan,0,0,0,0,0,8.2,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.2,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,315.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,315.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,292.0,5.0,14.45,0,0,0,0
