TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD
2014-10-01 12:00:00;N;L;17;41;41;18;292;10;100.0;315;3;12.08;24;0;17.8;0;0;2;315;2;315
2015-01-19 16:18:00;A;L;29;8;41;4;225;9.55;100.0;225;2;13.02;4;18;19.200000000000003;0;0;1;225;0;225
2014-10-18 18:30:00;A;B;8;20;44;50;0;6.5;100.0;135;3;12.31;6;30;19.569230769230767;2;0;2;135;1;135
2014-06-25 12:00:00;A;L;;;;;0;9.7;101.8;45;3;9.25;4;0;22.5;0;0;2;45;2;45
2014-11-23 22:18:00;A;L;36;50;44;33;0;7.6;100.0;45;7;12.53;8;18;19.373493975903614;0;0;6;45;3;45
2015-01-09 12:00:00;N;L;31;56;43;56;270;8.1;100.0;247;7;12.52;25;0;19.056;0;0;6;247;4;202
2015-01-23 12:00:00;N;L;25;18;38;43;135;0;100.0;157;7;11.26;10;18;18.71067961165048;0;0;6;157;3;157
2015-02-05 21:42:00;A;L;23;51;37;34;315;9.4;100.0;225;5;12.37;9;42;18.927835051546396;0;0;4;225;2;225
2015-02-04 12:00:00;N;L;30;51;34;37;292;0;100.0;315;5;11.68;12;30;18.912;0;0;4;315;1;315
2015-01-13 06:24:00;A;B;28;12;44;40;202;6.55;100.0;225;2;12.5;0;24;8.999999999999998;1.5;0;1;225;0;225
2015-02-14 12:00:00;N;B;32;21;42;1;45;0;100.0;45;5;12.61;11;30;18.991304347826084;0;0;4;45;1;45
2015-01-14 12:00:00;N;B;33;3;44;49;67;0;100.0;45;5;12.39;18;0;19.0;0;0;4;45;1;45
2015-01-24 12:00:00;N;L;28;23;35;53;112;0;100.0;157;7;10.67;24;0;19.2;0;0;6;157;4;157
2015-01-21 04:42:00;A;L;29;8;41;4;270;9.53;100.0;0;2;5.0;0;12;12.000000000000002;0;0;1;0;0;0
2015-01-21 12:00:00;N;L;28;49;40;3;247;9.53;100.0;0;2;12.33;3;0;18.0;0;0;1;0;0;0
2015-01-21 15:30:00;A;L;27;36;40;10;247;9.53;100.0;0;2;12.86;3;30;18.514285714285716;0;0;1;0;0;0
2015-02-05 12:00:00;N;L;24;24;36;56;292;9.4;100.0;135;5;12.5;24;0;18.9;0;0;4;135;2;135
2015-01-15 03:00:00;A;B;37;31;44;51;90;6.55;100.0;225;2;12.47;15;0;18.4;1.5;0;1;225;0;225
2015-02-15 10:48:00;A;B;37;31;44;49;45;6.62;100.0;45;3;12.59;22;48;18.210526315789476;1.6;0;2;45;1;45
2015-01-10 01:30:00;A;L;28;18;44;43;315;8.1;100.0;225;7;10.81;13;30;20.97777777777778;0;0;6;225;3;225
2014-09-09 12:00:00;N;L;33;38;42;55;247;0;100.0;315;6;12.13;19;42;20.101522842639593;0;0;5;315;5;315
2014-09-10 07:06:00;A;L;29;8;41;4;247;10.6;101.0;292;4;11.47;19;6;20.104712041884817;0;0;4;292;4;292
2014-10-18 12:00:00;N;B;7;24;43;32;45;6.5;100.0;135;3;12.43;11;6;17.2972972972973;2;0;2;135;1;135
2014-11-01 12:00:00;N;L;26;35;34;45;90;10.1;100.0;0;5;11.39;23;0;19.617391304347827;0;0;4;0;3;0
2014-11-02 12:00:00;N;L;32;6;34;42;90;10.1;100.0;0;4;12.29;24;0;18.9;0;0;3;0;2;0
2014-08-24 12:00:00;N;L;18;37;35;15;112;8.5;100.0;225;3;12.71;14;5;20.449704142011832;0;0;2;225;2;225
2015-12-31 04:30:00;A;B;26;12;40;25;45;6.5;107.0;22;7;12.42;16;30;25.745454545454542;1.6;0;6;22;3;22
2015-12-29 12:00:00;N;B;32;51;35;2;270;6.5;103.6;45;3;13.16;15;30;23.535483870967738;1.6;0;2;45;1;45
2014-12-28 12:00:00;N;B;20;43;37;30;135;6.6;100.0;135;7;12.48;23;0;17.530434782608697;1.6;0;7;135;6;135
2014-12-22 12:00:00;N;L;16;39;41;59;315;10.15;101.0;315;6;11.46;24;0;19.4;0;0;5;315;2;315
2014-10-05 12:00:00;N;B;16;55;41;30;135;6.5;108.0;135;4;13.88;21;24;20.186915887850468;2;0;3;135;3;135
2014-10-15 12:00:00;N;L;2;8;41;54;45;8.4;101.0;45;3;12.04;24;0;19.6;0;0;2;45;2;45
2014-08-25 12:00:00;N;L;24;56;34;15;67;8.5;100.0;225;3;12.5;24;0;19.2;0;0;2;225;2;225
2014-09-06 12:00:00;N;B;33;25;42;19;45;0;116.0;45;7;14.2;14;18;30.041958041958036;0;0;5;45;5;45
2016-02-08 12:00:00;N;L;8;5;44;36;225;9.56;100.3;270;8;5.42;24;0;27.5;0;0;8;270;4;270
2014-07-31 12:00:00;N;B;13;11;45;4;135;6.5;97.0;315;3;12.5;3;36;13.333333333333332;2;0;2;315;2;315
2014-09-03 12:00:00;N;B;26;4;38;16;315;6.5;100.0;180;3;13.5;24;0;18.3;2;0;2;180;2;180
2014-09-03 22:06:00;A;B;26;12;40;25;22;6.5;100.0;45;2;11.58;10;6;17.821782178217823;2;0;1;45;1;45
2014-09-13 12:00:00;N;B;20;39;36;47;0;10.5;100.0;90;1;10.52;25;0;17.568;0;0;1;90;1;90
2014-09-28 12:00:00;N;B;14;8;36;24;135;6.5;100.0;45;2;12.79;24;0;18.0;2;0;1;45;1;45
2014-10-02 12:00:00;N;L;13;9;45;15;337;10;101.0;45;5;12.08;24;0;18.1;0;0;4;45;4;45
2014-10-31 12:00:00;N;L;21;17;35;35;90;10.1;100.0;45;4;12.21;24;0;18.9;0;0;3;45;2;45
2014-08-01 12:00:00;N;B;17;1;41;46;135;6.5;98.0;315;3;13.58;24;0;15.5;2;0;2;315;2;315
2014-09-07 08:12:00;A;B;39;6;44;3;22;6.5;115.0;45;3;13.96;19;12;27.75;2;0;2;45;2;45
2016-05-11 12:00:00;N;B;37;12;44;8;45;6.55;84.9;180;2;11.08;24;0;15.6;1.5;0;1;180;0;180
2014-09-11 07:54:00;A;L;26;12;40;25;225;10.6;100.0;45;3;11.67;7;48;20.0;0;0;2;45;2;45
2014-09-28 13:24:00;A;B;14;54;35;31;135;6.5;101.0;45;4;10.0;1;24;16.285714285714285;2;0;4;45;4;45
2015-12-30 12:00:00;N;B;26;50;36;23;315;6.5;105.1;315;6;12.58;24;0;22.899999999999995;1.6;0;5;315;3;315
2014-10-06 12:00:00;N;B;16;41;37;29;225;6.5;110.0;135;7;12.96;24;0;22.5;2;0;6;135;6;135
2014-10-16 01:30:00;A;L;4;19;43;59;0;8.4;100.0;225;2;12.15;13;30;20.444444444444443;0;0;1;225;1;225
2014-10-06 15:24:00;A;B;15;13;37;52;202;6.5;102.0;315;4;11.18;3;24;19.76470588235294;2;0;3;315;2;315
2014-08-26 12:00:00;N;L;30;19;34;0;112;8.5;100.0;315;4;12.61;23;0;18.991304347826084;0;0;3;315;3;315
2014-08-22 12:00:00;N;L;13;8;33;4;45;8.5;101.0;45;3;8.24;3;24;14.117647058823529;0;0;2;45;2;45
2014-08-23 10:54:00;A;L;12;0;37;0;0;8.5;101.0;180;2;10.46;23;54;17.372384937238497;0;0;1;180;1;180
2014-08-23 17:18:00;A;L;0;0;0;0;0;8.5;100.0;202;2;13.44;3;3;21.245901639344268;0;0;1;202;1;202
2014-08-27 10:24:00;A;L;35;55;33;31;90;8.5;100.0;292;3;12.42;22;4;19.68580060422961;0;0;2;292;2;292
2016-05-11 15:12:00;A;B;37;28;44;49;45;6.55;81.4;180;2;10.63;3;12;16.5;1.5;0;1;180;0;180
2014-09-05 04:30:00;A;B;29;8;41;4;67;6.5;100.0;45;2;11.93;8;18;18.795180722891565;2;0;1;45;1;45
2014-10-02 15:42:00;A;L;13;33;45;44;90;10;101.0;45;3;10.54;3;42;19.78378378378378;0;0;2;45;2;45
2014-09-27 12:00:00;N;B;9;57;38;17;135;6.5;100.0;45;3;12.3;1;0;18.0;2;0;2;45;2;45
2014-10-14 12:00:00;N;L;0;14;37;49;45;8.4;100.0;225;3;13.14;18;48;20.425531914893615;0;0;2;225;1;225
2014-09-30 12:00:00;N;L;16;48;37;7;45;10;100.0;45;2;12.0;11;0;19.854545454545452;0;0;1;45;1;45
2015-02-25 12:00:00;N;L;14;51;36;3;270;9.38;101.0;247;8;9.88;24;0;21.399999999999995;0;0;7;247;5;292
2014-10-09 12:00:00;N;B;3;33;37;49;247;6.5;100.0;270;3;12.33;24;0;17.65;2;0;2;270;2;270
2015-04-21 05:30:00;A;B;26;12;40;25;67;6.45;100.2;315;5;11.6;17;30;19.74857142857143;1.5;0;4;292;4;315
2015-04-21 12:00:00;N;B;27;39;40;25;67;6.45;99.8;315;5;12.22;2;42;18.666666666666668;1.5;0;4;315;3;315
2016-01-03 17:00:00;A;B;37;42;44;49;45;6.55;105.1;0;6;11.52;5;0;23.76;1.5;0;5;0;2;0
2014-10-10 12:00:00;N;B;2;25;36;22;270;6.5;103.0;270;6;12.67;24;0;18.5;2;0;5;270;4;270
2015-12-31 12:00:00;N;B;27;40;40;28;67;6.5;110.0;0;6;12.68;2;30;25.439999999999998;1.6;0;5;0;2;0
2015-12-31 16:30:00;A;B;29;8;41;4;157;6.5;110.0;0;5;12.33;4;30;30.13333333333334;1.6;0;4;0;2;0
2014-11-11 12:00:00;N;L;23;35;37;56;90;9.6;100.0;67;3;12.5;2;0;16.799999999999997;0;0;2;67;2;67
2014-11-12 01:48:00;A;L;26;12;40;25;0;9.6;100.0;45;3;11.3;13;48;17.999999999999996;0;0;2;45;1;45
2014-11-02 23:54:00;A;L;35;58;33;28;90;10.1;100.0;0;3;11.85;11;54;19.159663865546218;0;0;2;0;2;0
2014-11-05 20:30:00;A;L;35;30;33;20;0;7.6;100.0;45;3;10.5;2;0;15.0;0;0;2;45;1;45
2015-12-23 12:00:00;N;B;26;23;36;55;135;9.6;110.1;315;5;12.87;15;0;26.560000000000002;1;0;4;315;2;315
2015-12-22 14:00:00;A;L;26;24;38;12;0;9.6;117.1;0;3;14.25;2;0;31.799999999999997;1;0;2;0;1;0
2015-02-26 12:00:00;N;L;9;30;37;20;225;9.38;101.0;270;7;9.83;24;0;21.600000000000005;0;0;6;270;5;270
2014-09-19 12:00:00;N;L;16;33;36;35;270;10.5;100.0;135;3;12.16;16;42;18.82634730538922;0;0;2;135;2;135
2014-11-07 12:00:00;N;B;33;16;34;38;292;6.6;110.0;45;4;15.67;6;0;28.8;1.8;0;3;45;3;45
2015-12-24 12:00:00;N;B;32;52;35;45;90;9.6;106.9;112;5;12.46;24;0;26.8;1;0;4;112;2;112
2015-02-27 12:00:00;N;L;3;17;37;42;247;9.38;100.0;270;7;11.29;24;0;20.2;0;0;6;270;4;270
2015-12-20 13:30:00;A;B;29;8;41;4;0;9.6;105.0;292;2;11.73;1;30;23.2;1;0;1;292;0;292
2015-12-21 09:00:00;A;B;26;12;40;25;135;9.6;101.0;315;3;12.4;7;30;22.56;1;0;2;315;1;315
2016-01-22 12:00:00;N;L;9;13;44;3;22;10.65;105.0;225;4;11.71;24;0;24.7;0.1;0;3;225;2;225
2014-10-10 23:00:00;A;B;5;8;36;21;0;6.5;103.0;270;2;12.55;11;0;23.127272727272725;2;0;1;270;1;270
2015-04-19 12:00:00;N;B;31;53;34;8;292;6.45;99.3;225;4;12.31;18;12;19.78021978021978;1.5;0;3;225;3;225
2016-01-02 12:00:00;N;B;31;3;42;3;67;6.5;100.0;22;7;12.38;8;0;20.85;1.6;0;6;22;4;22
2014-09-20 12:00:00;N;L;11;5;38;9;292;10.5;100.0;135;4;11.83;24;0;18.95;0;0;3;135;3;135
2014-11-08 12:00:00;N;B;26;11;36;38;292;6.6;120.0;90;6;15.21;24;0;30.5;1.8;0;5;90;3;90
2014-12-21 12:00:00;N;L;20;57;37;23;315;512.575;101.0;315;6;12.0;25;0;18.624;1004.85;0;5;315;2;315
2015-05-09 12:00:00;N;L;32;42;32;50;180;10.6;100.1;225;3;12.2;10;0;19.439999999999998;0;0;2;225;2;225
2015-12-25 02:00:00;A;B;36;35;36;10;90;9.6;105.1;135;3;12.14;14;0;23.82857142857143;1;0;2;135;1;135
2015-02-28 06:18:00;A;L;0;52;35;18;225;9.38;100.0;247;6;11.48;18;18;19.40983606557377;0;0;5;247;3;247
2015-12-22 12:00:00;N;L;25;54;38;59;247;9.6;107.3;22;2;14.0;5;30;30.981818181818177;1;0;1;22;1;22
2016-01-23 12:00:00;N;L;6;20;48;0;22;10.65;105.0;135;6;11.5;24;0;25.2;0.1;0;5;135;3;135
2015-04-20 12:00:00;N;B;26;37;36;36;315;6.45;99.8;337;6;11.67;24;0;19.1;1.5;0;5;337;5;0
2016-01-03 12:00:00;N;B;36;0;44;23;67;6.5;101.4;0;7;11.39;23;0;22.22608695652174;1.6;0;6;0;4;0
2014-09-20 21:18:00;A;L;9;3;39;7;315;10.5;100.0;135;3;12.04;9;18;20.129032258064512;0;0;2;135;2;135
2014-12-29 12:00:00;N;B;24;15;38;48;45;6.55;100.0;225;7;12.75;24;0;17.85;1.5;0;6;225;6;225
2016-08-13 03:30:00;A;B;36;50;44;38;0;6.55;101.0;45;3;12.65;15;30;20.903225806451612;1.5;0;2;45;0;45
2016-08-02 12:00:00;N;B;13;5;44;23;0;0;107.8;315;5;12.75;4;0;24.0;0;0;4;315;0;315
2016-08-03 12:00:00;N;B;18;4;40;40;135;6.55;106.1;315;4;14.21;24;0;24.0;1.5;0;3;315;0;315
2016-08-04 12:00:00;N;B;22;23;36;46;90;6.55;107.5;315;4;13.7;23;0;25.043478260869566;1.5;0;3;315;0;315
2014-07-13 10:18:00;A;L;9;18;42;51;0;9.8;95.0;112;3;8.85;22;42;17.86784140969163;0;0;2;112;2;90
2016-07-31 12:00:00;N;L;13;18;44;7;315;9.14;105.1;315;2;12.67;24;0;23.5;0;0;1;315;0;315
2016-07-31 14:42:00;A;L;12;26;44;14;0;9.1;105.0;315;2;13.33;2;42;22.22222222222222;0;0;1;315;0;0
2016-06-24 09:30:00;A;L;11;33;33;21;135;7.5;97.3;135;3;12.63;8;0;18.0;0;0;2;135;0;135
2016-07-07 12:00:00;N;B;14;59;35;56;90;0;100.3;45;3;13.33;1;30;16.0;0;0;2;45;0;45
2016-07-08 12:00:00;N;B;21;13;36;8;0;0;102.4;45;3;12.54;24;0;21.0;0;0;2;45;0;45
2016-07-09 12:00:00;N;B;25;50;38;12;0;0;102.3;0;6;11.96;23;0;20.973913043478262;0;0;5;0;0;0
2016-07-09 17:30:00;A;B;26;0;40;8;0;6.55;98.1;45;3;12.73;5;30;20.94545454545454;1.5;0;2;45;0;45
2016-07-11 06:30:00;A;B;29;12;41;6;45;6.55;104.4;45;3;12.5;8;0;21.9;1.5;0;2;45;0;45
2014-04-06 02:48:00;A;B;26;12;40;25;0;6.65;94.0;45;3;1.15;11;18;14.86725663716814;1.7;0;2;45;0;0
2015-04-28 12:00:00;N;L;31;23;42;52;225;10.15;100.1;180;2;12.04;24;0;19.7;0;0;1;180;1;180
2015-04-28 23:18:00;A;L;29;27;41;10;0;10.15;99.8;225;4;12.04;11;18;19.75221238938053;0;0;3;225;3;225
2016-08-10 11:30:00;A;B;26;12;40;25;0;6.55;100.7;45;5;12.3;23;30;21.038297872340426;1.5;0;4;45;0;45
2015-04-21 18:06:00;A;B;29;8;41;4;45;6.45;100.3;45;6;11.15;6;6;19.278688524590166;1.5;0;5;45;4;45
2015-01-04 09:48:00;A;B;39;6;44;3;67;6.6;100.0;315;5;12.52;21;48;18.165137614678898;1.6;0;4;315;2;315
2015-03-24 20:00:00;A;B;5;17;43;0;0;6.45;99.4;112;3;12.4;7;30;18.880000000000003;1.5;0;2;112;2;135
2015-04-02 09:30:00;A;L;35;9;34;37;0;8.95;99.7;225;5;12.33;21;30;19.869767441860468;0;0;4;225;4;225
2016-08-04 13:00:00;A;B;22;25;36;55;0;6.55;98.2;315;4;13.0;1;0;21.6;1.5;0;3;315;0;315
2015-03-21 12:00:00;N;L;0;48;38;33;0;9;100.1;157;3;11.53;9;48;19.591836734693874;0;0;3;157;3;45
2015-03-22 12:00:00;N;L;3;42;44;21;0;9;102.4;22;7;11.58;24;0;21.600000000000005;0;0;6;22;7;22
2016-08-11 07:00:00;A;B;29;8;41;4;0;6.55;100.9;45;3;12.5;8;0;18.0;1.5;0;2;45;0;45
2015-04-23 12:00:00;N;B;32;23;42;6;0;0;100.1;22;3;12.64;12;6;19.438016528925623;0;0;2;22;2;22
2016-08-23 21:42:00;A;L;29;58;30;48;0;9.4;102.0;315;3;12.58;9;42;21.030927835051546;0;0;2;315;0;315
2015-02-24 12:00:00;N;L;18;27;36;52;270;9.38;100.0;247;5;11.72;25;0;19.296000000000003;0;0;4;247;2;247
2016-07-21 12:00:00;N;L;20;55;37;10;315;0;111.6;315;2;13.92;24;0;27.3;0;0;1;315;0;315
2016-07-30 12:00:00;N;L;18;48;40;4;0;0;105.1;315;4;12.65;23;0;23.47826086956522;0;0;3;315;0;315
2015-03-22 14:00:00;A;L;3;59;42;10;315;9;101.2;45;4;10.5;2;0;20.4;0;0;3;45;3;45
2015-04-08 22:00:00;A;L;35;56;33;31;0;8.6;88.3;225;4;12.0;1;0;14.399999999999999;0;0;3;225;0;0
2015-04-24 10:00:00;A;B;37;43;44;46;0;6.55;100.3;270;4;13.33;21;0;20.228571428571428;1.5;0;3;270;3;270
2015-04-27 12:00:00;N;L;37;33;44;47;247;10.15;99.5;135;3;12.5;0;24;17.999999999999996;0;0;2;135;2;135
2016-08-27 12:00:00;N;B;0;0;0;0;0;6.55;102.0;315;3;12.16;3;42;16.216216216216214;1.5;0;2;315;0;0
2016-06-14 12:00:00;N;B;30;1;42;55;225;0;104.7;180;4;11.92;24;0;23.0;0;0;3;180;0;180
2016-01-21 12:00:00;N;L;9;44;39;59;0;10.65;105.2;247;4;11.56;25;0;24.816000000000003;0.1;0;3;247;1;247
2016-01-27 13:30:00;A;B;4;22;52;54;0;6.55;105.6;202;7;13.47;1;30;24.0;1.5;0;6;202;2;202
2015-01-03 12:00:00;N;B;33;25;42;18;67;6.6;100.0;135;6;13.59;14;30;18.20689655172414;1.6;0;5;135;3;135
2016-08-05 13:00:00;A;B;23;29;36;3;225;6.55;85.0;315;3;14.44;0;54;0.0;1.5;0;2;315;0;315
2016-08-19 12:00:00;N;L;34;37;43;46;0;0;105.0;45;3;12.57;10;30;22.17142857142857;0;0;2;45;0;45
2016-06-07 14:30:00;A;B;29;8;41;4;90;6.8;103.8;45;3;13.2;2;30;24.0;1.5;0;2;45;0;45
2016-06-08 12:00:00;N;B;32;29;49;25;45;6.8;84.4;45;5;9.88;17;0;13.694117647058823;1.5;0;4;45;0;45
2015-05-23 12:00:00;N;L;34;20;27;19;315;10.45;100.5;315;7;11.2;25;0;20.16;0;0;6;315;6;315
2014-03-26 18:00:00;A;B;34;49;32;0;67;6.55;103.0;225;3;13.33;6;0;23.2;1.5;0;2;225;2;225
2016-06-05 12:00:00;N;B;27;15;36;2;315;0;102.7;315;3;12.33;24;0;22.0;0;0;2;315;0;315
2016-05-05 02:00:00;A;B;28;36;40;45;135;6.55;105.2;315;2;12.94;1;42;25.411764705882355;1.5;0;2;315;1;315
2014-07-14 06:30:00;A;L;8;18;44;51;315;9.8;65.0;225;4;8.02;16;5;7.610362694300518;0;0;3;225;3;225
2016-08-09 12:00:00;N;B;23;37;35;13;0;0;84.1;270;3;12.0;1;0;16.799999999999997;0;0;2;270;0;270
2016-08-20 10:18:00;A;L;29;23;41;14;0;9.4;102.0;45;3;12.56;22;18;22.00896860986547;0;0;2;45;0;45
2016-08-22 12:00:00;N;L;25;41;37;49;180;9.4;105.0;0;3;12.5;12;0;20.2;0;0;2;0;0;0
2016-08-23 12:00:00;N;L;28;7;33;52;135;9.4;102.0;315;3;12.84;25;0;21.983999999999995;0;0;2;315;0;315
2014-04-21 12:00:00;N;L;36;9;44;39;0;9.6;100.2;270;3;13.11;4;30;20.266666666666666;0;0;2;270;0;0
2016-04-30 12:00:00;N;L;25;41;38;7;45;9.9;107.0;315;4;11.83;11;30;24.0;0;0;3;315;2;315
2016-04-30 17:48:00;A;L;26;12;40;25;270;9.9;108.9;0;4;12.41;5;48;32.6896551724138;0;0;3;0;1;0
2016-05-01 10:30:00;A;L;27;58;40;57;0;10;101.7;45;3;10.92;6;30;21.415384615384614;0;0;3;45;1;45
2016-06-09 09:36:00;A;B;37;43;44;46;45;6.8;102.5;45;5;12.62;20;36;23.650485436893206;1.5;0;4;45;0;45
2016-01-17 12:00:00;N;L;6;59;37;26;202;10.75;97.1;315;9;7.33;24;0;26.55;0.1;0;9;315;6;315
2016-06-18 12:00:00;N;L;14;47;34;45;202;0;102.6;225;4;10.81;18;30;21.016216216216215;0;0;3;225;0;225
2016-06-14 19:24:00;A;B;29;8;41;4;225;10.8;102.7;180;3;11.76;7;24;23.35135135135135;0;0;2;180;0;0
2016-04-26 12:00:00;N;B;15;5;39;6;135;6.55;114.9;135;3;14.7;10;0;32.160000000000004;1.5;0;2;135;1;135
2016-04-26 15:36:00;A;B;15;20;38;39;135;6.55;114.5;135;3;14.17;3;36;31.999999999999996;1.5;0;2;135;1;135
2016-06-06 08:06:00;A;B;26;12;40;25;45;6.55;96.9;270;3;12.25;19;6;20.48167539267016;1.5;0;2;270;0;270
2015-03-11 12:00:00;N;L;5;10;43;2;135;9.7;98.5;135;3;11.5;1;0;19.200000000000003;0;0;2;135;2;135
2015-05-13 03:18:00;A;L;32;37;29;30;0;10.6;100.3;315;3;11.5;1;0;19.200000000000003;0;0;2;315;2;315
2016-06-19 08:00:00;A;L;10;10;34;9;270;10.8;102.4;225;3;11.48;20;0;21.6;0;0;2;225;0;225
2015-03-31 12:00:00;N;L;24;42;34;40;112;8.95;100.2;315;5;12.58;24;0;19.7;0;0;4;315;4;315
2015-04-01 12:00:00;N;L;30;16;34;17;112;8.95;99.8;315;4;12.26;23;0;19.72173913043478;0;0;3;315;3;315
2014-04-10 10:30:00;A;L;26;12;40;25;0;9.3;102.8;180;4;12.94;17;0;20.470588235294116;0;0;3;180;0;0
2015-08-11 11:54:00;A;B;0;0;0;0;0;6.45;99.8;270;2;14.22;14;42;20.081632653061227;1.5;0;1;270;1;270
2016-06-15 12:00:00;N;L;27;37;40;15;270;0;104.2;180;3;12.14;7;0;23.314285714285713;0;0;2;180;0;0
2016-06-17 12:00:00;N;L;18;37;35;59;225;10.8;101.7;135;3;10.04;24;0;19.5;0;0;2;135;0;135
2016-06-07 12:00:00;N;B;28;37;40;15;90;0;106.5;315;3;11.5;6;0;23.2;0;0;2;315;0;315
2015-05-22 12:00:00;N;L;37;44;23;37;0;10.45;99.9;270;6;11.76;8;30;20.047058823529408;0;0;6;270;5;270
2015-05-09 18:42:00;A;L;32;50;29;33;225;10.6;100.5;270;6;11.94;6;42;20.05970149253731;0;0;5;270;4;270
2015-03-12 05:48:00;A;L;8;24;44;53;22;9.7;98.3;45;3;10.96;18;48;18.382978723404257;0;0;2;45;2;45
2016-06-04 12:00:00;N;B;29;15;31;33;315;6.55;102.0;315;3;13.33;3;0;21.600000000000005;1.5;0;2;315;0;315
2016-08-21 21:00:00;A;L;26;26;40;46;247;9.4;110.0;45;4;13.38;8;0;22.5;0;0;3;45;0;45
2015-05-15 15:24:00;A;B;34;30;27;16;0;6.45;99.9;315;4;13.24;3;24;19.058823529411768;1.5;0;3;315;3;315
2015-05-16 12:00:00;N;B;36;31;24;40;135;6.45;99.8;45;5;12.88;17;42;19.11864406779661;1.5;0;4;45;4;45
2014-10-30 01:36:00;A;L;14;54;35;31;0;10.1;100.0;45;3;12.5;13;36;19.676470588235297;0;0;2;45;1;45
2014-10-30 12:00:00;N;L;15;52;35;40;90;10.1;100.0;45;2;12.38;4;12;17.142857142857142;0;0;1;45;1;45
2014-03-31 12:00:00;N;L;32;46;33;20;292;9.85;105.9;45;4;12.17;11;30;26.713043478260875;0;0;3;45;3;45
2015-11-21 12:00:00;N;B;14;21;36;10;315;6.4;100.4;270;6;12.0;3;0;19.6;1.2;0;5;270;2;270
2016-01-12 03:00:00;A;L;26;12;40;25;202;10.75;107.3;202;6;12.31;7;30;24.0;0.1;0;5;202;2;225
2016-04-20 12:00:00;N;B;16;14;38;35;225;6.55;100.7;45;3;13.25;24;0;21.0;1.5;0;2;45;1;45
2016-04-20 18:48:00;A;B;15;11;37;21;225;6.55;98.5;45;3;12.65;6;48;21.176470588235293;1.5;0;2;45;1;45
2015-11-22 12:00:00;N;B;9;5;39;49;22;6.9;104.9;337;8;11.08;24;0;23.899999999999995;0.2;0;7;337;3;337
2015-04-30 09:42:00;A;L;26;12;40;25;0;10.15;100.1;45;4;11.69;7;42;19.636363636363633;0;0;3;45;3;45
2015-03-06 16:00:00;A;B;4;20;43;59;45;6.55;100.0;315;5;10.75;4;0;18.6;1.5;0;4;315;3;315
2015-03-15 12:00:00;N;B;5;19;42;51;225;6.55;109.9;45;4;14.71;12;6;24.595041322314053;1.5;0;3;45;3;45
2015-05-17 00:06:00;A;B;38;44;22;59;135;6.45;99.8;315;4;12.64;12;6;19.041322314049584;1.5;0;3;315;3;315
2015-11-23 12:00:00;N;B;8;58;42;2;112;6.4;105.1;45;7;13.21;24;0;23.7;1.2;0;6;0;4;45
2015-03-03 22:00:00;A;B;0;52;35;18;45;6.55;0.0;45;2;10.0;3;0;11.04;1.5;0;1;45;0;45
2016-04-17 12:01:00;A;L;12;16;45;32;315;9.43;105.1;90;2;12.0;0;1;0.0;0;0;1;90;1;90
2016-02-14 08:00:00;A;L;12;48;32;41;225;9.5;117.0;225;2;11.8;20;0;29.46;0;0;2;225;0;225
2015-03-16 12:00:00;N;B;0;56;38;41;225;6.55;103.3;270;3;12.96;24;0;19.4;1.5;0;2;270;2;270
2014-04-06 12:00:00;N;B;25;53;38;10;135;6.65;91.3;180;4;12.29;20;30;6.439024390243903;1.7;0;3;180;3;135
2014-04-07 06:18:00;A;B;23;56;37;38;315;6.65;103.0;67;4;7.21;18;18;10.098360655737705;1.7;0;3;67;3;67
2015-11-19 12:00:00;N;L;12;53;36;19;112;9.75;105.1;112;5;13.38;21;0;23.885714285714283;0;0;4;112;1;112
2014-12-29 20:30:00;A;B;26;12;40;25;45;6.55;100.0;45;5;12.59;8;30;18.49411764705882;1.5;0;4;45;2;45
2015-05-01 12:00:00;N;L;25;18;39;36;202;10.05;98.7;22;3;12.27;4;24;19.636363636363637;0;0;2;22;0;45
2015-12-03 14:30:00;A;L;35;54;33;32;90;9.6;105.1;22;6;11.2;2;30;23.04;0;0;5;22;2;22
2015-11-23 22:12:00;A;B;4;24;43;59;337;6.35;105.1;0;3;13.33;10;12;23.764705882352942;1.1;0;2;0;1;0
2015-12-08 03:00:00;A;L;35;9;34;37;0;6.7;75.0;135;2;9.2;0;30;7.199999999999999;1.8;0;1;135;1;0
2014-04-08 02:00:00;A;B;23;54;37;9;292;6.2;81.3;45;3;11.24;1;59;12.100840336134453;1.2;0;2;45;0;0
2016-04-19 12:00:00;N;B;16;10;42;14;135;6.55;104.8;315;3;12.95;20;0;23.4;1.5;0;2;315;1;315
2015-11-19 22:00:00;A;L;14;54;35;31;135;9.75;105.1;0;3;11.36;11;0;21.709090909090907;0;0;2;0;1;0
2014-10-29 12:00:00;N;L;11;43;37;58;112;10.1;100.0;90;2;11.96;24;0;18.5;0;0;1;90;0;0
2015-05-02 12:00:00;N;L;33;34;35;20;112;10.05;100.2;315;4;12.29;24;0;19.6;0;0;3;315;3;315
