Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013411.S-19,22.05.2019 01:36 Z,"01° 12' 21.01"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.54m/s,268°
AIS.636013411.S-19,22.05.2019 01:33 Z,"01° 12' 21.02"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.54m/s,269°
AIS.636013411.S-34,22.05.2019 01:09 Z,"01° 12' 21.00"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.48m/s,272°
AIS.636013411.S-19,22.05.2019 01:06 Z,"01° 12' 20.94"" N","103° 47' 56.96"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.48m/s,273°
AIS.636013411.S-19,22.05.2019 00:57 Z,"01° 12' 20.87"" N","103° 47' 57.04"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.48m/s,275°
AIS.636013411.S-19,22.05.2019 00:36 Z,"01° 12' 21.03"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,166°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.35m/s,279°
AIS.636013411.S-19,22.05.2019 00:33 Z,"01° 12' 20.98"" N","103° 47' 56.84"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,166°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.35m/s,279°
AIS.636013411.S-19,22.05.2019 00:15 Z,"01° 12' 21.05"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,166°,1011mb,0.3m,0.2m,0.3m,170°,155°,004sec,002sec,0.25m/s,285°
AIS.636013411.S-19,22.05.2019 00:12 Z,"01° 12' 21.02"" N","103° 47' 56.95"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,165°,155°,004sec,002sec,0.23m/s,286°
AIS.636013411.S-19,22.05.2019 00:06 Z,"01° 12' 21.00"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,165°,155°,004sec,002sec,0.16m/s,290°
AIS.636013411.S-34,22.05.2019 00:03 Z,"01° 12' 21.19"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,165°,155°,004sec,002sec,0.16m/s,292°
AIS.636013411.S-19,22.05.2019 00:00 Z,"01° 12' 21.02"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,165°,155°,004sec,002sec,0.13m/s,295°
AIS.636013411.S-19,21.05.2019 23:57 Z,"01° 12' 21.09"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.5 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,300°
INC.463702393 (9469.007),21.05.2019 23:56 Z,"01° 12' 21.60"" N","103° 47' 57.60"" E",272°,000.0 kn.,000.2 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,300°
AIS.636013411.S-19,21.05.2019 23:51 Z,"01° 12' 20.98"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,307°
AIS.636013411.S-19,21.05.2019 23:45 Z,"01° 12' 21.08"" N","103° 47' 57.00"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,311°
AIS.636013411.S-19,21.05.2019 23:39 Z,"01° 12' 21.11"" N","103° 47' 56.87"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,311°
AIS.636013411.S-19,21.05.2019 23:30 Z,"01° 12' 21.07"" N","103° 47' 56.97"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.14m/s,311°
AIS.636013411.S-19,21.05.2019 23:24 Z,"01° 12' 21.01"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1010mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.23m/s,052°
AIS.636013411.S-19,21.05.2019 23:15 Z,"01° 12' 20.94"" N","103° 47' 56.97"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.23m/s,052°
AIS.636013411.S-19,21.05.2019 23:09 Z,"01° 12' 20.96"" N","103° 47' 57.00"" E",272°,000.0 kn.,Infinity kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.23m/s,052°
AIS.636013411.S-34,21.05.2019 23:09 Z,"01° 12' 20.96"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.23m/s,052°
AIS.636013411.S-19,21.05.2019 23:06 Z,"01° 12' 21.01"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.23m/s,052°
AIS.636013411.S-19,21.05.2019 22:51 Z,"01° 12' 21.01"" N","103° 47' 56.86"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.37m/s,069°
AIS.636013411.S-19,21.05.2019 22:42 Z,"01° 12' 21.10"" N","103° 47' 56.82"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.47m/s,078°
AIS.636013411.S-19,21.05.2019 22:39 Z,"01° 12' 21.02"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.47m/s,079°
AIS.636013411.S-19,21.05.2019 22:24 Z,"01° 12' 21.05"" N","103° 47' 56.79"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.84m/s,085°
AIS.636013411.S-34,21.05.2019 22:06 Z,"01° 12' 21.00"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.20m/s,089°
AIS.636013411.S-19,21.05.2019 22:03 Z,"01° 12' 21.05"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.20m/s,089°
AIS.636013411.S-19,21.05.2019 22:00 Z,"01° 12' 21.04"" N","103° 47' 56.82"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.30m/s,090°
AIS.636013411.S-19,21.05.2019 21:54 Z,"01° 12' 21.12"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.30m/s,090°
AIS.636013411.S-19,21.05.2019 21:27 Z,"01° 12' 21.09"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.54m/s,091°
AIS.636013411.S-19,21.05.2019 21:21 Z,"01° 12' 21.04"" N","103° 47' 56.98"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.67m/s,091°
AIS.636013411.S-19,21.05.2019 21:15 Z,"01° 12' 21.03"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.64m/s,091°
AIS.636013411.S-19,21.05.2019 21:06 Z,"01° 12' 21.03"" N","103° 47' 56.86"" E",272°,000.0 kn.,Infinity kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.77m/s,091°
AIS.636013411.S-34,21.05.2019 21:06 Z,"01° 12' 21.03"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.77m/s,091°
AIS.636013411.S-19,21.05.2019 20:57 Z,"01° 12' 21.05"" N","103° 47' 57.00"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,092°
AIS.636013411.S-19,21.05.2019 20:48 Z,"01° 12' 21.22"" N","103° 47' 56.93"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,092°
AIS.636013411.S-19,21.05.2019 20:45 Z,"01° 12' 21.22"" N","103° 47' 56.89"" E",221°,000.0 kn.,000.1 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,093°
AIS.636013411.S-19,21.05.2019 20:39 Z,"01° 12' 21.04"" N","103° 47' 56.52"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,093°
AIS.636013411.S-19,21.05.2019 20:15 Z,"01° 12' 21.02"" N","103° 47' 56.91"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,095°
AIS.636013411.S-34,21.05.2019 20:03 Z,"01° 12' 21.16"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,096°
AIS.636013411.S-19,21.05.2019 19:42 Z,"01° 12' 20.96"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,097°
AIS.636013411.S-19,21.05.2019 19:36 Z,"01° 12' 21.04"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,098°
AIS.636013411.S-19,21.05.2019 19:21 Z,"01° 12' 21.00"" N","103° 47' 57.00"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,098°
AIS.636013411.S-19,21.05.2019 19:15 Z,"01° 12' 20.95"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,099°
AIS.636013411.S-19,21.05.2019 19:09 Z,"01° 12' 20.94"" N","103° 47' 57.06"" E",272°,000.0 kn.,Infinity kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,099°
AIS.636013411.S-34,21.05.2019 19:09 Z,"01° 12' 20.94"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,099°
AIS.636013411.S-19,21.05.2019 19:06 Z,"01° 12' 21.07"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.74m/s,099°
AIS.636013411.S-19,21.05.2019 19:00 Z,"01° 12' 21.03"" N","103° 47' 57.04"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.64m/s,100°
AIS.636013411.S-19,21.05.2019 18:51 Z,"01° 12' 21.00"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.51m/s,099°
AIS.636013411.S-19,21.05.2019 18:48 Z,"01° 12' 21.02"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.41m/s,099°
AIS.636013411.S-19,21.05.2019 18:42 Z,"01° 12' 20.99"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,1.27m/s,099°
AIS.636013411.S-19,21.05.2019 18:27 Z,"01° 12' 21.11"" N","103° 47' 56.80"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,164°,1011mb,0.4m,0.2m,0.3m,160°,150°,004sec,002sec,0.94m/s,097°
AIS.636013411.S-34,21.05.2019 18:09 Z,"01° 12' 21.07"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,164°,1010mb,0.3m,0.2m,0.3m,165°,155°,004sec,002sec,0.47m/s,094°
AIS.636013411.S-19,21.05.2019 18:06 Z,"01° 12' 21.07"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.1 kn.,001.0m/s,164°,1010mb,0.3m,0.2m,0.3m,165°,155°,004sec,002sec,0.33m/s,093°
INC.463702393 (9469.007),21.05.2019 17:56 Z,"01° 12' 21.60"" N","103° 47' 57.60"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,164°,1010mb,0.4m,0.3m,0.3m,165°,155°,004sec,002sec,0.23m/s,090°
AIS.636013411.S-19,21.05.2019 17:33 Z,"01° 12' 21.04"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,164°,1010mb,0.4m,0.3m,0.3m,165°,155°,004sec,002sec,0.00m/s,353°
AIS.636013411.S-19,21.05.2019 17:21 Z,"01° 12' 21.02"" N","103° 47' 57.00"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,164°,1010mb,0.4m,0.3m,0.3m,165°,155°,004sec,002sec,0.14m/s,279°
AIS.636013411.S-19,21.05.2019 17:06 Z,"01° 12' 21.04"" N","103° 47' 56.97"" E",272°,000.0 kn.,000.1 kn.,001.0m/s,164°,1010mb,0.4m,0.3m,0.3m,165°,160°,004sec,002sec,0.37m/s,275°
AIS.636013411.S-34,21.05.2019 17:03 Z,"01° 12' 21.03"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,164°,1010mb,0.4m,0.3m,0.3m,165°,160°,004sec,002sec,0.37m/s,275°
AIS.636013411.S-34,21.05.2019 16:00 Z,"01° 12' 21.15"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,162°,1010mb,0.4m,0.3m,0.3m,160°,160°,004sec,002sec,0.47m/s,275°
AIS.636013411.S-19,21.05.2019 15:39 Z,"01° 12' 20.96"" N","103° 47' 56.77"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,162°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.61m/s,277°
AIS.636013411.S-19,21.05.2019 15:21 Z,"01° 12' 21.11"" N","103° 47' 56.79"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,162°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.75m/s,277°
AIS.636013411.S-19,21.05.2019 15:15 Z,"01° 12' 20.98"" N","103° 47' 56.81"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,162°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.75m/s,277°
AIS.636013411.S-34,21.05.2019 14:57 Z,"01° 12' 21.19"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.75m/s,276°
AIS.636013411.S-19,21.05.2019 14:48 Z,"01° 12' 21.18"" N","103° 47' 56.72"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.75m/s,275°
AIS.636013411.S-19,21.05.2019 14:45 Z,"01° 12' 21.15"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,165°,004sec,002sec,1.75m/s,274°
AIS.636013411.S-19,21.05.2019 14:12 Z,"01° 12' 21.05"" N","103° 47' 56.96"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,170°,004sec,002sec,1.52m/s,269°
AIS.636013411.S-34,21.05.2019 14:06 Z,"01° 12' 21.03"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,170°,004sec,002sec,1.52m/s,268°
AIS.636013411.S-19,21.05.2019 13:54 Z,"01° 12' 21.03"" N","103° 47' 56.85"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,160°,170°,004sec,002sec,1.42m/s,267°
AIS.636013411.S-19,21.05.2019 13:24 Z,"01° 12' 20.93"" N","103° 47' 57.03"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,155°,170°,004sec,002sec,1.32m/s,267°
AIS.636013411.S-19,21.05.2019 13:15 Z,"01° 12' 20.94"" N","103° 47' 56.96"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,155°,170°,004sec,002sec,1.18m/s,267°
AIS.636013411.S-34,21.05.2019 13:06 Z,"01° 12' 21.00"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,160°,1010mb,0.4m,0.3m,0.3m,155°,170°,004sec,002sec,1.18m/s,267°
AIS.636013411.S-19,21.05.2019 12:48 Z,"01° 12' 20.95"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,158°,1009mb,0.4m,0.3m,0.3m,155°,170°,004sec,002sec,1.08m/s,268°
AIS.636013411.S-19,21.05.2019 12:24 Z,"01° 12' 21.07"" N","103° 47' 56.98"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,158°,1009mb,0.4m,0.3m,0.3m,155°,175°,004sec,002sec,0.95m/s,272°
AIS.636013411.S-34,21.05.2019 12:18 Z,"01° 12' 20.97"" N","103° 47' 57.12"" E",272°,000.0 kn.,000.1 kn.,001.0m/s,158°,1009mb,0.4m,0.3m,0.3m,155°,175°,004sec,002sec,0.81m/s,273°
AIS.636013411.S-19,21.05.2019 12:15 Z,"01° 12' 21.04"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,001.0m/s,158°,1009mb,0.4m,0.3m,0.3m,155°,175°,004sec,002sec,0.81m/s,273°
AIS.636013411.S-19,21.05.2019 12:06 Z,"01° 12' 21.12"" N","103° 47' 56.74"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,170°,1010mb,0.3m,0.2m,0.3m,175°,150°,004sec,003sec,0.81m/s,275°
AIS.636013411.S-19,21.05.2019 12:00 Z,"01° 12' 20.95"" N","103° 47' 56.99"" E",272°,000.0 kn.,000.2 kn.,002.0m/s,170°,1010mb,0.3m,0.2m,0.3m,175°,150°,004sec,003sec,1.18m/s,267°
INC.463702393 (9469.007),21.05.2019 11:56 Z,"01° 12' 21.60"" N","103° 47' 57.60"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.71m/s,277°
AIS.636013411.S-19,21.05.2019 11:36 Z,"01° 12' 20.95"" N","103° 47' 56.97"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.47m/s,282°
AIS.636013411.S-34,21.05.2019 11:27 Z,"01° 12' 21.05"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.47m/s,284°
AIS.636013411.S-19,21.05.2019 11:21 Z,"01° 12' 21.00"" N","103° 47' 56.95"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.38m/s,287°
AIS.636013411.S-19,21.05.2019 11:15 Z,"01° 12' 21.02"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.37m/s,292°
AIS.636013411.S-19,21.05.2019 11:00 Z,"01° 12' 21.04"" N","103° 47' 56.83"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,155°,004sec,003sec,0.19m/s,071°
AIS.636013411.S-34,21.05.2019 10:33 Z,"01° 12' 21.00"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.47m/s,086°
AIS.636013411.S-19,21.05.2019 10:24 Z,"01° 12' 20.93"" N","103° 47' 56.96"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.57m/s,087°
AIS.636013411.S-19,21.05.2019 10:09 Z,"01° 12' 20.91"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.76m/s,090°
AIS.636013411.S-19,21.05.2019 10:06 Z,"01° 12' 21.03"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.76m/s,090°
AIS.636013411.S-19,21.05.2019 10:00 Z,"01° 12' 21.00"" N","103° 47' 56.89"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.76m/s,090°
AIS.636013411.S-19,21.05.2019 09:45 Z,"01° 12' 20.91"" N","103° 47' 56.93"" E",272°,000.0 kn.,Infinity kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.90m/s,091°
AIS.636013411.S-34,21.05.2019 09:45 Z,"01° 12' 20.91"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.90m/s,091°
AIS.636013411.S-19,21.05.2019 09:36 Z,"01° 12' 20.84"" N","103° 47' 57.21"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,0.90m/s,091°
AIS.636013411.S-19,21.05.2019 09:27 Z,"01° 12' 21.02"" N","103° 47' 56.98"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,160°,004sec,003sec,1.00m/s,091°
AIS.636013411.S-19,21.05.2019 09:12 Z,"01° 12' 21.02"" N","103° 47' 57.03"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,165°,004sec,003sec,1.05m/s,091°
AIS.636013411.S-19,21.05.2019 09:06 Z,"01° 12' 20.98"" N","103° 47' 56.84"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,175°,165°,004sec,003sec,1.10m/s,092°
AIS.636013411.S-34,21.05.2019 08:57 Z,"01° 12' 20.98"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.10m/s,093°
AIS.636013411.S-19,21.05.2019 08:48 Z,"01° 12' 20.95"" N","103° 47' 56.87"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.10m/s,093°
AIS.636013411.S-19,21.05.2019 08:36 Z,"01° 12' 20.98"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.10m/s,094°
AIS.636013411.S-19,21.05.2019 08:24 Z,"01° 12' 21.06"" N","103° 47' 56.96"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.10m/s,095°
AIS.636013411.S-19,21.05.2019 08:18 Z,"01° 12' 21.07"" N","103° 47' 56.94"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.11m/s,096°
AIS.636013411.S-19,21.05.2019 08:12 Z,"01° 12' 21.07"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.11m/s,096°
AIS.636013411.S-19,21.05.2019 08:09 Z,"01° 12' 20.89"" N","103° 47' 56.72"" E",272°,000.0 kn.,Infinity kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.11m/s,097°
AIS.636013411.S-34,21.05.2019 08:09 Z,"01° 12' 20.89"" N","103° 47' 56.76"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,165°,004sec,003sec,1.11m/s,097°
AIS.636013411.S-19,21.05.2019 07:51 Z,"01° 12' 21.00"" N","103° 47' 56.87"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,170°,004sec,003sec,1.11m/s,097°
AIS.636013411.S-19,21.05.2019 07:36 Z,"01° 12' 20.97"" N","103° 47' 56.92"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,170°,004sec,003sec,1.10m/s,098°
AIS.636013411.S-19,21.05.2019 07:31 Z,"01° 12' 20.98"" N","103° 47' 56.93"" E",272°,000.0 kn.,000.0 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,170°,004sec,003sec,1.10m/s,098°
AIS.636013411.S-19,21.05.2019 07:29 Z,"01° 12' 21.00"" N","103° 47' 56.90"" E",272°,000.0 kn.,000.1 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,170°,004sec,003sec,1.10m/s,098°
AIS.636013411.S-19,21.05.2019 07:24 Z,"01° 12' 21.21"" N","103° 47' 57.07"" E",242°,000.1 kn.,000.2 kn.,002.0m/s,170°,1010mb,0.4m,0.3m,0.3m,170°,170°,004sec,003sec,1.10m/s,099°
