speed,ws,foc,draft
0.0,1.0,0.013105803479750952,8.0
0.0,1.0,0.008349357018319889,8.0
0.0,1.0,0.10476836264133453,8.0
0.0,1.0,0.1219971626996994,8.0
0.0,1.0,0.008514404296875,8.0
0.0,1.0,0.009652870893478393,8.0
7.5,1.0,0.8746739029884338,8.0
9.6,1.0,0.4431603252887726,8.0
9.1,1.0,0.3815215925375621,8.0
9.2,1.0,0.4232929050922394,8.0
6.1,2.0,0.4404521733522415,8.0
9.6,2.0,0.38388368156221175,8.0
10.2,2.0,0.4197818736235301,8.0
13.0,2.0,0.3986052632331848,8.0
12.8,3.0,1.1133174151182177,8.0
2.8,2.0,0.7304897440804375,8.0
11.4,2.0,0.7353059500455856,8.0
13.5,3.0,1.0507231074220993,8.0
14.5,3.0,1.22609630972147,8.0
13.7,3.0,1.2222328558564186,8.0
14.5,3.0,1.2640665690104167,-1.0
15.1,3.0,1.2361341582404242,-1.0
14.4,3.0,1.241051379372092,-1.0
13.7,0.0,1.2151551882425944,-1.0
13.8,0.0,1.2778373161951702,-1.0
12.2,1.0,1.2991813520590465,-1.0
10.9,1.0,1.146009875195367,-1.0
0.0,1.0,-0.03836624324321747,-1.0
0.0,1.0,-0.024015073572718,-1.0
0.0,1.0,-0.014978448939599926,-1.0
0.0,1.0,-0.014059081673622131,-1.0
0.0,1.0,-0.015538796782493591,-1.0
0.0,1.0,-0.016923757572384422,-1.0
0.0,1.0,-0.01345221288034496,-1.0
0.0,1.0,-0.006009876728057861,-1.0
0.0,1.0,-0.048443749211731085,-1.0
0.0,1.0,-0.040794566392663115,-1.0
0.0,2.0,-0.049253091216087334,-1.0
0.0,2.0,-0.03512536734342575,-1.0
0.0,2.0,-0.05030709505081177,-1.0
0.0,2.0,-0.04164162278175354,-1.0
0.1,2.0,-0.03096359884586275,-1.0
0.0,2.0,-0.04620438814163208,-1.0
0.0,2.0,-0.043298614456548416,-1.0
0.0,2.0,-0.04388517646984697,-1.0
0.0,2.0,-0.02236236517017653,-1.0
0.0,2.0,-0.01645719259977341,-1.0
0.0,2.0,-0.03464815020561218,-1.0
0.0,2.0,-0.03536053746938705,-1.0
0.0,1.0,-0.0424380749464035,-1.0
0.0,1.0,-0.042217220581039765,-1.0
0.0,1.0,-0.03864435851573944,-1.0
0.0,1.0,-0.0416141003370285,-1.0
0.0,1.0,-0.007539317011833191,-1.0
0.0,1.0,-0.007783085107803346,-1.0
0.0,1.0,-0.01010051369667053,-1.0
0.0,1.0,-0.0012085437774658205,-1.0
0.0,1.0,-0.003961890935897827,-1.0
0.0,1.0,-0.01218104362487793,-1.0
0.0,1.0,-0.0016621953572175175,-1.0
0.0,1.0,0.01831238402195338,-1.0
0.0,0.0,0.005327382488168887,-1.0
0.0,0.0,0.0015310808070689013,-1.0
0.0,0.0,-0.00040052859881317514,-1.0
0.0,0.0,-0.00047228429599167383,-1.0
0.0,0.0,0.005166850833726025,-1.0
0.0,0.0,0.0031242221593856807,-1.0
0.0,0.0,-0.0058811232447624215,-1.0
0.0,1.0,0.005008668701573854,-1.0
0.0,1.0,-0.02764090895652771,-1.0
0.0,1.0,-0.0138324573636055,-1.0
0.0,1.0,0.06905937194824219,-1.0
0.0,1.0,-0.009273141622543337,-1.0
0.0,0.0,0.07068158313632011,-1.0
0.0,0.0,-0.015552550554275513,-1.0
0.0,0.0,-0.018043631288878797,-1.0
0.0,0.0,-0.053173869848251336,-1.0
3.3,0.0,0.7647064685821533,-1.0
1.5,1.0,-0.002849568826078896,7.2
0.0,2.0,-0.0009677387581896352,7.2
0.0,2.0,0.005759181454777718,7.2
0.1,2.0,0.001428157091140747,-1.0
0.0,2.0,-0.008912712335586548,-1.0
0.0,2.0,-0.008912712335586548,-1.0
0.0,2.0,-0.008912712335586548,-1.0
0.0,2.0,-0.008912712335586548,-1.0
0.0,2.0,-0.0194183848798275,-1.0
0.3,2.0,-0.014955185353755953,-1.0
0.0,2.0,0.02444625087082386,-1.0
0.2,2.0,-0.019782304763793945,-1.0
0.3,2.0,-0.013721383578265084,-1.0
11.9,1.0,0.09506815075874328,-1.0
11.8,1.0,0.9452596704165139,-1.0
7.3,2.0,0.7159753163655599,-1.0
0.0,0.0,0.11328363232314588,-1.0
0.0,0.0,-0.026659011840820312,-1.0
0.0,0.0,-0.018660183288617217,-1.0
0.0,0.0,-0.02546160624864504,-1.0
0.0,2.0,-0.02423858642578125,-1.0
0.0,2.0,-0.010854839331341256,-1.0
0.0,2.0,-0.02410811185836792,-1.0
0.0,2.0,0.003505334258079529,-1.0
0.0,2.0,0.11008508205413818,-1.0
0.0,1.0,-0.017104476186426697,-1.0
0.0,2.0,0.04118042687575022,-1.0
0.0,2.0,-0.008588973976439509,-1.0
0.0,3.0,-0.00936933606863022,-1.0
0.0,2.0,-0.010395200832328871,-1.0
0.0,2.0,-0.04068425824133239,-1.0
0.0,2.0,-0.002632249480251797,-1.0
0.0,2.0,-0.002612709999084473,-1.0
0.0,2.0,-0.017333234349886574,-1.0
0.0,2.0,0.015448426666213412,-1.0
0.0,2.0,-0.009365113931260802,-1.0
0.1,2.0,-0.011583897198804613,-1.0
0.0,2.0,-0.018623538315296173,-1.0
0.0,2.0,0.0863499827682972,-1.0
0.0,4.0,-0.0055824220180511475,-1.0
0.0,3.0,-0.033892874916394554,-1.0
0.0,3.0,-0.009076305113981671,-1.0
0.0,4.0,-0.031209200620651245,-1.0
0.0,4.0,-0.037416155290624455,-1.0
0.0,4.0,-0.038940777381261185,-1.0
4.9,4.0,0.24576947322258585,-1.0
6.3,4.0,0.3933217227458954,-1.0
0.0,4.0,0.4297365252342489,-1.0
0.0,4.0,-0.025505960993094923,-1.0
0.0,4.0,-0.014725089073181152,-1.0
0.0,4.0,-0.0207195058465004,-1.0
0.0,4.0,-0.017627879977226257,-1.0
0.1,4.0,-0.017670799046754837,-1.0
0.0,4.0,-0.01188355343611558,-1.0
0.0,4.0,-0.0007882460951805115,-1.0
0.1,3.0,-0.001823881641030312,-1.0
0.0,1.0,0.02907602675259113,-1.0
0.0,1.0,-0.015555933117866516,-1.0
0.0,1.0,-0.014196441819270452,-1.0
0.1,1.0,0.00032384445269902545,-1.0
0.0,1.0,-0.0035190135240554814,-1.0
0.1,1.0,-0.040522322058677666,-1.0
0.0,2.0,-0.02537150681018829,-1.0
0.1,2.0,0.004085555672645569,12.0
0.0,2.0,0.009376153349876406,12.0
13.6,3.0,1.2261992196242015,12.0
12.4,3.0,1.2548718560825696,12.0
14.0,3.0,1.2389275312423706,12.0
13.3,4.0,1.2373795400966296,12.0
13.4,3.0,1.2446153163909912,12.0
12.3,3.0,1.2500522375106808,12.0
12.4,3.0,1.2460519949595132,12.0
12.9,4.0,1.2455276591437203,12.0
13.0,5.0,1.2405158042907716,12.0
11.8,5.0,1.2395533819993336,12.0
14.1,6.0,1.2382572347467595,12.0
1.1,2.0,-0.019471382728006557,12.0
inf,2.0,0.12464531404631478,12.0
7.3,2.0,0.12464531404631478,12.0
7.4,2.0,0.12957346439361572,12.0
7.4,2.0,0.127060333887736,12.0
8.2,2.0,0.1265539526939392,12.0
8.5,2.0,0.10473235696554184,12.0
7.0,2.0,0.2719634845852852,12.0
5.7,2.0,0.5821913301944732,12.0
5.3,2.0,0.5821913301944732,12.0
5.2,2.0,0.09250913394822016,12.0
5.6,2.0,-0.004411622881889343,12.0
6.4,2.0,-0.013039328157901764,12.0
7.4,2.0,-0.010136529803276062,12.0
8.6,2.0,-0.015882037580013275,12.0
9.8,2.0,0.033116113394498825,12.0
11.2,2.0,0.047006656726201385,12.0
6.8,2.0,0.5067363917827606,12.0
10.3,2.0,1.269372018178304,12.0
8.6,2.0,1.4959007627085636,12.0
5.0,2.0,1.4959007627085636,12.0
4.7,2.0,0.9418126568198204,12.0
2.4,2.0,0.5781273901462555,12.0
0.5,2.0,0.6727397356714521,12.0
0.3,2.0,0.13880268931388856,12.0
0.1,2.0,0.11665249615907668,12.0
0.0,2.0,0.10805221796035766,12.0
0.2,2.0,-0.007921606302261353,12.0
0.1,2.0,-0.02945273899644015,12.0
0.1,2.0,-0.028669190259250764,12.0
0.2,2.0,-0.02788564152206136,12.0
0.1,2.0,-0.04862137883901596,12.0
0.1,2.0,-0.04862137883901596,12.0
0.1,2.0,-0.019761666655540463,12.0
0.1,2.0,-0.019761666655540463,12.0
0.3,2.0,-0.0005431443452835083,12.0
0.1,2.0,-0.0005431443452835083,12.0
0.1,2.0,0.009614754468202593,12.0
0.1,2.0,0.01358562558889389,12.0
0.1,2.0,0.01358562558889389,12.0
0.1,2.0,0.012587191803114756,12.0
0.0,2.0,0.012587191803114756,12.0
0.1,2.0,-0.02400601815537216,12.0
0.1,2.0,-0.03111699968576432,12.0
0.1,2.0,-0.02063898696226221,12.0
0.0,2.0,-0.02063898696226221,12.0
0.0,2.0,-0.025519125163555145,12.0
0.1,2.0,-0.025138035416603092,12.0
0.2,2.0,-0.02523587644100189,12.0
0.3,2.0,-0.02248930186033249,12.0
0.5,2.0,-0.018549665808677673,12.0
0.4,2.0,-0.02278062580524559,12.0
,2.0,-0.02455837455459032,12.0
0.4,2.0,-0.02455837455459032,12.0
0.2,2.0,-0.02146104723215103,12.0
0.2,2.0,-0.0281180739402771,12.0
0.2,2.0,-0.0281180739402771,12.0
0.1,2.0,-0.023054060339927674,12.0
0.1,2.0,-0.025172367691993717,12.0
0.1,2.0,0.026750629146893815,12.0
0.2,2.0,-0.029529124498367313,12.0
0.2,2.0,-0.029529124498367313,12.0
0.0,2.0,-0.023950088596473202,12.0
0.1,2.0,-0.024316320135775397,12.0
0.2,2.0,-0.028105713427066803,12.0
0.2,2.0,-0.028105713427066803,12.0
0.1,2.0,-0.02493928633430184,12.0
0.1,2.0,-0.02493928633430184,12.0
inf,2.0,-0.03661531209945679,12.0
0.1,2.0,-0.03661531209945679,12.0
0.2,2.0,-0.03661531209945679,12.0
0.1,2.0,-0.020750373601913445,12.0
0.1,2.0,-0.020750373601913445,12.0
0.3,2.0,-0.02522729833920797,12.0
0.1,2.0,-0.02394430115818977,12.0
0.0,2.0,-0.025704203681512317,12.0
0.0,2.0,-0.021486796438694,12.0
0.0,2.0,-0.020706878354152043,12.0
inf,2.0,-0.02344953603792936,12.0
0.1,2.0,-0.02344953603792936,12.0
0.1,2.0,-0.023310328976766374,12.0
0.0,2.0,0.011967416964712851,12.0
0.0,2.0,0.010508810730828188,12.0
0.1,2.0,-0.030325695872306824,12.0
0.1,2.0,-0.01318906545639038,12.0
0.1,1.0,0.00524204650095531,12.0
0.0,1.0,-0.004264071583747864,12.0
0.1,1.0,-0.004264071583747864,12.0
inf,1.0,-0.004264071583747864,12.0
0.1,1.0,-0.004264071583747864,12.0
0.0,1.0,-0.004264071583747864,12.0
0.1,1.0,-0.003924132934753922,12.0
0.2,1.0,-0.00269336998462677,12.0
0.1,1.0,-0.015605695545673369,12.0
0.1,1.0,-0.023196570575237274,12.0
0.2,1.0,-0.03992154821753502,12.0
0.1,1.0,-0.04748748723893195,12.0
0.1,1.0,-0.040103478259491517,12.0
0.1,1.0,-0.032719469280051094,12.0
0.0,1.0,0.023102208971977237,12.0
0.0,1.0,0.074665866792202,12.0
0.0,1.0,0.074665866792202,12.0
0.0,1.0,-0.008845843324062871,12.0
0.0,1.0,-0.008516103029251099,12.0
0.0,1.0,-0.007641385933247907,12.0
0.1,1.0,-0.0155593603849411,12.0
0.0,1.0,0.007489588111639024,12.0
0.1,1.0,0.011912254299777013,12.0
0.1,1.0,0.0035568177700042725,12.0
0.0,1.0,0.009271420538425446,12.0
0.0,1.0,0.009901411831378937,12.0
0.1,1.0,0.008476629853248594,12.0
0.0,1.0,0.003373491760933581,12.0
0.0,1.0,0.003373491760933581,12.0
0.1,1.0,-0.006650179624557495,12.0
0.1,1.0,-0.0027567987407668346,12.0
0.1,1.0,0.005565255880355835,12.0
0.4,1.0,0.01135195791721344,12.0
0.4,1.0,0.010402690597800144,12.0
0.4,1.0,0.01092451810836792,12.0
0.3,1.0,0.01092451810836792,12.0
0.3,1.0,-0.007822610437870027,12.0
0.4,1.0,0.14418523261944452,12.0
0.3,1.0,-0.014371514320373537,12.0
0.2,1.0,0.012021457776427269,12.0
0.1,1.0,-0.029161835710207626,12.0
0.0,1.0,-0.00614205002784729,12.0
0.0,1.0,-0.00614205002784729,12.0
0.1,1.0,-0.004637156923611959,12.0
0.1,1.0,-0.004637156923611959,12.0
inf,1.0,0.001208484172821045,12.0
0.1,1.0,0.001208484172821045,12.0
0.1,1.0,0.001208484172821045,12.0
0.1,1.0,-0.006048314902186575,12.0
0.1,1.0,-0.006048314902186575,12.0
0.1,1.0,-0.002263316849230573,12.0
0.0,1.0,-0.002263316849230573,12.0
0.1,1.0,-0.0023286219050729683,12.0
inf,1.0,0.07886695365111034,12.0
0.0,1.0,0.07886695365111034,12.0
0.1,1.0,0.10930479566256206,12.0
0.1,1.0,-0.00741775443141943,12.0
0.1,1.0,-0.00716516375541687,12.0
0.1,1.0,0.001514047384262085,12.0
0.0,1.0,-0.0027809292078018193,12.0
0.1,1.0,-0.0028722115726273613,12.0
0.1,1.0,-0.004933565855026245,12.0
0.1,1.0,-0.0010986477136611938,12.0
0.1,1.0,-0.003858953714370728,12.0
inf,1.0,-0.0006042644381523132,12.0
0.1,1.0,-0.0006042644381523132,12.0
0.0,1.0,-0.002701950933558911,12.0
0.0,1.0,0.0010951906442642212,12.0
0.0,1.0,0.0036071687936782846,12.0
0.0,1.0,-0.0006282925605773926,12.0
0.0,1.0,-0.00970575213432312,12.0
0.0,1.0,-0.006505981087684631,12.0
0.0,1.0,-0.0072237434684273875,12.0
0.0,1.0,-0.00849322810294844,12.0
0.1,1.0,-0.010646447539329529,12.0
0.1,1.0,-0.010938271880149841,12.0
0.1,1.0,-0.009538608947026312,12.0
inf,1.0,-0.007880175043882198,12.0
0.1,1.0,-0.007880175043882198,12.0
0.1,1.0,0.1059207816918691,12.0
0.2,1.0,0.01823385911328452,12.0
0.1,1.0,-0.008948031812906265,12.0
0.2,1.0,-0.008120882324874401,12.0
0.2,1.0,-0.010864115506410598,12.0
0.2,1.0,-0.01505395190583335,12.0
0.2,1.0,-0.033756643533706665,12.0
0.2,1.0,-0.06413953006267548,12.0
0.2,1.0,-0.04170683026313782,12.0
0.3,1.0,-0.03202168643474579,12.0
0.3,1.0,-0.024568155407905582,12.0
0.5,1.0,-0.024568155407905582,12.0
2.8,1.0,0.7310642876795359,12.0
3.9,1.0,0.3068359004599707,12.0
4.7,1.0,0.09399940222501754,12.0
6.5,1.0,0.010885798505374364,12.0
6.8,1.0,0.1815608342488607,12.0
6.9,1.0,0.3289867043495178,12.0
6.2,1.0,0.3875350608275487,12.0
6.0,1.0,0.7141214034387043,12.0
6.8,1.0,-0.041163934394717216,12.0
8.3,1.0,0.5207420456590075,12.0
8.9,1.0,0.6309517059061263,12.0
8.9,1.0,0.6309517059061263,12.0
8.5,1.0,0.4425768714684705,12.0
6.7,1.0,0.8802589237689972,12.0
5.1,1.0,0.8534750267863274,12.0
3.9,1.0,0.5408582091331482,12.0
4.6,1.0,0.10807113562311443,12.0
6.3,1.0,0.14553382645050686,12.0
8.5,1.0,0.007035826643308004,12.0
10.6,1.0,0.08887060265988111,12.0
11.0,1.0,0.5612130657984661,12.0
11.6,1.0,0.8770938027988779,12.0
11.7,1.0,1.029399288552148,12.0
11.7,1.0,1.2101108100679183,12.0
11.0,1.0,1.2567073015066297,12.0
10.9,1.0,1.0534953795946562,12.0
10.8,1.0,1.0109354853630066,12.0
11.1,1.0,1.0464793266476808,12.0
0.9,1.0,1.0052485438910397,12.0
11.0,1.0,1.019038460471413,12.0
10.9,1.0,1.008046817779541,12.0
11.0,1.0,1.0082407891750336,12.0
11.4,1.0,0.9974982392403388,12.0
11.9,1.0,0.9722134700188271,12.0
13.1,1.0,0.9778205884827508,12.0
11.8,1.0,0.9778205884827508,12.0
10.9,1.0,1.1163292460971408,12.0
10.3,1.0,0.7498739883303642,12.0
10.7,1.0,0.9662086864312491,12.0
10.7,1.0,0.9957511557473075,12.0
7.4,0.0,0.4398651421070099,12.0
8.4,0.0,0.40299803018569946,12.0
10.0,0.0,0.3962339907884598,12.0
10.4,0.0,0.4031708339850108,12.0
10.4,0.0,0.3854965964953105,12.0
10.2,0.0,0.3752923488616943,12.0
9.2,0.0,0.4340469638506572,12.0
12.7,0.0,1.2033467842982366,12.0
13.4,2.0,1.2380544940630596,12.0
13.3,7.0,1.2305187649197051,12.0
13.9,7.0,1.260039938820733,12.0
9.3,5.0,1.2334895304271154,12.0
2.4,5.0,0.1691242814064026,12.0
1.9,5.0,0.2793480545282364,12.0
9.9,5.0,-0.0129146675268809,12.0
12.9,5.0,0.7599477668603262,12.0
13.5,5.0,1.2399444580078125,12.0
13.8,5.0,1.2721669673919678,12.0
13.6,5.0,1.253486430644989,12.0
13.1,5.0,1.2434317933188543,12.0
11.8,6.0,1.2539759874343872,12.0
12.9,6.0,1.227228581905365,12.0
13.1,5.0,1.2221233753057628,12.0
13.1,5.0,1.226628531109203,12.0
13.4,4.0,1.2343570269071138,12.0
12.9,3.0,1.1964835662108202,12.0
13.0,2.0,1.2314142823219298,12.0
12.7,1.0,1.2267093956470492,12.0
12.6,3.0,1.2287706772486369,12.0
13.2,3.0,1.1933888912200927,12.0
13.3,2.0,1.1789566023009164,12.0
13.2,2.0,1.1855094730854034,12.0
13.1,2.0,1.1985417074627347,12.0
13.1,4.0,1.2111180305480955,12.0
12.3,4.0,1.1844944272722515,12.0
11.2,4.0,1.1719494376863753,12.0
11.5,4.0,1.180916232722146,12.0
14.7,4.0,1.1944162368774414,12.0
13.8,4.0,1.167304515838623,12.0
14.3,4.0,1.1986042817433675,12.0
13.8,4.0,1.1786530103002275,12.0
11.3,3.0,1.192983587582906,12.0
12.8,4.0,1.2308598856131236,12.0
12.5,1.0,0.4012640003974621,12.0
12.7,2.0,1.2677417861090765,12.0
12.3,1.0,1.15779219354902,12.0
12.4,1.0,1.1937552860804967,12.0
12.6,1.0,1.1888962813786097,12.0
13.1,1.0,1.1803474691179063,12.0
13.1,1.0,1.1687138345506456,12.0
13.2,1.0,1.1778729226854112,12.0
13.1,2.0,1.1585155725479126,12.0
12.9,2.0,1.1743231841496058,12.0
13.0,2.0,1.1761306524276731,12.0
13.0,2.0,1.1825030950399549,12.0
13.3,2.0,1.1573840442408878,12.0
13.1,3.0,1.1702857163481204,12.0
13.0,3.0,1.1831873884553528,12.0
13.1,4.0,1.1960890605625851,12.0
12.6,4.0,1.2089907326698175,12.0
15.2,4.0,1.2197421260925114,12.0
12.8,4.0,1.2131371072360448,12.0
12.8,1.0,1.1916360755761464,12.0
12.8,1.0,1.1865518569946292,12.0
13.2,0.0,1.208125426655724,12.0
13.0,1.0,1.218358604531539,12.0
12.9,2.0,1.1792402744293211,12.0
8.7,3.0,0.3608352000063116,-1.0
8.1,2.0,0.5399067729711533,-1.0
9.2,3.0,0.4605883497458238,-1.0
9.4,3.0,0.7022267404724569,-1.0
7.4,3.0,0.9140234632151468,-1.0
9.4,3.0,0.6344318654802111,-1.0
1.2,3.0,0.4125651524347417,-1.0
0.0,3.0,0.027742407151630948,-1.0
0.1,3.0,0.005307070910930634,-1.0
0.0,3.0,-0.020412028301507238,12.0
0.0,3.0,-0.002857267235716184,12.0
0.1,3.0,0.029195894176761314,12.0
2.5,4.0,-0.0256335853288571,12.0
9.7,4.0,0.7316482166449229,12.0
10.1,3.0,0.6431267410516739,12.0
10.2,3.0,0.5559322834014893,12.0
7.5,3.0,0.5623730165617806,12.0
10.6,3.0,0.6859254489342371,12.0
10.2,3.0,0.5718564540147781,12.0
10.2,4.0,0.5644935369491577,12.0
10.3,3.0,0.5520609498023987,12.0
10.6,3.0,0.5263165712356568,12.0
10.7,3.0,0.5823557898402214,12.0
10.7,3.0,0.5557691156864166,12.0
9.3,3.0,0.6030378540356954,12.0
11.8,3.0,0.5986216068267822,12.0
12.8,2.0,0.6375293880701065,12.0
12.4,3.0,1.0266074670685663,12.0
12.3,3.0,1.1533555885155995,12.0
11.9,3.0,1.1473625813211714,12.0
11.7,3.0,1.17746901512146,12.0
11.7,3.0,1.1827125747998557,12.0
11.7,3.0,1.1716740876436234,12.0
11.7,4.0,1.1675485202244351,12.0
11.6,4.0,1.156709337234497,12.0
12.2,4.0,1.1702546439593349,12.0
12.5,4.0,1.1346796961391674,12.0
12.6,4.0,1.139704856005582,12.0
12.5,3.0,1.1538517210218642,12.0
12.3,3.0,1.1671453203473772,12.0
12.3,3.0,1.1529503762722015,12.0
12.3,3.0,1.1529503762722015,12.0
12.1,3.0,1.1698998042515345,12.0
12.2,3.0,1.1698998042515345,12.0
12.1,3.0,1.1436728636423747,12.0
12.1,3.0,1.1624090671539309,12.0
12.1,3.0,1.170234481493632,12.0
12.1,3.0,1.168420672416687,12.0
12.1,3.0,1.1716056317090988,12.0
11.0,3.0,1.1805343194441362,12.0
11.9,3.0,1.1781602766778734,12.0
12.0,3.0,1.1636222167448564,12.0
11.9,3.0,1.1692214523042952,12.0
12.0,3.0,1.1671332359313964,12.0
12.2,3.0,1.26291963633369,12.0
12.5,3.0,1.1704089343547819,12.0
12.7,3.0,1.2070066378666804,12.0
12.8,3.0,1.2422655912546008,12.0
12.8,3.0,1.2105361700057984,12.0
12.8,3.0,1.1855250517527265,12.0
12.9,3.0,1.1789514677865165,12.0
12.8,3.0,1.1991237293590198,12.0
12.8,3.0,1.179602127808791,12.0
12.8,3.0,1.1616652806599934,12.0
13.1,3.0,1.1572529418127877,12.0
13.4,3.0,1.2340246886014938,12.0
13.9,3.0,1.2680596113204956,12.0
13.9,3.0,1.2903693517049153,12.0
13.7,3.0,1.2869052489598591,12.0
13.8,3.0,1.2755641828883777,12.0
13.9,2.0,1.2715488889000632,12.0
9.1,2.0,1.2715988067480235,12.0
14.9,2.0,1.2543923159440358,12.0
14.5,3.0,1.2850676133082464,12.0
14.2,3.0,1.2790486897741045,12.0
13.6,3.0,1.3525199956364102,12.0
13.6,3.0,1.249055027961731,12.0
13.5,3.0,1.2458290136777437,12.0
13.4,3.0,1.2558490579778498,12.0
13.5,3.0,1.2365905138162463,12.0
13.5,3.0,1.226710081100464,12.0
13.5,3.0,1.2566149681806564,12.0
13.5,4.0,1.2451666444540024,12.0
13.3,4.0,1.2432032227516174,12.0
13.4,4.0,1.241767713001796,12.0
13.9,4.0,1.2110214914594375,12.0
12.4,0.0,1.229109823703766,12.0
13.5,2.0,1.2569303512573242,12.0
12.4,8.0,1.2645783607776349,-1.0
8.1,5.0,1.2775327884233916,-1.0
0.0,5.0,-0.01559235950311025,-1.0
0.0,5.0,-0.0073162615299224845,-1.0
0.0,3.0,0.0003851291493774485,-1.0
0.0,4.0,-0.01453632116317749,-1.0
0.0,3.0,-0.015260111721293991,-1.0
0.0,3.0,0.00241383103350118,-1.0
0.3,3.0,-0.0243153108490838,-1.0
0.0,4.0,-0.01518514007329941,-1.0
0.0,5.0,0.09745906107127666,-1.0
0.0,5.0,0.003141074741964423,-1.0
0.0,3.0,0.004660656001020185,-1.0
0.0,2.0,0.002871381907988512,-1.0
0.0,3.0,0.007431850006184163,-1.0
0.0,4.0,0.00021632760763168332,-1.0
0.0,3.0,0.014532923698425291,-1.0
0.0,3.0,0.017179375670243555,-1.0
0.0,4.0,0.012840236053565436,-1.0
0.0,4.0,0.010069727897644043,-1.0
0.0,3.0,0.07358237515602792,-1.0
0.3,5.0,-0.029710017144680027,-1.0
0.0,3.0,0.013911373913288116,-1.0
0.0,4.0,0.006093911826610565,-1.0
0.0,3.0,-0.001745808869600296,-1.0
0.0,4.0,-0.002444446086883545,-1.0
0.2,3.0,-0.008211471140384674,-1.0
0.0,7.0,0.0012977570295333862,-1.0
0.2,8.0,0.10864102840423584,-1.0
0.0,7.0,-0.01432612019035709,-1.0
0.0,9.0,-0.007525622844696045,7.2
8.7,9.0,0.005611157044768333,7.2
13.7,8.0,1.580466628074646,7.2
13.8,7.0,1.4914810061454773,7.2
13.8,7.0,1.5803021819967973,7.2
13.9,6.0,1.5038126598704944,7.2
14.1,6.0,1.4977957946913585,7.2
14.1,5.0,1.4998358828680856,7.2
14.3,5.0,1.5213429927825928,7.2
14.3,5.0,1.4950132153250957,7.2
11.9,5.0,1.4669879078865051,7.2
14.9,5.0,1.4672988928281343,7.2
14.5,5.0,1.4756830839010386,7.2
14.5,4.0,1.4898927450180053,7.2
14.7,4.0,1.4744751254717512,7.2
15.1,4.0,1.507780637059893,7.2
14.7,3.0,1.5096649101802282,7.2
14.6,3.0,1.5172719955444336,7.2
14.9,3.0,1.4786423336375842,7.2
14.9,3.0,1.473283268511295,7.2
15.3,2.0,1.4749648571014404,7.2
14.9,2.0,1.473766664663951,7.2
15.0,2.0,1.5069139748811722,7.2
15.4,2.0,1.488520085811615,7.2
14.3,2.0,1.5036553740501404,7.2
16.5,2.0,1.4972631250108992,7.2
15.0,1.0,1.472288587514092,7.2
14.7,1.0,1.473772939046224,7.2
0.8,3.0,-0.01843644678592682,7.2
0.7,2.0,-0.0354098127897716,7.2
0.3,2.0,0.08505979789928958,7.2
19.0,2.0,0.9002389848232271,7.2
12.2,2.0,0.9002389848232271,7.2
,2.0,1.0717953230653492,7.2
13.4,2.0,1.0717953230653492,7.2
13.3,2.0,1.1475703398386636,7.2
13.3,2.0,1.1352293729782104,7.2
13.4,3.0,1.134953029015485,7.2
13.5,3.0,1.1537308476187966,7.2
11.2,0.0,0.7181132515271504,7.2
11.7,0.0,0.724821402476384,7.2
11.7,0.0,0.7130568055879503,7.2
11.8,0.0,0.709722060423631,7.2
11.8,0.0,0.7194834426045418,7.2
11.3,0.0,0.7185987631479899,7.2
12.1,0.0,0.7266734838485718,7.2
12.8,0.0,0.7082124027338895,7.2
12.4,0.0,0.7251684882424094,7.2
12.2,0.0,0.7106637304479425,7.2
12.0,1.0,0.7407270107004378,7.2
4.2,1.0,0.7345392753680547,7.2
0.2,1.0,-0.022093309887817932,7.2
0.1,0.0,-0.03796805441379547,7.2
0.2,0.0,0.051426936828748215,7.2
0.1,0.0,0.11043645759352266,7.2
0.1,0.0,0.028001223006961874,7.2
0.5,0.0,-0.0042778030037879935,7.2
2.5,0.0,0.11170349270105362,7.2
8.1,0.0,0.11170349270105362,7.2
0.3,1.0,0.4962824769318104,7.2
0.8,0.0,0.1470661024253106,7.2
1.2,0.0,0.12753096880635242,7.2
2.9,0.0,0.13017619770661684,7.2
1.3,0.0,0.85116232348525,7.2
3.4,0.0,0.08203177299494986,7.2
5.8,0.0,0.2973567736335099,7.2
0.4,0.0,0.17629816005760998,7.2
0.5,0.0,0.08018849579710466,7.2
0.5,0.0,0.1555718721066192,7.2
0.6,0.0,0.09349915848417696,7.2
0.6,0.0,0.07280825394336288,7.2
0.8,0.0,0.203255077643317,7.2
1.3,1.0,0.02829375876963873,7.2
0.8,1.0,0.5091077789016392,7.2
1.1,2.0,-0.012490082532167436,7.2
1.1,2.0,-0.012490082532167436,7.2
9.9,2.0,-0.009288024571206834,7.2
12.1,2.0,0.8718853076299031,7.2
10.3,2.0,0.7590739071369171,7.2
1.4,2.0,0.5594447746872901,7.2
0.1,2.0,0.415696581833774,7.2
0.0,3.0,0.0068609119784982285,7.2
0.0,3.0,0.011808243393898013,7.2
0.0,3.0,0.015427209436893463,7.2
0.3,2.0,0.09238061236264224,7.2
8.4,3.0,0.10780643448233604,7.2
12.4,3.0,1.1540466626485189,7.2
11.8,4.0,1.2195345386862757,7.2
12.3,5.0,1.2279839754104611,7.2
12.2,5.0,1.1790439834197362,7.2
12.5,7.0,1.1791491210460665,7.2
12.4,6.0,1.1791491210460665,7.2
12.0,8.0,1.1959986894027046,7.2
11.7,8.0,1.167374150319533,7.2
