speed_overground,rpm
14.7,62.9
14.7,63
14.7,63
14.7,62.9
14.7,63.1
14.7,62.9
14.7,62.9
14.7,62.9
14.7,62.9
14.7,62.9
14.8,62.9
14.7,62.9
14.7,62.9
14.8,63
14.8,62.9
14.8,62.9
14.8,62.9
14.8,62.9
14.8,62.9
14.8,63.1
14.8,63
14.8,63.1
14.8,62.9
14.8,63
14.8,62.8
14.8,62.9
14.8,62.9
14.7,63
14.7,62.9
14.7,63.1
14.6,62.9
14.6,62.9
14.6,62.9
14.6,63
14.6,62.9
14.6,62.9
14.6,63
14.6,63
14.6,62.9
14.5,62.7
14.5,62.9
14.5,62.9
14.5,62.8
14.5,63
14.5,62.9
14.5,62.9
14.5,63.1
14.5,62.8
14.5,63.1
14.4,63
14.4,63.1
14.4,62.9
14.4,62.9
14.4,62.9
14.3,62.9
14.3,63.1
14.3,62.8
14.3,62.8
14.3,63
14.25,63.1
14.2,62.8
14.2,62.9
14.3,63.1
14.2,62.9
14.2,62.8
14.2,63.1
14.2,62.8
14.2,62.9
14.2,63
14.2,62.9
14.2,62.9
14.1,62.9
14.1,62.8
14.1,62.9
14.1,63.1
14.1,62.9
14.1,62.6
14.1,62.8
14.1,62.8
14.1,63
14.1,62.9
14.1,62.8
14.1,63
14.1,62.8
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.9
14.1,62.8
14.1,62.9
14.1,62.8
14.1,62.9
14.1,62.8
14.1,63
14.1,62.9
14.1,63
14,62.8
14,62.9
14,62.9
14.05,63.1
14.1,62.8
14.1,62.8
14,62.9
14.1,62.9
14,62.9
14.1,62.9
14.1,62.6
14.1,62.9
14.05,62.9
14,62.9
14,62.9
14,63.1
14,62.8
13.9,62.9
13.9,63
13.9,62.8
13.9,62.9
13.9,62.8
13.9,62.9
13.9,63
13.9,62.9
13.9,62.9
13.9,63
13.9,62.9
14,62.9
14,63
14,63.1
14,62.9
14,62.9
14,63.1
14,62.9
14,63
14,63
14,62.9
14,62.9
14,62.9
14,62.9
14,62.9
14,62.9
13.9,62.9
13.9,62.8
13.9,62.9
13.9,62.9
13.9,62.9
13.9,62.8
13.8,62.9
13.8,62.9
13.7,62.9
13.7,63
13.6,63
13.6,62.9
13.6,62.9
13.6,62.9
13.6,62.9
13.6,62.8
13.6,63
13.6,62.9
13.6,63.1
13.7,63.8
13.7,63.9
13.7,64
13.7,63.9
13.7,64
13.7,64
13.8,63.8
13.8,63.9
13.7,63.9
13.7,63.9
13.8,64
13.8,64
13.8,64
13.8,64
13.8,63.7
13.8,64
13.8,64
13.8,63.8
13.8,63.8
13.75,64
13.7,63.9
13.7,64.1
13.7,64
13.7,63.8
13.7,63.9
13.7,63.8
13.7,63.9
13.7,63.8
13.7,64.1
13.7,64
13.7,64.2
13.8,63.7
13.7,63.9
13.8,63.8
13.8,64
13.7,63.9
13.7,63.8
13.7,64
13.7,64
13.7,63.8
13.7,63.8
13.7,63.9
13.7,63.8
13.7,64
13.7,63.9
13.75,64
13.8,64
13.7,63.8
13.8,63.9
13.8,63.9
13.8,63.9
13.9,63.9
13.9,63.9
13.9,64
13.9,64.1
13.9,63.8
13.9,63.8
13.9,64
13.9,64
13.9,64
13.9,63.8
13.9,63.9
13.9,63.8
13.9,63.8
13.9,63.8
13.9,63.8
13.9,63.9
13.8,63.9
13.8,63.9
13.8,63.9
13.8,64.1
13.8,63.9
13.85,64.2
13.9,64
13.8,63.9
13.8,63.9
13.8,63.7
13.8,63.8
13.8,64
13.8,64
13.8,64
13.8,63.8
13.8,64
13.8,63.8
13.8,63.8
13.8,64
13.8,63.8
13.8,63.9
13.8,63.8
13.8,63.9
13.8,64
13.8,64
13.8,63.9
13.8,64
13.8,64
13.8,64
13.8,63.9
13.8,63.8
13.8,64.1
13.8,64
13.8,64
13.8,64.1
13.8,64
13.8,64
13.8,63.9
13.8,63.9
13.8,63.9
13.8,63.9
13.8,63.8
13.8,64
13.8,63.8
13.8,63.9
13.8,63.8
13.8,64
13.8,64
13.8,64
13.8,63.8
13.8,64
13.8,63.8
13.8,63.9
13.8,63.9
13.8,63.8
13.8,63.9
13.8,63.9
13.8,63.8
13.8,63.8
13.8,64
13.8,63.9
13.8,64
13.8,64
13.8,63.9
13.8,63.8
13.8,64
13.8,63.8
13.8,63.8
13.8,63.8
13.8,64
13.8,63.9
13.8,63.8
13.8,63.8
13.8,64
13.8,63.8
13.8,64.1
13.8,64
13.8,64
13.8,63.8
13.8,64
13.8,64
13.8,63.9
13.8,64
13.8,64
13.8,63.8
13.8,63.8
13.8,64
13.8,64
13.8,63.8
13.8,63.8
13.7,64
13.8,63.9
13.8,64
13.8,63.8
13.7,63.9
13.7,64
13.8,63.8
13.8,64
13.8,63.8
13.7,63.8
13.7,64.1
13.7,63.8
13.8,63.9
13.7,64
13.7,63.9
13.7,64
13.8,63.9
13.8,64
13.8,64
13.8,63.9
13.8,64
13.8,63.9
13.8,64.1
13.8,63.8
13.7,64
13.8,64
13.8,64
13.8,63.8
13.8,64
13.8,64
13.8,63.8
13.7,64
13.7,63.8
13.7,64.1
13.7,64
13.7,63.8
13.7,63.8
13.7,64
13.7,64
13.7,63.7
13.7,63.9
13.7,64.1
13.7,64
13.7,64
13.7,64
13.7,63.9
13.7,64.1
13.7,64.1
13.7,63.9
13.7,64.1
13.7,64.1
13.7,63.9
13.7,63.8
13.7,63.9
13.7,63.8
13.7,63.9
13.7,63.8
13.7,63.9
13.7,63.8
13.7,63.9
13.7,63.8
13.7,63.8
13.7,63.9
13.7,64
13.7,63.8
13.7,64
13.7,64.1
13.7,64
13.7,63.9
13.7,63.9
13.7,63.8
13.7,64
13.7,64.9
13.7,65
13.7,65
13.8,64.7
13.8,64.8
13.8,65
13.8,65
13.8,64.9
13.8,64.9
13.8,64.9
13.8,64.9
13.8,64.9
13.8,65
13.8,64.9
13.8,64.9
13.8,65
13.8,65
13.85,64.8
13.9,65.1
13.8,65
13.8,65
13.9,65.2
13.9,64.9
13.9,65
13.9,65
13.9,64.9
13.9,64.9
13.9,64.8
13.9,65
13.9,64.9
13.9,65
13.9,64.9
13.9,65
13.9,65
13.9,64.9
13.9,65
13.9,65
13.9,64.9
13.9,65
13.9,65
13.9,65
13.9,64.9
13.9,64.9
13.9,64.9
13.9,65
13.9,64.9
13.9,64.9
13.9,64.9
13.9,65.1
14,64.9
14,65
14,64.9
13.95,65
13.9,64.8
13.9,64.9
13.9,64.7
14,65
14,65.2
14,64.9
14,65
13.95,64.9
13.9,65
13.9,64.9
13.9,65
13.9,64.8
13.9,65
13.9,65
13.9,64.7
14,65
13.95,65
13.9,64.9
13.9,64.9
13.9,64.9
13.9,64.8
13.9,65
13.9,64.9
13.9,64.9
13.9,64.9
13.9,64.9
13.9,64.9
13.9,64.9
14,65
14,65.1
14,64.9
14,64.9
14,65
14,64.9
14,65
14,65.1
14,64.8
14,65
14,65
14,64.9
14,64.9
14,64.9
14,64.9
14,65
14,64.6
14,64.9
14,64.9
14,65
14,65
14,64.9
14,65.1
14,64.9
14,64.9
14,65
14,64.9
13.9,64.9
13.9,64.9
13.9,64.9
13.9,64.9
13.9,65
13.95,65
14,64.9
14,65
14,64.9
14,64.9
14,65.1
14,64.8
14,64.9
14,64.9
14,64.8
14.1,65.1
14,65.2
14,64.9
14.1,64.9
14.1,65
14.1,64.8
14.1,65
14.1,64.9
14.1,64.9
14.1,64.8
14.1,64.9
14.1,65
14.1,64.9
14.2,65
14.2,64.8
14.2,64.9
14.2,64.9
14.2,64.8
14.2,65
14.2,64.9
14.2,64.9
14.3,65
14.3,64.9
14.3,64.8
14.3,65
14.3,64.9
14.3,64.9
14.3,65
14.3,64.7
14.3,65
14.3,64.8
14.3,65.1
14.3,65
14.3,65
14.3,65
14.3,65
14.3,64.7
14.3,64.9
14.3,65.2
14.3,64.9
14.3,65
14.3,65
14.3,65.2
14.3,64.9
14.3,65.1
14.3,64.9
14.3,64.8
14.3,64.9
14.3,64.9
14.3,64.7
14.4,65
14.35,64.8
14.3,65
14.3,64.8
14.4,64.9
14.4,65.1
14.4,65
14.4,64.8
14.4,64.7
14.45,64.9
14.5,65
14.5,64.8
14.5,64.7
14.5,64.9
14.5,64.8
14.5,64.9
14.5,65.1
14.5,65
14.5,64.8
14.5,64.9
14.6,65
14.6,64.9
14.6,65
14.6,65
14.6,64.8
14.6,64.9
14.6,64.8
14.6,65
14.6,64.9
14.6,64.6
14.6,65
14.6,64.9
14.6,65
14.6,65
14.6,65
14.6,64.9
14.65,65
14.7,64.9
14.7,64.9
14.7,64.7
14.7,65
14.6,65.1
14.6,64.7
14.6,64.9
14.65,65
14.7,64.9
14.7,64.9
14.7,65.2
14.7,65
14.7,64.9
14.7,64.7
14.7,65.1
14.7,65.1
14.7,65
14.7,65
14.7,65
14.7,64.8
14.7,65
14.7,64.8
14.7,64.85
14.7,64.9
14.8,65
14.8,65
14.8,64.8
14.8,64.9
14.8,65
14.8,65
14.8,65
14.8,64.8
14.8,65
14.85,64.9
14.9,64.9
14.9,64.9
14.9,64.8
14.9,64.8
14.9,65
15,64.9
15,64.9
15,64.9
15,64.9
15,64.7
15,64.9
15,64.9
14.9,64.8
15,65
15,65
15.1,64.9
15.1,65
15.1,65
15.1,65
15.1,65
15.1,65.1
15.1,64.7
15.1,64.9
15.1,65
15.1,65
15.2,65
15.15,64.9
15.1,64.9
15.1,64.9
15.1,64.9
15.1,64.9
15.1,65
15.1,64.9
15.1,65
15.15,64.9
15.2,64.7
15.2,64.9
15.2,64.9
15.2,65
15.2,64.9
15.2,65.1
15.2,65
15.2,64.7
15.2,65.2
15.2,65
15.3,64.9
15.3,64.8
15.2,64.9
15.2,64.7
15.2,64.8
15.2,64.9
15.2,65.1
15.2,64.9
15.2,64.9
15.2,65.2
15.2,64.9
15.2,65.2
15.1,64.9
15.1,65
15.1,64.9
15.1,64.8
15.1,64.8
15.2,64.8
15.1,64.9
15.2,65
15.2,65
15.2,64.9
15.1,64.9
15.1,64.8
15.1,64.9
15.1,65
15.1,64.7
15.2,64.9
15.1,64.9
15.1,64.9
15.2,65
15.1,64.8
15.2,65
15.2,64.9
15.2,64.9
15.1,64.9
15.1,64.9
15.1,65.1
15.1,65
15.1,64.9
15.1,64.9
15.1,64.9
15.1,65.2
15.1,64.9
15,64.8
15.1,64.9
15.1,65
15.1,64.9
15.1,65
15.1,65.2
15.1,65
15.1,64.7
15.1,65
15.1,64.9
15.1,64.9
15.1,65.2
15.2,64.9
15.2,65
15.2,64.9
15.2,64.9
15.2,64.9
15.2,64.8
15.2,64.9
15.2,65
15.3,65.1
15.3,64.9
15.3,64.9
15.3,64.9
15.3,64.9
15.3,64.9
15.3,65
15.3,64.9
15.3,65
15.3,64.9
15.3,64.9
15.3,65
15.3,64.9
15.3,64.9
15.3,64.9
15.4,65
15.4,64.9
15.3,64.8
15.3,64.9
15.3,64.9
15.3,64.9
15.3,64.9
15.3,65.1
15.3,65
15.3,65
15.4,65
15.3,64.8
15.3,65
15.3,64.9
15.3,64.7
15.3,65
15.3,65
15.3,64.9
15.3,65
15.3,65
15.4,64.9
15.3,64.9
15.4,64.7
15.4,65
15.4,65
15.4,64.8
15.3,64.9
15.4,64.9
15.4,64.9
15.4,65
15.4,64.9
15.3,64.9
15.35,64.9
15.4,64.9
15.4,64.9
15.4,65
15.4,64.9
15.4,65
15.4,65
15.4,64.9
15.4,64.9
15.4,65
15.4,64.8
15.4,65
15.4,65
15.4,64.9
15.4,64.9
15.4,64.9
15.4,65
15.4,65
15.4,64.9
15.4,65.1
15.4,65.1
15.5,65
15.4,65.1
15.6,64.7
15.5,65
15.5,65.2
15.5,65
15.5,64.9
15.4,64.9
15.6,64.9
15.6,64.9
15.6,64.8
15.6,64.9
15.6,64.9
15.6,64.9
15.6,64.9
15.6,61.8
15.4,60.8
15.3,60.8
15.2,61
15,61
14.8,58
14.6,57.8
14.5,58
14.45,57.9
14.4,57.8
14.3,58.1
14.2,57.9
14.1,58
14,57.9
14,58.1
13.9,57.9
13.9,57.9
13.9,58.1
13.9,57.8
13.9,58
13.9,57.8
13.9,57.9
13.9,57.8
14,57.9
13.9,57.7
13.9,57.9
13.9,57.8
13.9,57.8
13.9,58
13.9,57.8
13.9,58
13.9,58
13.9,57.9
13.9,57.9
13.9,57.8
13.9,57.9
13.9,58
13.9,57.8
13.9,57.8
13.9,57.8
14,58
14,58
14,57.9
14,58
14,57.9
13.9,57.7
14,57.8
13.9,58
13.8,58.1
13.9,58
14,58
14,57.9
14,57.8
13.9,57.9
14,57.9
14,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,57.8
13.9,58
13.9,57.8
13.9,57.9
13.9,57.8
13.9,57.7
13.9,57.9
13.9,57.9
13.9,57.8
13.9,58
13.9,57.8
14,58
14,57.9
14,58
14,57.8
14,57.7
14,57.8
13.9,57.9
13.9,58
13.9,57.9
14,57.9
14,58
14,58
14,57.9
14,58
14,58
14,57.8
14,58
14,57.9
14,57.8
14,57.9
14,57.8
14,58
14,58
14,58
14,57.9
14,58
14.1,58.1
14,57.8
14,58.1
13.9,57.9
14,57.9
14,58
14,58
13.9,57.8
13.7,58
13.6,57.8
13.7,58
13.8,57.8
13.8,57.8
13.85,57.8
13.9,58.1
14,58
14,57.9
14,57.9
14,58
14,57.9
14,57.9
14,58
14,58
14,57.8
14.1,57.9
14.1,57.9
14.1,58
14.1,58
14.1,57.8
14.1,57.8
14.1,57.8
14.1,57.8
14.1,58
14.2,58
14.2,57.8
14.1,57.9
14.1,57.8
14.1,57.9
14.1,58.1
14.1,57.7
14.1,58
14,58
14.1,57.8
14.1,57.8
14.1,57.9
14,57.8
14,58.1
14,57.9
14.05,58.2
14.1,57.8
14,58.1
14.1,57.8
14.1,57.9
14,57.8
14,58
14,57.9
14,58
14.05,57.8
14.1,57.9
14,58
14.1,57.8
14,57.9
14,57.8
14.1,57.9
14.1,57.9
14,58
14,57.9
14,57.9
14.1,57.7
14,57.7
14,58
14,57.9
14,58
14,58
14,58
14,58
14,57.9
14,57.8
14,57.9
14,58
14,57.8
14,57.9
14,58
13.95,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,57.8
14,58.1
14,57.9
13.9,58
13.95,58
14,57.9
14,57.9
14,58
14,57.7
14,58
14,58
14,57.9
14,57.8
14,57.8
14,57.9
14,58
14,57.8
14,58
14,58
14,58
14,58
14,58.1
14,58
14,58
14,58.1
14,58
14,58.1
14,57.8
14,57.8
14,58
14,57.8
14,58
14,58
14,58
13.9,58
14,57.8
14,57.9
14,58
14,58
14,58
14,57.9
14,58
14,57.8
14.1,57.9
14.1,57.9
14.1,58
14.1,57.8
14.1,57.9
14.1,58
14,57.9
14,58
14,57.9
14.1,58
14,58
14,58.1
14,57.9
14,58
14,58
14,58
14,58
14,57.9
14,58.1
14,57.8
14,58
14,58
14,58.1
14,58
13.9,57.8
13.9,57.9
13.9,57.8
13.9,58
14,58
13.9,57.8
13.9,57.9
13.9,57.8
13.9,58
13.9,57.9
13.9,58
13.9,57.9
13.9,57.8
13.9,58
13.9,58
13.9,57.9
13.9,58
13.9,58
13.9,58
13.8,58
13.9,57.9
13.9,58
13.9,57.8
13.9,57.9
13.85,58.1
13.8,58
13.8,58
13.8,58
13.9,58.1
13.8,58.1
13.8,57.9
13.8,57.8
13.8,57.9
13.8,57.8
13.8,57.9
13.8,57.9
13.8,58
13.8,57.8
13.8,57.9
13.8,57.9
13.8,57.8
13.8,58
13.8,57.8
13.8,57.9
13.8,57.8
14,57.9
13.8,58
13.8,58
13.8,57.9
13.9,57.8
13.9,57.9
13.9,57.8
13.8,57.9
13.9,58
13.9,57.9
13.9,57.9
13.9,57.9
13.9,58
13.9,57.8
13.9,57.9
13.9,57.9
13.8,57.9
13.9,58
13.8,58
13.8,57.9
13.7,57.8
13.9,57.9
13.95,58
14,58
13.9,58
13.9,57.8
13.9,58
13.9,57.9
13.9,57.8
13.9,57.8
13.9,57.9
13.9,58
13.9,58.1
13.9,58
13.9,57.8
13.9,57.8
14,58
13.9,58
14,58
14,58
13.95,57.8
13.9,58
14,57.8
13.9,57.8
13.9,57.8
13.9,57.8
14,58
14,57.8
13.9,57.9
13.95,58
14,58.1
14,57.9
13.9,58.1
13.9,57.8
13.9,58.1
13.9,58
13.9,57.9
13.85,57.9
13.8,57.8
13.8,58
13.9,57.9
13.9,58.1
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,57.9
13.9,58.2
13.8,58
13.8,57.8
13.8,57.9
13.8,57.8
13.8,58
13.8,58
13.8,58.2
13.8,58
13.8,57.9
13.8,57.9
13.8,57.8
13.7,57.9
13.8,58
13.8,58
13.8,58
13.8,58
13.9,57.8
13.9,58.1
13.9,57.9
13.9,57.8
13.9,58.1
13.9,58
13.9,57.8
13.9,57.8
13.9,57.9
13.9,57.9
13.9,58
13.9,58
14,57.7
13.9,58
14,57.8
14,58
14,58
14,58
14,57.9
14,57.8
14,58
13.9,58.1
14,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,58
13.9,57.8
13.9,57.9
13.9,57.8
13.9,58.1
13.9,57.8
13.9,58
13.9,58
13.9,58.1
13.9,58
13.9,57.8
13.9,58
13.9,58.1
13.85,58
13.8,57.8
13.8,58
13.9,58
13.9,57.8
13.9,58.1
13.9,57.8
13.9,58.1
13.9,58
13.9,58
13.9,57.9
14,58.1
13.9,58.1
13.9,58
13.9,57.9
13.9,57.8
13.9,58
13.9,58
13.9,57.8
14,57.8
14,58.1
14,57.9
14,57.8
14,58.1
14,57.9
14,57.9
14,58
14,58
13.9,57.8
14,58
14,58
14.1,58
14,58.1
14,57.7
14,57.8
14.05,58
14.1,58
14,58
14,57.8
13.9,57.7
13.9,57.8
13.9,57.9
13.9,57.9
13.8,58
13.8,58
13.8,57.9
13.8,57.8
13.8,57.9
13.7,57.9
13.7,58
13.7,58
13.7,57.9
13.75,57.9
13.8,57.9
13.7,57.9
13.7,58
13.7,58
13.7,58
13.6,57.8
13.7,58
13.6,58
13.65,57.9
13.7,58.1
13.7,58
13.6,58
13.7,57.8
13.7,57.9
13.6,57.8
13.7,58.1
13.6,57.8
13.6,57.8
13.6,57.9
13.7,57.7
13.6,58
13.6,57.9
13.7,57.8
13.7,57.9
13.7,58
13.7,57.8
13.7,58
13.7,58.1
13.7,57.9
13.8,58
13.9,58
13.8,57.8
13.9,57.9
13.9,57.8
13.9,57.7
13.9,57.8
13.9,58
13.8,58
13.8,58
13.9,57.8
13.9,58
13.8,58
13.9,57.8
13.9,57.9
13.9,58
13.9,57.7
13.9,57.9
13.9,57.9
13.9,57.8
13.9,58
13.9,57.8
13.9,58
13.9,57.9
13.9,58
13.9,58.1
13.8,58.1
13.9,58.1
13.9,58.1
14,58
14,58
13.95,58
13.9,58
13.9,58
13.9,57.9
13.9,57.9
13.9,57.9
13.9,57.8
13.9,57.8
13.9,57.9
13.9,58
13.9,57.9
13.9,58
13.9,57.7
14,57.8
14,57.9
14,57.9
14,58
14,57.9
14,58.1
14,57.8
14.1,58
14.1,58
14.1,57.8
14.1,58
14.1,58
14.1,57.8
14.1,57.8
14.1,58
14.1,57.9
14.1,57.9
14.1,57.8
14.1,57.9
14.1,57.8
14.1,57.9
14,58.1
14,58
14,57.8
14,58
14,57.8
14,58
14.1,57.9
14,58.1
14.1,58
14.1,58
14.05,58
14,57.9
14,58.1
14,57.8
14,58
14,57.8
14,58
14,58
13.9,57.9
13.9,58
13.9,58
13.9,58
13.9,57.8
13.8,57.8
13.9,57.8
13.8,57.8
13.8,57.8
13.8,58
13.8,57.9
13.8,57.8
13.8,58
13.8,57.8
13.8,57.9
13.8,58
13.8,58
13.7,58
13.7,58
13.7,57.8
13.7,57.9
13.8,58
13.8,58
13.8,58.1
13.8,58
13.8,57.9
13.8,58
13.9,58
14,57.9
13.9,57.7
13.9,58.1
13.9,58
13.9,58
13.9,58.1
13.9,58.1
13.9,57.9
13.9,57.8
13.9,57.9
14,58
14,57.8
13.9,57.8
14,58
14,57.8
14,57.8
14,58.1
14,57.8
14,57.8
14,58.1
14,57.9
14,57.9
14,58
14,58
13.9,57.9
13.95,57.7
14,57.9
14,57.9
14,57.8
13.9,57.9
13.9,57.8
13.9,57.8
13.9,58.1
13.9,58
13.9,57.9
13.9,57.9
13.8,57.9
13.8,57.9
13.8,58
13.8,57.9
13.8,57.9
13.7,57.8
13.7,57.9
13.7,57.9
13.7,57.8
13.7,57.9
13.7,57.8
13.8,58
13.8,58
13.8,57.8
13.8,58
13.8,58.1
13.8,58
13.8,57.9
13.9,57.9
13.9,58
13.9,58
13.9,57.9
13.9,57.9
13.9,57.9
13.85,58
13.8,58
13.8,57.7
13.8,57.8
13.8,57.8
13.8,58
13.7,57.8
13.7,57.9
13.7,58
13.7,57.9
13.7,58
13.7,57.8
13.7,58
13.7,57.8
13.7,57.8
13.7,58.1
13.7,57.8
13.7,58
13.7,58
13.6,58
13.6,58
13.6,57.9
13.7,58
13.6,58
13.6,58
13.6,58
13.55,58
13.5,58.1
13.5,57.9
13.5,57.8
13.5,58
13.5,58
13.4,58
13.4,57.8
13.4,57.9
13.4,58
13.4,57.9
13.5,58
13.4,58.1
13.5,57.9
13.5,57.9
13.5,58
13.5,58
13.5,57.7
13.5,58
13.4,57.8
13.5,57.8
13.5,58.1
13.5,57.9
13.6,58
13.4,57.8
13.4,58
13.4,57.9
13.4,57.9
13.4,58
13.4,58
13.4,57.9
13.4,58
13.4,57.8
13.3,58.1
13.3,57.9
13.3,57.8
13.3,58
13.3,58.1
13.2,58
13.2,58
13.2,57.9
13.2,57.8
13.1,58
13.1,57.9
13.1,57.9
13.1,59
13.1,58.9
13.2,59.2
13.2,58.9
13.1,59
13.2,58.8
13.2,59.2
13.2,58.8
13.2,59
13.3,58.9
13.3,58.7
13.3,58.9
13.4,58.6
13.4,58.7
13.5,58.9
13.4,59.1
13.45,58.9
13.5,59.1
13.6,58.9
13.6,58.9
13.6,58.9
13.6,58.9
13.6,59
13.6,58.9
13.6,58.9
13.6,59
13.6,59
13.7,59
13.6,58.9
13.6,59
13.6,59
13.7,58.9
13.6,58.9
13.6,59
13.6,59.1
13.6,58.9
13.7,58.7
13.6,58.7
13.6,58.9
13.6,58.8
13.6,58.9
13.6,58.9
13.6,59
13.6,58.9
13.6,58.9
13.5,58.7
13.4,59
13.4,58.9
13.4,58.8
13.4,59.1
13.3,58.9
13.3,59.1
13.3,58.9
13.2,58.9
13.3,58.9
13.2,58.9
13.3,59
13.3,59
13.3,59.1
13.35,59
13.4,58.8
13.3,58.9
13.4,58.7
13.5,58.9
13.4,58.9
13.4,59.1
13.5,58.9
13.5,58.9
13.5,58.9
13.5,58.9
13.4,59.1
13.5,59.1
13.6,59.2
13.6,59.1
13.6,59
13.6,59
13.6,59
13.6,58.7
13.6,58.9
13.6,58.9
13.7,59.2
13.7,58.9
13.7,58.9
13.8,59.1
13.8,58.7
13.8,58.7
13.8,59
13.8,59
13.8,58.7
13.8,59.2
13.7,58.9
13.7,59
13.7,59
13.7,58.9
13.7,59.1
13.7,59
13.6,58.8
13.6,58.9
13.6,58.7
13.7,58.9
13.6,58.9
13.7,58.9
13.7,59
13.7,58.8
13.7,59.1
13.7,58.7
13.6,59
13.7,59.2
13.6,59.4
13.6,58.9
13.6,58.8
13.6,58.8
13.6,59
13.6,58.9
13.6,58.9
13.6,58.9
13.7,58.9
13.7,59
13.7,58.8
13.8,58.9
13.8,58.8
13.8,58.9
13.7,58.9
13.7,59.2
13.7,59
13.6,58.9
13.6,58.9
13.7,58.9
13.6,58.8
13.6,58.9
13.6,59
13.6,58.9
13.7,58.9
13.7,59
13.7,58.9
13.7,59
13.7,58.9
13.7,59
13.7,59.1
13.7,58.9
13.8,58.8
13.8,59.1
13.7,58.9
13.7,58.9
13.8,59
13.7,58.9
13.75,58.9
13.8,59
13.8,59
13.9,58.9
13.9,58.9
13.9,58.9
13.9,58.9
14,59.1
14,59
14,58.9
14,59
13.9,58.9
14,58.9
14,59
14,58.7
14,58.9
14,58.9
14,59
14,59
14,59
14,58.7
14,59
14,59
14,58.8
14,58.9
14,59
14,58.8
14,58.9
14,58.9
14,59
14,58.9
14,58.9
14,59
14,59.1
14,59
13.95,58.9
13.9,59
13.9,59
13.8,58.9
13.8,58.9
13.8,59
13.8,59
13.8,58.9
13.8,59
13.8,58.9
13.8,58.9
13.8,58.9
13.8,58.9
13.8,59
13.7,59
13.7,59
13.7,59
13.7,58.9
13.7,59
13.7,58.9
13.6,58.9
13.7,58.9
13.6,58.9
13.6,58.9
13.4,59
13.4,58.9
13.4,60
13.4,59.9
13.4,59.9
13.4,59.9
13.5,60
13.5,59.9
13.6,59.8
13.6,59.8
13.6,59.9
13.6,59.8
13.6,59.9
13.6,59.9
13.6,59.9
13.7,60
13.7,59.9
13.7,59.8
13.7,60.1
13.7,59.9
13.7,59.9
13.7,60
13.7,59.9
13.8,59.9
13.8,59.9
13.8,60
13.8,59.9
13.8,59.9
13.8,59.9
13.8,60.1
13.8,59.9
13.8,59.9
13.8,59.9
13.8,59.9
13.8,59.9
13.8,59.9
13.8,59.9
13.8,60
13.8,59.9
13.8,59.9
13.8,60
13.7,59.9
13.7,59.9
13.7,59.9
13.6,60
13.6,59.9
13.6,59.9
13.6,59.9
13.6,59.9
13.5,60
13.6,59.8
13.5,59.85
13.6,59.9
13.5,59.9
13.5,60
13.45,59.9
13.4,59.9
13.4,59.9
13.4,59.9
13.4,59.9
13.4,59.9
13.3,59.9
13.4,60
13.4,60
13.4,59.9
13.4,61
13.4,60.9
13.4,60.9
13.4,61
13.5,61
13.5,61
13.6,61
13.6,61
13.6,61
13.6,60.8
13.6,61
13.6,61
13.7,60.9
13.7,61
13.7,61
13.7,61
13.7,61
13.7,60.8
13.7,60.8
13.7,61
13.6,61
13.7,60.9
13.7,60.9
13.6,61
13.7,60.9
13.7,61
13.7,60.9
13.7,60.9
13.6,61
13.7,60.9
13.7,60.9
13.6,61
13.6,61
13.6,60.9
13.6,61
13.6,60.9
13.7,61
13.7,61
13.7,60.9
13.7,60.9
13.6,61
13.6,60.9
13.6,61
13.6,61
13.6,60.9
13.6,60.9
13.6,60.8
13.6,61
13.6,61
13.6,61
13.6,61
13.6,60.8
13.6,61
13.6,61
13.6,60.9
13.6,60.8
13.6,60.8
13.6,61
13.5,60.9
13.5,60.9
13.5,61
13.4,61
13.4,60.9
13.4,61
13.4,61
13.4,61
13.4,60.9
13.3,60.9
13.3,60.8
13.3,61
13.3,61
13.3,60.9
13.3,61
13.3,61
13.3,60.9
13.3,61
13.3,61
13.3,61
13.3,61
13.3,61
13.3,60.9
13.3,61
13.3,61
13.3,60.9
13.3,60.8
13.3,60.9
13.35,61
13.4,60.8
13.4,60.9
13.4,60.9
13.5,60.8
13.5,60.9
13.6,60.9
13.6,60.9
13.6,60.9
13.6,61
13.6,60.9
13.6,61
13.6,61
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.7,61
13.7,61
13.7,60.8
13.7,61
13.7,61
13.7,61
13.7,60.9
13.7,60.9
13.7,61
13.7,60.8
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.8,60.9
13.7,61
13.7,60.7
13.7,61
13.7,61
13.7,61
13.7,60.9
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.7,61
13.7,61
13.7,60.9
13.8,60.9
13.8,61
13.5,61
13.7,61
13.6,61
13.5,60.9
13.7,61
13.7,60.9
13.7,61
13.6,60.8
13.6,60.8
13.6,60.8
13.6,61
13.6,61
13.6,61
13.6,61
13.6,61
13.6,61
13.6,61
13.7,60.9
13.7,61
13.7,60.9
13.7,60.8
13.7,60.8
13.7,61
