,Latitude,Longitude
22109,22.127201858485492,250.0926366801873
22110,22.124997072470304,250.09758383610992
22111,22.122782756951384,250.10255255420978
22112,22.120580417798518,250.10749418000069
22113,22.11837079077721,250.11245188569478
22114,22.11615989398072,250.11741217881695
22115,22.113935696727037,250.12240204511085
22116,22.111724666937274,250.12736211544177
22117,22.10950876632789,250.13233287270927
22118,22.107278363279935,250.1373359004657
22119,22.10505030067568,250.14233341931396
22120,22.102825782013024,250.1473227313599
22121,22.100614431036853,250.15228224991012
22122,22.098409029736978,250.15722816631097
22123,22.09618311095344,250.16221984287233
22124,22.09396195067775,250.1672006210301
22125,22.091749139556473,250.17216239726963
22126,22.089529051273928,250.1771402550586
22127,22.087323338484453,250.1820856268524
22128,22.085111552338162,250.1870443825487
22129,22.082893680975143,250.19201651543688
22130,22.08069739482593,250.19693997182392
22131,22.078491413939,250.2018848996676
22132,22.078491413939005,250.2018848996676
22133,22.078491413939005,250.2018848996676
22134,22.0762877180003,250.20682429304978
22135,22.074088925222622,250.2117528654813
22136,22.071902109798867,250.21665435666517
22137,22.069691162139375,250.2216096913096
22138,22.06747172963704,250.22658380058397
22139,22.06525104916364,250.23156050710918
22140,22.063008650245084,250.23658566094542
22141,22.060781840310106,250.24157564115842
22142,22.058559788585786,250.2465547256205
22143,22.056344896092135,250.2515175172225
22144,22.05411429422656,250.2565152630687
22145,22.051884848477357,250.26151020932804
22146,22.049661365373105,250.26649156370365
22147,22.04743181135176,250.27148629863743
22148,22.045193782080236,250.27649980900463
22149,22.042964123896322,250.28149433425165
22150,22.040741621778153,250.2864725663318
22151,22.0385238719165,250.29143990152323
22152,22.036303653468266,250.29641252179545
22153,22.034088199627266,250.30137425204111
22154,22.03186667166771,250.30634936037384
22155,22.029648712397304,250.31131627961315
22156,22.027422267288127,250.31630196740298
22157,22.025204196905893,250.32126867519324
22158,22.02297282422996,250.32626493628277
22159,22.020742610575287,250.33125839997922
22160,22.0185243840088,250.33622479560282
22161,22.01630731242493,250.34118839278108
22162,22.01408898994284,250.346154585178
22163,22.011868210862364,250.35112606798202
22164,22.00964617599678,250.35610014317604
22165,22.007425293990757,250.3610714187833
22166,22.005199547140307,250.36605337638431
22167,22.00297977280116,250.37102175207758
22168,22.00075271659348,250.37600619683303
22169,21.99853885558452,250.38096088378973
22170,21.99853885558452,250.38096088378973
22171,21.99853885558452,250.38096088378973
22172,21.996332130117054,250.38589927338694
22173,21.99412549651582,250.39083763410142
22174,21.99190315093844,250.39581093337205
22175,21.99190315093844,250.39581093337205
22176,21.99190315093844,250.39581093337205
22177,21.989683111736287,250.4007787117585
22178,21.987482426724785,250.4057033279953
22179,21.985290175348066,250.41060900174642
22180,21.983071422179414,250.41557389738912
22181,21.980870683004635,250.42049825860607
22182,21.978663853790046,250.42543598600656
22183,21.97645576414837,250.430376303919
22184,21.97645576414836,250.430376303919
22185,21.97645576414836,250.430376303919
22186,21.97425479584355,250.43530032017185
22187,21.972075609139385,250.44017579941482
22188,21.969885525800862,250.44507543192196
22189,21.96768695590705,250.44999382696233
22190,21.965488333644647,250.45491211970955
22191,21.96329567375404,250.45981683114246
22192,21.961089700176775,250.46475107927625
22193,21.95889210512472,250.4696663598519
22194,21.95670650572595,250.474554590954
22195,21.95451482396927,250.4794561910764
22196,21.95231343893807,250.4843792402051
22197,21.950127651778907,250.4892671507901
22198,21.94793699259281,250.4941657380758
22199,21.945751097814064,250.49905344436746
22200,21.943547064905907,250.50398145953147
22201,21.943547064905907,250.50398145953147
22202,21.943547064905907,250.50398145953147
22203,21.941342920349346,250.50890934169058
22204,21.939141267755726,250.51383180175094
22205,21.936935937687107,250.51876223703147
22206,21.934760678175703,250.52362521325523
22207,21.932584164310214,250.5284907846672
22208,21.9304063864625,250.5333589462047
22209,21.928243031567725,250.5381946858071
22210,21.926109780732094,250.5429629905214
