TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE 
2011-04-22 18:00:00;A;L;5;9;50;4;77;10.9;120.0;90;4;21.0;4;0;42.0;0;0.08
2011-01-31 14:12:00;A;B;28;37;60;34;36;6.545;105.0;202;5;9.29;2;48;33.00000000000001;1.61;0.15
2011-06-16 12:00:00;N;B;11;20;36;44;102;6.825;100.0;315;4;13.38;24;0;20.0;1.19;0.06
2013-09-10 21:30:00;A;B;1;8;6;17;45;6.5;113.61;225;4;13.43;10;30;31.931428571428576;1;0.1
2011-06-15 12:00:00;N;B;18;29;37;15;108;6.62;101.0;225;4;14.29;24;0;22.0;1.16;0.06
2011-05-16 12:00:00;N;L;51;17;43;8;0;9.585;110.8;225;6;14.5;22;0;28.90909090909091;0.29;0.08
2011-06-11 12:00:00;N;B;43;2;39;5;90;6.35;105.0;315;5;12.56;25;0;20.16;1.1;0.07
2012-10-17 06:30:00;A;L;10;40;57;40;0;9.75;109.62;225;5;11.95;18;30;29.318918918918925;0;0.1
2013-03-06 14:00:00;A;B;0;52;35;18;233;6.75;105.58;292;5;13.0;2;0;30.0;1.5;0.1
2013-05-26 12:00:00;N;B;11;35;33;31;0;6.75;104.25;45;5;12.17;24;0;23.179999999999996;1.5;0.08
2012-10-19 12:00:00;N;L;1;22;51;54;210;9.7;105.22;0;3;12.33;24;0;23.2;0;0.08
2013-08-01 12:00:00;N;L;11;34;40;20;180;9.95;105.7;225;5;12.17;24;0;23.58;0;0.08
2012-10-03 05:30:00;A;L;4;27;52;4;0;9;105.2;0;0;13.14;17;30;31.26857142857143;0;0.1
2012-10-22 12:00:00;N;L;10;14;40;12;0;9.7;105.5;0;0;12.21;24;0;24.899999999999995;0;0.08
2013-02-11 12:00:00;N;B;0;4;4;8;236;6.65;105.69;270;2;12.74;19;0;25.99578947368421;1.5;0.09
2013-01-03 12:00:00;N;B;32;30;70;15;146;6.45;101.3;270;4;13.26;23;0;25.043478260869566;1.7;0.08
2013-05-25 12:00:00;N;B;12;58;28;55;0;6.75;100.77;45;5;12.08;24;0;21.26;1.5;0.07
2013-06-09 12:00:00;N;L;20;34;58;55;0;10.5;108.24;270;3;12.79;21;30;24.692093023255815;0;0.08
2012-10-20 12:00:00;N;L;5;6;49;16;240;9.7;105.39;225;4;13.04;24;0;24.0;0;0.08
2012-09-30 12:00:00;N;L;9;20;43;53;29;9;105.09;0;8;10.46;24;0;25.399999999999995;0;0.1
2012-11-11 12:00:00;N;B;6;0;4;52;270;6.45;105.62;180;3;13.17;24;0;24.540000000000003;1.5;0.08
2012-11-12 12:00:00;N;B;11;10;6;45;304;6.455;105.43;315;3;13.63;24;0;24.37;1.49;0.07
2013-07-31 12:00:00;N;L;9;7;45;10;225;9.95;111.6;225;4;12.54;24;0;26.98;0;0.09
2013-02-12 12:00:00;N;B;4;0;4;56;0;6.65;105.66;0;0;12.46;24;0;26.5;1.5;0.09
2011-06-03 12:00:00;N;B;70;58;39;44;100;6.51;105.0;270;5;15.0;8;0;21.9;1.88;0.06
2011-07-05 12:00:00;N;L;10;11;34;29;270;9.045;106.12;135;4;13.44;18;0;24.666666666666668;-0.37;0.08
2012-12-28 12:00:00;N;B;0;47;49;13;18;6.45;103.7;225;4;14.0;1;0;25.92;1.7;0.08
2013-02-27 12:00:00;N;L;4;9;37;4;81;11.05;117.65;90;4;13.71;24;0;31.0;0;0.09
2012-11-14 12:00:00;N;B;4;47;3;14;85;6.4;105.63;135;3;12.92;24;0;23.16;1.6;0.07
2012-11-13 12:00:00;N;B;9;22;4;4;125;6.35;105.33;135;4;12.61;18;0;25.92;1.7;0.09
2013-02-16 12:00:00;N;B;18;24;16;6;357;6.65;105.71;22;4;12.42;24;0;26.600000000000005;1.5;0.09
2013-02-14 12:00:00;N;B;14;44;7;7;304;6.65;105.66;45;3;13.46;24;0;26.5;1.5;0.08
2012-12-31 12:00:00;N;B;4;32;61;13;1;6.25;105.68;180;6;12.33;24;0;24.0;1.9;0.08
2012-09-21 12:00:00;N;L;15;6;37;55;216;8.97;104.2;0;5;13.09;17;30;22.217142857142854;0;0.07
2012-11-16 04:00:00;A;B;4;26;5;28;90;6.75;105.34;225;3;14.5;16;0;25.5;1.5;0.07
2013-03-31 12:00:00;N;L;1;14;50;39;0;10.3;105.5;90;3;12.67;15;0;23.952;0;0.08
2012-10-15 12:00:00;N;L;19;45;56;9;209;9.75;105.1;180;4;13.29;7;0;19.371428571428574;0;0.06
2012-10-16 12:00:00;N;L;11;27;54;42;295;9.75;105.17;180;5;12.2;25;0;26.016000000000005;0;0.09
2012-12-30 12:00:00;N;B;5;43;56;36;342;6.55;105.08;225;6;14.04;21;5;24.474308300395258;1.9;0.07
2012-11-10 12:00:00;N;B;1;0;4;35;270;6.45;105.01;135;3;13.53;17;0;22.376470588235293;1.5;0.07
2013-02-15 12:00:00;N;B;17;28;11;42;342;6.65;105.69;22;4;13.08;24;0;26.0;1.5;0.08
2012-12-29 09:18:00;A;B;4;31;52;18;18;0;105.28;225;7;12.21;21;18;24.788732394366196;0;0.08
2012-09-21 18:30:00;A;L;14;54;35;31;216;8.97;104.85;0;5;12.31;6;30;23.18769230769231;0;0.08
2012-12-20 12:00:00;N;L;9;35;30;56;1;9.2;105.47;270;3;12.83;24;0;26.0;0;0.08
2013-01-14 10:00:00;A;L;2;3;51;23;220;9.3;105.45;135;4;12.95;22;0;29.127272727272725;0;0.09
2013-01-13 12:00:00;N;L;3;36;55;39;189;9.3;105.46;135;5;12.46;24;0;28.0;0.4;0.09
2013-04-14 12:00:00;N;B;15;38;55;34;0;6.75;98.25;225;3;12.33;21;0;18.92571428571428;1.5;0.06
2013-02-17 12:00:00;N;B;18;29;21;20;357;6.65;105.74;45;4;12.71;24;0;26.5;1.5;0.09
2013-02-18 12:00:00;N;B;15;58;25;31;39;6.65;105.72;45;3;13.54;24;0;26.0;1.5;0.08
2012-11-15 12:00:00;N;B;0;40;4;40;76;6.41;105.51;135;3;13.04;23;0;23.060869565217395;1.58;0.07
2013-01-02 12:00:00;N;B;18;44;70;14;49;6.45;105.68;225;4;14.78;23;0;26.08695652173913;1.7;0.07
2013-02-07 12:00:00;N;L;0;4;4;7;56;10.1;105.4;135;3;13.17;24;0;27.0;0;0.09
2013-02-13 12:00:00;N;B;9;49;4;36;293;6.65;105.66;270;3;12.08;24;0;26.5;1.5;0.09
2012-12-21 12:00:00;N;L;9;25;41;56;1;9.2;105.35;270;4;12.08;24;0;26.0;0;0.09
2013-02-08 09:30:00;A;L;3;15;6;21;56;0;105.4;135;3;13.26;21;5;27.433992094861665;0;0.12
2013-04-01 21:30:00;A;L;3;23;53;0;0;10.3;105.4;135;5;13.65;8;30;27.64235294117647;0;0.08
2013-02-20 12:00:00;N;B;8;48;33;46;45;6.65;105.67;45;4;12.13;24;0;27.100000000000005;1.5;0.09
2013-02-19 12:00:00;N;B;12;7;30;25;34;6.65;105.62;22;4;12.54;24;0;31.0;1.5;0.1
2013-04-06 12:00:00;N;B;6;14;50;0;180;6.75;99.5;225;3;11.9;20;0;19.764;1.5;0.07
2013-01-01 12:00:00;N;B;7;31;66;58;27;6.55;105.25;90;6;13.33;24;0;24.14;1.9;0.08
2013-04-07 12:00:00;N;B;0;28;50;46;0;6.75;98.73;135;3;12.09;23;0;19.471304347826088;1.5;0.07
2013-06-12 12:00:00;N;L;5;22;55;55;0;10.5;104.28;225;5;11.88;24;0;23.72;0;0.08
2012-12-10 12:00:00;N;L;1;50;5;14;181;9.2;105.5;225;3;13.0;1;0;19.919999999999998;0;0.06
2013-06-11 12:00:00;N;L;11;1;57;43;0;10.5;110.02;45;3;12.83;24;0;27.12;0;0.09
2012-11-19 08:24:00;A;B;3;27;6;23;0;0;0.0;0;0;0.0;5;24;0.0;0;0
2013-06-13 06:30:00;A;L;4;24;52;52;0;10.5;105.95;225;5;12.59;18;30;23.844324324324326;0;0.08
2013-02-27 23:00:00;A;L;6;53;36;53;120;11.05;117.11;90;3;13.45;11;0;30.981818181818177;0;0.1
2013-03-17 12:00:00;N;L;9;2;41;56;317;8.9;105.7;45;4;13.21;24;0;26.399999999999995;0;0.08
2013-04-18 12:00:00;N;L;13;58;54;37;0;8.2;99.17;225;4;11.32;25;0;18.624;0;0.07
2013-04-19 12:00:00;N;L;11;9;57;38;0;10.2;106.79;315;4;12.0;24;0;25.77;0;0.09
2013-03-18 12:00:00;N;L;8;17;45;40;28;8.9;105.5;315;6;12.0;24;0;26.399999999999995;0;0.09
2013-04-15 08:30:00;A;B;21;24;57;31;0;6.75;98.82;112;3;11.12;20;30;18.84878048780488;1.5;0.07
2013-03-20 17:30:00;A;L;3;59;51;47;78;8.9;105.45;45;2;11.82;5;30;24.0;0;0.08
2013-03-16 12:00:00;N;L;7;22;36;54;124;9;105.76;135;3;13.05;9;30;25.263157894736842;0;0.08
2013-03-19 12:00:00;N;L;4;6;46;47;60;8.9;105.6;315;4;12.08;24;0;27.0;0;0.09
2013-03-20 12:00:00;N;L;2;31;51;18;42;9;105.33;112;3;13.33;24;0;26.0;0;0.08
2013-05-04 12:00:00;N;L;16;2;10;39;0;10.2;115.05;315;4;14.16;25;0;30.623999999999995;0;0.09
2013-05-05 12:00:00;N;L;12;38;6;28;0;10.2;113.69;90;3;13.67;24;0;29.69;0;0.09
2013-08-05 12:00:00;N;L;17;26;20;49;180;9.95;110.25;0;5;12.96;24;0;26.36;0;0.08
2013-08-06 12:00:00;N;L;17;18;15;49;180;9.95;110.26;270;4;12.75;24;0;26.42;0;0.09
2013-04-20 12:00:00;N;L;6;43;55;22;0;10.2;98.19;315;4;10.29;24;0;20.83;0;0.08
2013-04-21 12:00:00;N;L;2;43;53;21;0;0;98.75;315;3;11.83;24;0;19.78;0;0.07
2013-04-08 00:30:00;A;B;3;56;51;30;0;6.75;98.2;135;3;12.0;12;30;18.048000000000002;1.5;0.06
2013-03-26 06:30:00;A;B;4;14;51;25;0;6.75;101.2;45;3;12.21;9;30;22.130526315789474;1.5;0.08
2013-05-30 12:00:00;N;B;4;10;49;38;0;6.75;104.84;0;4;11.71;24;0;24.09;1.5;0.09
2013-04-26 09:30:00;A;L;6;5;37;42;0;10.2;96.26;0;3;11.71;20;30;20.265365853658533;0;0.07
2013-04-12 12:00:00;N;B;6;42;55;34;0;6.75;98.1;90;3;12.5;22;0;19.069090909090907;1.5;0.06
2013-05-03 12:00:00;N;L;18;26;15;2;0;10.2;115.14;45;5;14.13;24;0;30.52;0;0.09
2013-05-06 12:00:00;N;L;7;0;4;40;0;10.2;115.08;180;4;13.75;24;0;31.0;0;0.09
2013-04-23 12:00:00;N;L;8;10;46;0;0;10.2;99.43;315;4;11.17;24;0;21.14;0;0.08
2013-05-07 12:00:00;N;L;2;0;4;14;0;10.2;113.13;180;4;13.58;24;0;29.44;0;0.09
2013-04-13 07:00:00;A;B;11;34;54;38;0;6.75;98.06;90;3;12.05;19;0;20.690526315789473;1.5;0.07
2013-04-22 12:00:00;N;L;3;36;49;58;0;10.2;100.26;315;4;11.88;24;0;21.04;0;0.07
2013-04-25 12:00:00;N;L;10;29;37;31;0;10.2;94.16;135;3;10.6;25;0;19.1712;0;0.08
2013-04-24 12:00:00;N;L;10;58;41;25;0;10.2;99.21;270;4;11.5;24;0;20.87;0;0.08
2013-05-28 12:00:00;N;B;10;57;42;22;0;6.75;103.71;337;6;11.5;24;0;23.26;1.5;0.08
2013-05-29 12:00:00;N;B;8;35;45;49;0;6.75;89.86;315;6;8.26;23;0;18.05217391304348;1.5;0.09
2012-10-27 12:00:00;N;L;19;30;17;0;180;9.7;105.42;0;5;12.58;24;0;26.0;0;0.09
2012-10-28 12:00:00;N;L;18;28;12;19;153;9.7;105.13;0;3;12.52;25;0;24.96;0;0.08
2013-06-02 04:12:00;A;B;10;44;57;37;0;6.75;103.98;180;4;11.91;16;12;23.28888888888889;1.5;0.08
2013-05-21 12:00:00;N;B;17;38;11;35;0;6.75;99.74;45;3;13.38;24;0;20.76;1.5;0.06
2013-01-10 12:00:00;N;L;13;20;69;24;229;9.3;105.11;45;4;12.3;16;30;31.359999999999996;0.4;0.11
2013-01-11 12:00:00;N;L;6;21;65;17;207;9.3;105.14;180;4;12.21;24;0;28.7;0.4;0.1
2013-08-04 12:00:00;N;L;16;17;25;9;180;9.95;110.3;45;5;13.08;24;0;26.48;0;0.08
2013-10-23 08:54:00;A;L;0;38;5;1;0;9.7;105.34;0;0;11.74;18;24;28.004347826086956;0;0.1
2013-06-02 12:00:00;N;B;11;53;56;46;0;6.75;105.1;225;4;13.13;4;48;22.599999999999998;1.5;0.07
2013-06-03 12:00:00;N;B;18;2;56;1;0;6.75;104.79;45;4;13.26;23;0;23.332173913043476;1.5;0.07
2013-05-19 12:00:00;N;B;9;52;4;43;0;6.75;99.6;315;4;11.5;24;0;20.98;1.5;0.08
2013-05-31 12:00:00;N;B;2;41;51;32;0;6.75;110.21;45;5;13.71;24;0;26.290000000000003;1.5;0.08
2013-06-01 12:00:00;N;B;6;47;55;39;0;6.75;107.01;0;5;12.13;24;0;24.67;1.5;0.08
2013-05-20 12:00:00;N;B;14;45;7;8;0;6.75;99.41;45;4;13.21;24;0;20.43;1.5;0.06
2013-03-06 12:00:00;N;B;0;20;36;16;233;6.75;105.55;292;5;12.5;24;0;24.0;1.5;0.08
2013-01-22 12:00:00;N;B;2;5;50;16;254;6.8;105.3;225;4;12.92;13;0;25.864615384615384;2;0.08
2013-01-23 12:00:00;N;B;3;12;47;29;124;6;105.65;135;3;12.88;24;0;25.87;1.6;0.08
2013-01-23 15:30:00;A;B;2;7;47;23;0;6.7;105.44;270;3;14.27;3;5;31.91351351351351;1.8;0.09
2012-11-01 12:00:00;N;L;1;8;4;41;86;9.7;105.19;180;3;12.58;24;0;26.0;0;0.09
2013-08-29 12:00:00;N;L;5;52;3;30;0;8;114.81;225;4;14.0;21;0;31.85142857142857;0;0.09
2012-10-23 12:00:00;N;L;10;39;35;31;212;9.7;105.51;180;6;12.04;24;0;26.0;0;0.09
2012-10-24 12:00:00;N;L;13;35;31;35;212;9.7;105.61;225;7;12.08;24;0;26.0;0;0.09
2012-10-25 12:00:00;N;L;16;13;27;36;197;9.7;105.59;270;5;12.83;24;0;27.5;0;0.09
2012-10-26 12:00:00;N;L;18;27;22;12;197;9.7;105.69;315;3;12.5;24;0;26.0;0;0.09
2013-01-08 12:00:00;N;L;22;34;71;59;259;9.3;105.06;0;4;12.3;23;5;28.259350180505415;0.4;0.1
2013-01-09 12:00:00;N;L;21;20;71;48;0;9.25;105.11;0;6;12.0;3;0;39.04;0.3;0.14
2012-10-29 12:00:00;N;L;15;39;8;9;135;9.7;105.57;135;4;12.42;24;0;26.0;0;0.09
2012-10-30 12:00:00;N;L;11;50;5;3;122;9.7;105.82;135;3;12.5;24;0;26.0;0;0.09
2013-01-12 12:00:00;N;L;4;35;60;2;181;9.3;105.48;45;2;12.42;24;0;27.709999999999997;0.4;0.09
2012-09-26 12:00:00;N;L;4;28;37;32;268;9;105.0;270;4;12.92;24;0;22.8;0;0.07
2012-09-27 12:00:00;N;L;1;28;36;58;258;9;105.22;270;3;13.29;24;0;23.0;0;0.07
2013-08-02 12:00:00;N;L;12;22;35;52;180;9.95;110.2;315;5;12.96;24;0;26.02;0;0.08
2013-08-03 12:00:00;N;L;14;16;30;23;180;9.95;110.2;45;6;12.96;25;0;25.9584;0;0.08
2012-10-09 12:00:00;N;B;5;12;55;45;24;6.8;115.0;315;7;14.02;13;3;29.42528735632184;2;0.09
2012-10-10 12:00:00;N;B;11;10;57;36;160;6.5;117.21;45;4;12.29;24;0;27.0;1;0.09
2012-12-11 12:00:00;N;L;2;0;4;50;270;9.2;105.92;225;2;12.17;24;0;26.0;0;0.09
2012-12-12 12:00:00;N;L;7;1;4;3;271;9.2;105.7;225;3;12.13;24;0;26.0;0;0.09
2013-02-26 12:00:00;N;L;2;19;36;40;81;11.5;105.21;135;4;12.86;10;30;25.37142857142857;0;0.08
2012-09-25 12:00:00;N;L;11;29;37;0;286;9;104.7;0;3;12.85;16;30;22.44363636363636;0;0.07
2012-12-23 21:00:00;A;L;0;33;49;8;118;9.2;104.76;270;5;14.44;9;0;25.866666666666664;0;0.07
2012-12-16 12:00:00;N;L;18;12;18;12;357;9.2;105.41;45;6;12.63;24;0;26.0;0;0.09
2012-12-23 12:00:00;N;L;3;36;49;26;60;9.2;104.49;270;7;12.43;23;0;26.08695652173913;0;0.09
2013-01-26 12:00:00;N;L;3;32;46;49;238;10.1;105.53;90;5;11.33;6;0;28.16;0;0.1
2013-01-27 12:00:00;N;L;8;15;44;56;238;10.1;105.22;270;5;10.71;24;0;29.0;0;0.11
2012-10-21 12:00:00;N;L;9;53;44;0;209;9.7;105.28;180;5;12.42;24;0;23.5;0;0.08
2013-01-28 12:00:00;N;L;10;55;39;42;184;10.1;105.47;225;5;11.48;25;0;27.84;0;0.1
2012-12-01 12:00:00;N;L;1;56;5;22;267;7.6;105.09;180;2;12.84;9;30;18.997894736842103;0;0.06
2012-12-02 12:00:00;A;L;1;8;6;16;267;7.6;4.0;180;2;0.48;25;0;0.8448;0;0.07
2013-08-29 18:30:00;A;L;7;45;4;0;45;8;115.13;225;4;14.15;6;30;31.606153846153845;0;0.09
2012-10-31 12:00:00;N;L;6;38;3;40;86;9.7;105.9;180;3;12.63;24;0;26.0;0;0.09
2012-09-09 12:00:00;N;B;17;4;39;33;355;6.55;105.05;315;3;14.04;24;0;22.600000000000005;1.3;0.07
2012-09-09 19:00:00;A;B;17;25;40;9;59;6.55;104.5;0;3;12.14;7;0;22.628571428571426;1.3;0.08
2013-07-20 01:48:00;A;B;4;22;52;54;0;6.6;0.0;0;0;8.75;0;48;14.7;1.2;0.07
2013-07-24 00:01:00;A;B;4;14;51;25;0;0;113.03;0;0;13.48;10;1;30.093843594009982;0;0.09
2013-08-10 12:00:00;N;L;3;7;4;13;90;9.95;105.53;225;4;14.33;24;0;24.88;0;0.07
2013-05-22 12:00:00;N;B;18;42;16;1;0;0;99.47;45;4;12.71;24;0;20.76;0;0.07
2013-08-09 12:00:00;N;L;8;31;4;52;135;9.95;105.7;225;6;12.67;24;0;25.23;0;0.08
2012-10-11 12:00:00;N;B;18;10;56;22;58;6.5;117.14;0;4;14.74;23;0;30.05217391304348;1;0.08
2013-08-11 11:24:00;A;L;1;58;5;17;0;9.95;101.69;180;3;13.08;23;24;20.635897435897437;0;0.07
2013-05-17 12:00:00;N;B;0;19;4;55;0;6.75;99.8;315;4;11.74;15;30;20.70193548387097;1.5;0.07
2012-09-04 12:00:00;N;B;7;49;34;39;48;6.55;105.28;0;4;12.61;23;0;22.852173913043476;1.3;0.08
2013-05-18 12:00:00;N;B;5;0;4;18;0;6.75;99.56;270;4;11.29;24;0;19.15;1.5;0.07
2013-01-31 12:00:00;N;L;15;51;25;37;219;10.1;105.35;202;5;12.96;24;0;27.0;0;0.09
2012-10-11 22:00:00;A;B;20;25;57;56;0;6.6;117.15;315;3;12.3;10;0;29.04;1;0.1
2012-12-13 12:00:00;N;L;11;16;6;55;304;9.2;105.4;225;3;12.21;24;0;26.0;0;0.09
2012-12-14 12:00:00;N;L;16;28;9;4;314;9.2;105.68;0;4;13.13;24;0;26.0;0;0.08
2012-12-15 12:00:00;N;L;17;51;13;58;357;9.2;105.6;0;5;12.67;24;0;26.0;0;0.09
2013-01-29 12:00:00;N;L;11;4;35;21;186;10.1;105.22;225;4;12.13;24;0;27.0;0;0.09
2013-02-03 12:00:00;N;L;17;34;11;44;162;10.1;105.4;135;3;13.04;23;0;26.99478260869565;0;0.09
2013-08-08 12:00:00;N;L;13;11;7;12;135;9.95;105.71;225;5;12.52;25;0;24.979200000000002;0;0.08
2013-05-08 08:00:00;A;L;1;8;6;16;0;10.2;103.41;45;3;14.16;19;0;24.202105263157897;0;0.07
2013-01-30 12:00:00;N;L;12;1;30;8;214;10.1;105.25;225;3;12.75;24;0;27.0;0;0.09
2013-02-04 12:00:00;N;L;14;46;7;10;124;10.1;105.43;180;3;13.21;24;0;27.0;0;0.09
2013-02-05 12:00:00;N;L;9;55;4;48;113;10.1;105.4;135;3;13.0;24;0;27.0;0;0.09
2013-02-06 12:00:00;N;L;4;0;4;43;91;10.1;105.4;135;3;13.67;24;0;27.0;0;0.08
2013-02-02 12:00:00;N;L;18;31;16;6;177;10.1;105.44;135;3;12.79;24;0;27.0;0;0.09
2013-02-01 12:00:00;N;L;18;38;21;20;177;10.1;105.34;135;3;12.88;24;0;27.0;0;0.09
2013-06-04 12:00:00;N;B;24;41;59;12;0;6.75;112.99;135;4;13.39;23;0;27.297391304347826;1.5;0.08
2012-12-22 12:00:00;N;L;7;3;46;47;28;9.2;105.35;225;6;12.54;24;0;26.0;0;0.09
2013-02-21 07:30:00;A;B;5;57;35;27;66;8.5;105.39;90;3;11.9;19;30;27.298461538461535;-2;0.1
2012-12-17 12:00:00;N;L;17;33;23;40;39;9.2;105.64;45;6;12.21;24;0;26.0;0;0.09
2013-06-04 22:00:00;A;B;28;41;59;25;0;6.375;112.82;45;3;14.5;10;0;26.976;0.75;0.08
2013-04-17 12:00:00;N;L;20;14;57;43;0;10.2;98.92;225;3;12.0;2;0;18.84;0;0.07
2012-09-05 12:00:00;N;B;6;45;35;16;0;6.55;105.1;45;2;13.05;9;30;23.747368421052634;1.3;0.08
2012-12-19 12:00:00;N;L;10;32;31;57;34;9.2;105.68;90;3;12.71;24;0;26.0;0;0.09
2012-09-06 12:00:00;N;B;0;39;36;31;78;6.55;104.26;90;5;12.8;22;30;23.253333333333334;1.3;0.08
2012-09-07 12:00:00;N;B;5;30;37;37;87;6.55;104.9;45;3;12.5;24;0;23.2;1.3;0.08
2013-05-24 12:00:00;N;B;16;11;25;13;0;6.75;99.21;90;5;11.39;23;0;21.088695652173914;1.5;0.08
2012-11-02 06:00:00;A;L;1;8;6;16;3;9.7;105.28;180;3;13.71;17;0;27.388235294117646;0;0.08
2013-09-13 12:00:00;N;L;1;55;5;19;90;9.7;100.33;225;4;12.0;0;30;26.880000000000003;0;0.09
2013-08-07 12:00:00;N;L;17;32;10;11;135;9.95;106.27;270;5;12.33;24;0;24.94;0;0.08
2013-07-30 12:00:00;N;L;5;12;49;4;225;9.95;107.5;225;7;12.5;24;0;26.540000000000003;0;0.09
2013-05-27 12:00:00;N;B;10;21;38;48;0;6.75;102.9;0;5;12.0;24;0;23.02;1.5;0.08
2013-07-29 12:00:00;N;L;1;20;51;53;0;9.95;111.38;270;4;13.04;2;18;26.817391304347826;0;0.09
2013-05-02 12:00:00;N;L;18;59;20;15;0;10.2;115.14;45;4;13.92;24;0;30.34;0;0.09
2013-05-23 12:00:00;N;B;18;13;21;8;0;6.75;99.33;45;5;11.38;24;0;21.06;1.5;0.08
2013-09-10 12:00:00;N;B;3;20;4;4;315;6.5;105.09;315;4;13.08;19;30;24.91076923076923;1;0.08
2012-09-08 12:00:00;N;B;12;59;36;25;108;6.55;105.1;45;3;13.79;24;0;22.5;1.3;0.07
2012-12-18 12:00:00;N;L;14;12;27;15;39;9.2;105.64;45;6;12.25;24;0;26.0;0;0.09
2012-10-18 12:00:00;N;L;6;26;55;15;210;9.75;105.38;180;6;12.16;19;0;25.894736842105264;0;0.09
2013-04-29 12:00:00;N;L;8;55;34;19;0;10.2;99.28;315;5;12.75;12;0;19.64;0;0.06
2013-06-10 12:00:00;N;L;14;13;55;18;0;10.5;107.83;315;3;12.76;25;0;24.5088;0;0.08
2013-09-13 22:06:00;A;L;3;27;6;23;45;9.7;110.26;225;3;13.85;9;6;28.90549450549451;0;0.09
2013-04-30 12:00:00;N;L;11;31;30;44;0;10.2;111.51;0;5;13.17;24;0;28.78;0;0.09
2012-09-28 12:00:00;N;L;6;8;36;55;287;9;105.0;0;5;10.33;24;0;23.5;0;0.09
2014-02-02 12:00:00;N;B;15;18;27;27;0;6.525;105.0;45;6;13.25;24;0;26.0;1.85;0.08
2014-02-02 16:00:00;A;B;15;5;28;27;0;6.525;105.2;45;5;13.25;4;0;18.0;1.85;0.06
2014-02-01 12:00:00;N;B;17;41;22;12;0;6.525;105.5;45;6;13.29;24;0;25.399999999999995;1.85;0.08
2013-03-15 16:00:00;A;L;5;5;36;21;294;0;94.96;270;3;12.5;4;0;26.28;0;0.09
2013-03-15 12:00:00;N;L;4;10;36;17;261;8.9;105.46;315;3;12.32;18;30;23.35135135135135;0;0.08
2013-11-29 19:00:00;A;L;16;30;28;1;0;0;105.8;225;2;12.43;7;0;23.314285714285713;0;0.08
2013-11-29 12:00:00;N;L;15;53;29;28;0;10.2;104.6;225;2;13.21;24;0;24.0;0;0.08
2012-09-29 12:00:00;N;L;9;8;39;57;0;9;105.0;0;8;11.21;24;0;24.22;0;0.09
2013-04-01 12:00:00;N;L;5;2;52;39;0;10.3;104.8;135;5;12.42;24;0;24.429999999999996;0;0.08
2013-01-03 19:00:00;A;B;33;0;69;2;181;6.45;101.4;135;4;12.33;6;0;32.8;1.7;0.11
2013-11-07 12:00:00;N;B;17;50;13;45;0;6.5;105.2;0;2;13.29;24;0;25.3;1;0.08
2014-01-05 15:18:00;A;L;0;37;53;12;0;10;85.8;225;7;8.37;4;18;32.372093023255815;0;0.16
2014-04-16 12:00:00;N;B;2;3;4;25;270;6.55;105.0;225;2;12.73;11;0;24.0;1.1;0.08
2014-04-15 12:00:00;N;B;1;16;5;6;247;6.55;105.0;225;1;13.25;12;0;24.0;1.1;0.08
2013-11-25 12:00:00;N;L;3;36;46;33;0;0;91.4;45;3;11.6;5;0;20.160000000000004;0;0.07
2013-11-26 12:00:00;N;L;9;49;43;24;0;10.2;104.6;90;7;13.21;24;0;25.0;0;0.08
2015-06-17 12:06:00;A;B;24;5;32;2;180;6.5;102.5;225;2;10.0;0;6;21.6;2;0.09
2015-08-02 12:00:00;N;L;32;33;70;54;315;9.5;102.4;67;3;14.0;6;0;21.2;0;0.06
2015-08-03 12:00:00;N;L;18;0;71;44;225;9.5;102.3;45;3;12.54;24;0;21.7;0;0.07
2014-01-10 12:00:00;N;L;12;16;36;59;0;10;104.1;180;5;13.13;24;0;23.0;0;0.07
2014-01-08 12:00:00;N;L;8;58;44;54;0;10;104.1;225;8;13.13;24;0;23.0;0;0.07
2013-11-27 12:00:00;N;L;11;17;39;46;0;10.2;105.9;90;7;13.36;25;0;24.288;0;0.08
2013-11-28 12:00:00;N;L;13;34;34;38;0;10.2;105.0;90;6;13.25;24;0;23.0;0;0.07
2015-10-02 12:00:00;N;L;63;51;11;39;292;9.15;102.2;135;4;13.48;11;30;21.28695652173913;0;0.07
2014-01-09 12:00:00;N;L;11;42;40;14;0;10;104.5;225;6;13.17;24;0;23.5;0;0.07
2015-06-16 12:48:00;A;B;28;32;33;14;0;6.5;102.5;315;2;12.5;0;48;21.6;2;0.07
2014-02-04 12:00:00;N;B;9;40;32;54;0;6.525;105.2;315;5;12.57;23;0;22.539130434782614;1.85;0.07
2014-01-19 12:00:00;N;L;3;23;2;2;0;10;103.5;180;3;13.04;23;0;22.434782608695652;0;0.07
2015-06-17 12:00:00;N;B;24;10;32;4;270;6.5;102.5;225;2;13.33;17;42;22.372881355932204;2;0.07
2014-02-16 12:00:00;N;L;12;42;6;44;0;10;105.4;315;3;13.29;24;0;23.899999999999995;0;0.07
2015-10-03 12:00:00;N;L;68;28;14;29;292;9.15;102.1;135;4;13.5;24;0;21.2;0;0.07
