,Latitude,Longitude,x,y
8224,13.307417,42.905783,4776249.915646694,1494875.8814324508
8225,15.03955,54.15876700000001,6028926.364431551,1693758.5573455084
8226,13.738383,51.017983,5679295.888859888,1544218.8820230379
8227,36.350817,-4.190133,-466443.47191609186,4349001.243101298
8228,52.009383,3.986937,443823.79666486173,6801822.198977259
8229,37.844667,23.6136,2628653.9277960453,4557505.649368345
8230,36.587333,-0.912302,-101556.99408968507,4381741.365954046
8231,36.203833,20.111033,2238749.9528867207,4328704.847343506
8232,15.69515,55.469083,6174790.074329828,1769446.1650111598
8233,14.355467,52.59761700000001,5855139.941379631,1615030.183640388
8234,51.431133,3.694635,411284.8868670063,6697913.420836701
8235,52.10895,2.578832,287074.26508139924,6819849.035529332
8236,16.836567000000002,41.004333,4564581.469877824,1901808.7440709078
8237,36.723767,13.84285,1540979.0131276671,4400673.093550871
8238,51.736717,2.39854,267004.25144729845,6752659.7934469655
8239,35.938867,18.2668,2033450.8744225698,4292212.822661421
8240,37.024317,2.771987,308576.18132557406,4442496.805679117
8241,36.9008,-9.574758,-1065857.1850288224,4425288.591836505
8242,34.4852,25.513283,2840125.6720246836,4094140.096257992
8243,42.280233,-10.098833,-1124196.9471663074,5203049.860688509
8244,38.481467,-10.0338,-1116957.5067215485,4647666.010907673
8245,50.75483300000001,0.850928,94724.8716617387,6578040.563616448
8246,19.60775,70.438417,7841168.712724266,2226620.964734155
8247,36.364283,-8.324985,-926733.0910616406,4350862.61948991
8248,51.40585,3.71002,412997.53723286086,6693400.323658528
8249,37.049483,3.064715,341162.51322650746,4446006.325523891
8250,36.561467,-0.26412800000000003,-29402.594464245765,4378155.94929773
8251,15.475333,41.68755,4640636.838419132,1744042.1721838377
8252,37.675933,9.567383,1065036.203784222,4533746.624738031
8253,36.006417,-5.402932,-601451.6390306832,4301504.377276142
8254,35.40163300000001,21.785367,2425135.961184586,4218596.3032090105
8255,32.153783000000004,30.978733,3448536.7829807806,3783514.0067667887
8256,15.763533,54.67546700000001,6086445.145324434,1777354.6759329296
8257,53.97236700000001,7.896994999999999,879089.4621970273,7164924.670585872
8258,36.06095,17.444617,1941925.881523684,4309011.242231956
8259,19.06895,62.21635,6925892.401016087,2163055.3445796627
8260,16.865633,57.829567,6437557.951235497,1905189.5225280956
8261,52.59906700000001,3.99014,444180.3529938726,6909177.789463287
8262,35.027383,24.1316,2686317.4240269605,4167603.0073145814
8263,24.146883,67.05986700000001,7465070.247104651,2771316.684168623
8264,37.102783,3.5266800000000003,392588.2217908221,4453443.111759781
8265,29.1467,32.780167,3649071.49855847,3394330.9406125126
8266,22.779367,37.867967,4215442.803816487,2605358.5253865984
8267,50.424667,0.383698,42713.065978397484,6520148.104848542
8268,21.5307,59.873133,6665046.677757945,2455272.5662061255
8269,37.0679,3.1759150000000003,353541.2406027195,4448575.402284553
8270,15.487117,54.353383,6050590.918451773,1745403.3472586926
8271,18.0667,40.4098,4498398.359058026,2045357.1409767438
8272,46.998267,-7.296145,-812203.1461538891,5941791.207309622
8273,13.888167,51.1517,5694181.197210292,1561389.3533715855
8274,35.220917,22.969767,2556982.766080139,4193943.5561639187
8275,37.1696,4.2668230000000005,474980.563665028,4462773.279462309
8276,36.372933,-8.379053,-932751.9132898514,4352058.4604077535
8277,28.061867,33.418183,3720095.1147964313,3256776.044404159
8278,49.73695,-0.7387020000000001,-82231.93048797279,6400844.230740952
8279,50.50595,0.992585,110494.05676904148,6534362.937710621
8280,37.366883,6.269138,697877.2498727615,4490369.6745202085
8281,28.203317,33.322583,3709452.9714765945,3274631.6788493106
8282,35.15755,23.3694,2601469.708144327,4185312.225170653
8283,37.348083,5.987573,666533.5774475535,4487736.7668539435
8284,20.167433,39.360117,4381548.182003671,2292876.2483267277
8285,36.165683,-3.440407,-382984.35536161397,4323443.111262787
8286,36.69555,-0.184453,-20533.214035291694,4396754.919014713
8287,35.9382,-5.468148,-608711.4509422574,4292121.115916205
8288,36.1361,21.370333,2378934.58764269,4319364.7183063375
8289,52.425167,3.612373,402127.52291537,6877369.221311644
8290,17.9823,57.287117,6377172.693454687,2035476.894849894
8291,28.721133,32.99925,3673459.7065599337,3340200.1679406622
8292,24.182117,63.571533,7076750.682507788,2775615.613492725
8293,36.408767,16.159283,1798843.155144402,4357013.838649521
8294,47.952133,-6.2094580000000015,-691233.7026622191,6098895.1628369875
8295,35.162766999999995,23.345,2598753.5125689716,4186022.5877881134
8296,54.14415,6.56228999,730510.7801245963,7197503.984906324
8297,31.965367,31.478717,3504194.7472655643,3758765.3657790693
8298,35.271367,22.613267,2517297.367612337,4200820.259177893
8299,19.129333,39.878717,4439278.469929063,2170168.7136054784
8300,51.438017,3.670057,408548.87642228924,6699142.669624567
8301,48.9666,-5.575322,-620642.0060485357,6269196.01187714
8302,53.627183,4.878752,543100.1883466651,7099863.026028814
8303,37.294117,5.507617,613105.119924377,4480182.581208932
8304,49.740783,-0.452307,-50350.584922233196,6401504.459601792
8305,35.704783,19.79855,2203964.5044451663,4260075.633441118
8306,47.4317,-6.937637,-772294.2181485741,6012825.387629222
8307,40.099067,-9.865037,-1098170.895496803,4880348.88651856
8308,18.848567000000006,72.2544,8043323.015573507,2137115.2201775983
8309,36.106133,-6.709573,-746906.249800297,4315234.9534049565
8310,18.5816,61.24795,6818090.606131881,2105737.485293608
8311,40.677833,-10.11415,-1125902.027806788,4964937.614157789
8312,20.565267,69.694917,7758402.671319466,2340116.170869149
8313,51.6519,1.397838,155606.61437148793,6737427.588104049
8314,37.08485,3.3357870000000003,371338.11023482174,4450940.391407646
8315,20.708883,59.4516,6618121.838845382,2357199.6548739993
8316,31.985067,31.442083,3500116.6690398436,3761350.598422878
8317,36.80555,-9.543292999999998,-1062354.5172510121,4412037.511805479
8318,19.682533,39.603267,4408615.516190056,2235460.282269962
8319,23.482217,37.3132,4153686.423867576,2690439.733714123
8320,54.144833,7.036442,783293.1404364035,7197633.787893199
8321,53.81716700000001,9.368438,1042889.7476883542,7135605.673044162
8322,37.650233,9.156053,1019247.1576362249,4530132.617513135
8323,22.417217,38.147533,4246563.9485796,2561691.391969531
8324,24.6372,65.95008299999999,7341529.657334127,2831248.18152055
8325,36.368633,-2.710835,-301768.77182458376,4351463.979518141
8326,26.918233,34.546116999999995,3845656.153324851,3113259.751871149
8327,35.611167,20.4229,2273466.828521947,4247249.611781588
8328,26.396683000000003,34.973883,3893274.8466235274,3048295.364887487
8329,18.994167,39.949167,4447120.928055448,2154249.1858908245
8330,36.045483,23.068383,2567960.6489842087,4306881.568817289
8331,53.628117,3.63648,404811.10187992355,7100038.349935196
8332,37.62035,10.735067,1195022.192071675,4525931.95708538
8333,36.4305,15.00475,1670321.1294803715,4360020.344645522
8334,47.1514,-7.158235,-796851.0751785887,5966821.514201731
8335,37.37875,6.339858,705749.7642616619,4492031.967110754
8336,24.730167,66.94095,7451832.467217987,2842637.9367522784
8337,42.494233,-10.098,-1124104.2180304767,5235303.080497877
8338,34.521483,25.4253,2830331.4492662186,4099041.247535122
8339,36.802033,13.573717000000002,1511019.2646120011,4411548.546283645
8340,26.634217,34.777433,3871406.132657189,3077845.8546925457
8341,52.74248299999999,3.645222,405784.2568684383,6935505.577560372
8342,54.001017,8.035255000000001,894480.4949941055,7170348.903978937
8343,13.819233,51.309083,5711700.99262981,1553485.7412897632
8344,45.221483,-8.64303,-962137.6985109872,5656457.105967723
8345,36.22325,-7.152255,-796185.3846236449,4331383.869540644
8346,26.684983000000006,34.801633,3874100.064334386,3084169.3653926468
8347,49.258267,-4.213323,-469024.9709075878,6318798.062845755
8348,51.371467,4.074975,453624.14199532004,6687266.849281892
8349,35.9046,-5.625503,-626228.1294160329,4287502.406679863
8350,21.1894,66.537183,7406885.330378859,2414476.896197891
8351,36.104133,22.007017,2449809.9263189156,4314959.388657716
8352,19.08075,39.9047,4442170.884258344,2164445.2297589923
8353,13.621517,50.316317,5601186.787032935,1530829.5875718645
8354,41.330483,-10.092433,-1123484.5024252303,5061210.721063337
8355,27.242083,34.358067,3824722.523081177,3153749.5140113
8356,32.388083,30.438383,3388385.2961306353,3814361.0526431766
8357,33.50775,27.977983,3114494.820982864,3962894.8491124543
8358,51.422017,3.530407,393003.1095330086,6696285.897591626
8359,19.986317,70.14998299999999,7809060.386716798,2271410.0582282613
8360,53.5088,3.5726480000000005,397705.3561436073,7077672.343550163
8361,37.6122,10.78045,1200074.2045223461,4524786.602730647
8362,16.640183,41.113883,4576776.520094227,1878980.1111429848
8363,46.251967,-7.853002,-874192.1838385591,5820819.458102644
8364,38.807983,-10.087467,-1122931.689833951,4694203.988174008
8365,52.35455,3.09324,344337.90170138556,6864488.279438783
8366,12.957467,48.563933,5406112.2924786545,1454873.3924604657
8367,41.976317,-10.097133,-1124007.7040319587,5157432.505411888
8368,49.513167,-4.168392,-464023.27486675524,6362387.951457619
8369,51.80965,1.7261650000000002,192155.80882517112,6765780.639986295
8370,36.779567,13.6383,1518208.611285903,4408425.647069532
8371,19.0484,39.922467,4444148.697651268,2160635.06036184
8372,42.024333,-9.788512,-1089652.171463848,5164625.106633732
8373,53.691383,5.625303,626205.8655178742,7111923.243404957
8374,37.3513,6.065968,675260.4689282922,4488187.255405631
8375,52.248467,2.713765,302094.93793260807,6845176.761887195
8376,25.984783,35.3066,3930312.7336417935,2997196.3749038232
8377,50.860267,1.062615,118289.76070929441,6596613.693851343
8378,18.564967000000006,57.976683,6453934.829443041,2103784.173948437
8379,40.26095,-9.82013,-1093171.8711237498,4903935.598276894
8380,52.045533,3.912433,435530.0493227998,6808362.595639284
8381,19.46815,70.545333,7853070.547401918,2210131.286405277
8382,12.736817,43.308633,4821094.972512765,1429680.058732932
8383,26.060717,55.672183,6197399.062909941,3006602.949350565
8384,37.13368300000001,-9.65785,-1075106.9441578172,4457756.89048853
8385,27.4011,34.2239,3809787.1209599157,3173673.8914514245
8386,42.349,-10.0869,-1122868.5716826713,5213402.165138977
8387,32.83415,29.66125,3301875.2462919857,3873310.78395362
8388,36.669483,14.015033,1560146.3370109254,4393136.568263936
8389,47.937733,-6.2230919999999985,-692751.4325996942,6096502.069215185
8390,27.802667,33.782817,3760685.9860023465,3224117.316417088
8391,17.836817,57.108983,6357342.907281718,2018457.0683382067
8392,38.5949,-10.06035,-1119913.03920211,4663809.477428075
8393,17.9196,40.480617,4506281.6714375345,2028140.007926114
8394,36.77695,1.199898,133572.03436386737,4408061.929019112
8395,24.5579,66.42265,7394135.575139834,2821539.521996369
8396,17.498567,56.752083,6317612.981017598,1978939.238147222
8397,25.269033,57.054,6351222.227719432,2908825.617728418
8398,20.103483,70.110417,7804655.919744072,2285293.946728565
8399,15.033983,41.907467,4665117.886875916,1693116.8700753446
8400,24.028683,58.589833,6522190.375222936,2756903.647491519
8401,27.524933,34.033467,3788588.2163696806,3189209.6690692576
8402,12.007033,45.56915,5072734.573882303,1346508.8195063698
8403,53.937367,7.081810000000001,788343.483094713,7158303.265946088
8404,36.16345,-7.481578,-832845.4532901582,4323135.210110564
8405,36.0643,-6.932607000000001,-771734.281109884,4309472.563685957
8406,36.876333,1.371675,152694.16253386353,4421883.19193051
8407,35.963667,-5.537408,-616421.4388745995,4295623.158247621
8408,50.11463300000001,-1.18111,-131480.56377084335,6466151.975985366
8409,18.424117000000006,57.812333,6435639.4711311655,2087250.9414874902
8410,22.64515,68.082767,7578938.95423709,2589161.567749407
8411,36.4007,-8.503563,-946612.3030885218,4355898.07773744
8412,24.36475,65.3506,7274795.515034905,2797917.8938567676
8413,36.1329,-4.601177,-512200.6806897221,4318923.649768615
8414,36.20455,-7.664239999999999,-853179.294117439,4328803.7621818585
8415,51.683217,3.222507,358727.8383177596,6743048.455265597
8416,35.928233,18.315217,2038840.6302083079,4290750.831580468
8417,20.8392,69.583483,7745997.895182408,2372715.2015062585
8418,12.11165,45.86405,5105562.691717238,1358417.537103678
8419,19.94665,39.4712,4393913.884999461,2266711.956903466
8420,20.190267,64.379333,7166674.567170594,2295584.33907003
8421,51.368567,3.742423000000001,416604.6226930354,6686749.73815063
8422,40.898683,-10.106217,-1125018.9302863248,4997408.895883062
8423,17.950782999999994,40.467467,4504817.820133602,2031788.5846253734
8424,37.67705,10.49595,1168403.80939166,4533903.728840118
8425,42.473183,-9.801757,-1091126.5981194049,5232125.626242362
8426,37.035067,2.921815,325254.95799214864,4443995.802623714
8427,14.968633,54.0203,6013512.288499876,1685585.470170822
8428,36.454517,15.22305,1694622.1743205434,4363343.794516806
8429,36.467067,-1.923407,-214112.68782821795,4365080.8610904105
8430,18.836367000000006,72.7041,8093383.390583241,2135680.2209811984
8431,39.71865,-9.855385,-1097096.4397716664,4825141.101133436
8432,18.8553,72.812917,8105496.8436128935,2137907.219726577
8433,20.36665,59.29491700000001,6600679.967069422,2316516.611459685
8434,15.31375,54.141117,6026961.575419047,1725385.437438105
8435,19.27205,39.813567,4432026.005103881,2186991.7262777444
8436,37.5575,8.17213999,909718.4623781478,4517102.623473564
8437,31.53255,32.282583,3593680.70105159,3702105.7523128954
8438,36.463233,-0.97846,-108921.66896158647,4364550.16088653
8439,47.655917,-6.761437,-752679.7238707993,6049801.393989219
8440,15.194683,54.0131,6012710.788166165,1711646.9209855874
8441,12.713067,47.38895,5275313.783227902,1426969.6497682948
8442,35.758767,19.432267,2163190.0673989337,4267478.650899581
8443,35.166417,23.322517,2596250.7164574666,4186519.610001789
8444,15.235567,54.554467,6072975.486938448,1716363.4339166912
8445,18.788367,61.66865,6864922.715908611,2130035.333529015
8446,41.512,-10.083533,-1122493.7589571702,5088157.409849054
8447,37.400067,6.636898,738816.1058068959,4495018.647186179
8448,46.158467,-7.951998,-885212.3681491299,5805780.135513671
8449,24.451417000000006,66.389217,7390413.830604142,2808512.511501808
8450,50.547767,1.038843,115643.4737741567,6541685.459651324
8451,37.00655,-9.608707,-1069636.3704217635,4440019.8121100245
8452,43.777483,-9.73461,-1083651.828271109,5431071.490514992
8453,37.362467,11.723583,1305063.2898326786,4489751.1620483445
8454,35.973883,18.001167000000006,2003880.7441246808,4297028.307935775
8455,41.853333,-9.809728,-1092013.925780518,5139034.695033286
8456,37.150567,4.0943830000000005,455784.63067263586,4460114.7169329915
8457,22.555433,38.038833,4234463.519930371,2578343.583832792
8458,37.114367,3.647785,406069.5687233414,4455060.083879925
8459,14.5007,53.19895,5922080.024736822,1631723.9544902719
8460,26.023817,55.620733,6191671.675108627,3002031.080047463
8461,13.867317000000002,42.502733,4731382.594882465,1558998.5538943335
8462,53.823733,6.28831,700011.4671502502,7136843.860362685
8463,37.49883300000001,23.678567,2635886.0211544116,4508867.646579348
8464,35.053233,24.0433,2676487.9129899144,4171117.6513054683
8465,37.3756,11.674283,1299575.2389365702,4491590.69923229
8466,36.889533,1.507683,167834.50383767512,4423720.277050997
8467,23.730233,37.13095,4133398.446670501,2720570.1116302423
8468,36.34775,-1.741702,-193885.37975362618,4348577.343266902
8469,14.435117000000002,52.840483,5882175.660830629,1624184.1846334066
8470,14.992432999999998,54.066433,6018647.790568643,1688328.0853961003
8471,12.373167,46.3123,5155461.653465324,1388206.9385281627
8472,32.080617,31.170783,3469915.6911876285,3773897.5193693195
8473,51.4206,2.880337,320637.64815302525,6696032.942932536
8474,35.452083,21.464917,2389463.6303598816,4225488.401394239
8475,13.940433,51.727567,5758286.418414942,1567383.4663908512
8476,26.332083,35.0206,3898475.3592749164,3040269.3201481896
8477,12.561517,47.403783,5276964.985234838,1409680.3344762009
8478,36.990133,2.45,272732.7524435203,4437731.54392117
8479,51.48,1.895862,211046.39245431722,6706643.421922177
8480,39.2016,-10.065183,-1120451.0463011137,4750590.32108086
8481,37.97443300000001,-9.883795,-1100259.0265051033,4575814.682569683
8482,52.822033,3.783087,421131.31846665294,6950146.449004072
8483,46.532317,-7.678817,-854801.9983347326,5866067.632385846
8484,36.824533,0.91573,101938.59730412443,4414677.0900188945
8485,40.085267,-10.11565,-1126069.007042978,4878340.795015945
8486,36.351817,15.515583,1727186.7989207718,4349139.459894992
8487,36.282167,-3.382537,-376542.29642940726,4339516.899819737
8488,51.407717,3.307045,368138.5654304414,6693733.503843107
8489,35.9638,18.055,2009873.4062725543,4295641.450433977
8490,53.462267,4.962293,552399.9299270259,7068966.786381904
8491,33.762017,27.1838,3026086.7738261903,3996891.3121474255
8492,18.835717,72.30421700000002,8048868.618646357,2135603.769031297
8493,24.491033,36.50125,4063300.563317977,2813357.799600256
8494,25.949433,35.332133,3933155.0542002176,2992819.3507726504
8495,19.9651,64.05793299999999,7130896.482829634,2268897.0008656634
8496,26.468783,56.29511700000001,6266743.758587761,3057258.5320165274
8497,17.4139,40.734233,4534514.075414561,1969059.1352126522
8498,13.2281,49.382683,5497255.125565647,1485804.2131926427
8499,46.292967,-7.3500320000000015,-818201.8195542663,5827422.327051042
8500,25.074,54.988867000000006,6121332.673739047,2884836.597644872
8501,37.195483,4.72409,525883.2932615958,4466389.736615604
8502,25.975617,56.851383,6328667.00645337,2996061.317802238
8503,33.7326,27.4184,3052202.3263662923,3992953.0049608033
8504,36.782267,23.490933,2614998.6998189064,4408800.913710452
8505,31.9289,31.545683,3511649.3682860266,3753981.2615125617
8506,48.110267,-6.418223,-714473.3161576767,6125218.978797527
8507,14.678617,53.446833,5949674.23407313,1652189.5124162359
8508,13.267367000000002,49.592133,5520570.992912298,1490294.9004451146
8509,14.350367000000002,52.684833,5864848.782088656,1614444.162886084
8510,42.84345,-10.099917,-1124317.6174943272,5288173.616229001
8511,36.237883,-7.490982000000002,-833892.3017815782,4333403.2682610415
8512,34.399267,25.736683,2864994.4462679005,4082540.6584977657
8513,19.218833,62.54471700000001,6962446.048249402,2180716.9736775914
8514,46.406983,-7.3642020000000015,-819779.216738807,5845810.130235938
8515,37.065683,3.146228,350236.4988795395,4448266.10916915
8516,17.471017,56.701783,6312013.610630697,1975723.8234793067
8517,49.427433,-3.8848,-432453.95783370914,6347701.509704386
8518,12.096867,45.845467,5103494.041619827,1356734.4828214783
8519,21.2841,59.7437,6650638.262106098,2425786.8969077393
8520,18.894367000000006,58.368467,6497548.0248239925,2142503.2798139025
8521,17.269617,40.806533,4542562.474598914,1952232.757045126
8522,13.457367,42.63668300000001,4746293.840674225,1512034.1417212128
8523,41.067167,-9.815213,-1092624.513187519,5022253.834652396
8524,20.5468,69.79441700000001,7769478.960653398,2337920.6429079943
8525,37.689967,9.666857,1076109.5988113922,4535720.6542223925
8526,16.221967000000006,56.51665,6291404.699341665,1830442.1410490023
8527,36.140167,-7.467811999999999,-831313.0291798977,4319925.31480932
8528,53.848883,6.4527730000000005,718319.4045645844,7141588.332313968
8529,26.284383,56.02385,6236546.454278741,3034345.8427375415
8530,37.404367,6.6929880000000015,745060.0160454907,4495621.21410782
8531,44.596367,-8.754992,-974601.2513391838,5558199.988704746
8532,20.684133,65.514383,7293027.7551954985,2354254.4289819
8533,36.324117,17.797283,1981184.4810637846,4345311.510937627
8534,38.95985,-9.805772,-1091573.5458749398,4715922.060253887
8535,24.5966,64.77086700000001,7210259.932678848,2826276.775267059
8536,38.944017,-9.867683,-1098465.4468694422,4713655.657706835
8537,24.87285,57.597167000000006,6411687.301575141,2860135.174096203
8538,24.2066,58.40193299999999,6501273.442902879,2778603.5034530805
8539,12.532033,47.28445,5263680.896440005,1406317.8920324796
8540,24.5983,64.72756700000001,7205439.798727499,2826484.905230937
8541,37.017133,2.789502,310525.94220681826,4441495.175638497
8542,24.626683,64.148783,7141009.858568204,2829960.2364524235
8543,17.154067,56.31546700000001,6269009.110225404,1938766.7417417844
8544,24.033933,61.198033,6812533.871109953,2757543.538617363
8545,37.497217,7.528633,838083.5919294356,4508640.903298528
8546,35.938583,-5.549532,-617771.0763809772,4292173.775017128
8547,15.5829,41.634067,4634683.138093036,1756470.1677760012
8548,37.7205,10.288767,1145340.303330637,4540016.732313463
8549,37.376633,6.303863,701742.8191905579,4491735.405037169
8550,16.58625,57.252283,6373294.990312394,1872714.7809045233
8551,21.592017,69.03905,7685391.890851354,2462611.9183527813
8552,12.35335,43.872767,4883894.082131937,1385948.547581271
8553,51.372883,2.62335,292029.98617253423,6687519.354066072
8554,49.579517,-3.474355,-386763.4294350641,6373771.54630059
8555,53.57165,9.651252,1074372.458157563,7089445.728629943
8556,25.507933,35.6841,3972335.8414162537,2938262.878685874
8557,37.467283,7.314139999999999,814206.3403907139,4504441.707585098
8558,36.266917,-2.33529,-259963.29365462388,4337411.168399197
8559,15.140567,54.36035,6051366.481344129,1705405.3260243868
8560,22.615633,60.068067000000006,6686746.631376241,2585601.6595936534
8561,53.87855,9.110115,1014133.3628681635,7147188.588713259
8562,52.121033,2.6778,298091.33244622796,6822039.428041608
8563,53.22725,4.451832,495575.6713372006,7025144.144273691
8564,47.750317,-6.7122470000000005,-747203.9181186781,6065416.545428501
8565,15.568267,55.2173,6146761.718979425,1754779.1298085335
8566,21.724933,68.982417,7679087.534129258,2478532.018433685
8567,36.560217,-8.44345,-939920.5545384659,4377982.710910636
8568,43.060317,-10.087683,-1122955.7348439624,5321157.220396006
8569,37.42025,6.803785,757393.8816669129,4497847.227989366
8570,37.449067,7.160525,797105.9968125052,4501887.157054681
8571,34.922433000000005,24.398717,2716052.7524491875,4153345.088369872
8572,39.60328300000001,-10.079067,-1121996.6061112876,4808458.814110984
8573,22.640533,69.48911700000001,7735493.120114211,2588604.682391268
8574,23.90285,67.1499,7475092.674819241,2741574.419496648
8575,32.0646,31.20725,3473975.179058387,3771793.3713107775
8576,35.656933,20.104667000000006,2238041.2930083317,4253517.9831285
8577,53.566283,4.982313,554628.5461327073,7088439.671680071
8578,22.504933,38.078833,4238916.299562102,2572257.4415957825
8579,49.967367,-2.943048,-327618.60474016226,6440626.297113153
8580,27.89815,33.664567,3747522.4562160415,3236138.8927498204
8581,12.7694,47.5697,5295434.781188786,1433398.924898962
8582,32.578117,30.005883,3340239.616362544,3839439.006996452
8583,25.110883,54.947183,6116692.432084818,2889370.2600394306
8584,16.0815,56.24481700000001,6261144.388200858,1814162.8514615279
8585,22.698517,37.925233,4221817.6257762555,2595599.8567785183
8586,50.83103300000001,0.998852,111191.69601784289,6591459.664734129
8587,36.636467,-0.6152880000000001,-68493.54685121172,4388555.38819108
8588,24.45445,65.8418,7329475.648912561,2808883.4127594004
8589,26.148033,56.724167,6314505.386112614,3017427.0464655343
8590,17.63765,40.620133,4521812.521515048,1995179.34935419
8591,51.624833,2.431268,270647.5157419807,6732572.651305872
8592,53.6698,5.466913,608573.9713711275,7107866.743603847
8593,14.187517,52.1401,5804209.381910363,1595738.7037477265
8594,36.456367,15.19805,1691839.1870507114,4363599.838457563
8595,35.8944,-6.245898,-695290.1849067259,4286100.686595585
8596,48.902117,-5.236087,-582878.5385892795,6258268.987721297
8597,21.757167000000006,68.944833,7674903.702387285,2482395.0805147495
8598,15.392717,41.73015,4645379.048726926,1734501.3340659838
8599,29.026183000000003,32.841933000000004,3655947.2582268077,3378978.966389973
8600,22.017983,68.20225,7592239.740955544,2513684.445624907
8601,54.0074,8.208828,913802.5529695664,7171557.890004872
8602,49.278917,-4.792978,-533551.8703433628,6322320.972549054
8603,33.9027,26.823017,2985924.593979321,4015744.4840917424
8604,16.633882999999994,41.116067,4577019.64186212,1878248.1570850357
8605,23.678617000000006,37.140367,4134446.7423153017,2714294.8067661095
8606,50.2452,-1.528533,-170155.51522071485,6488848.949222572
8607,36.9999,2.545607,283375.67499979277,4439092.848549364
8608,36.368667,-8.143725,-906555.3201604518,4351468.679935833
8609,43.43515,-9.986362,-1111676.732717297,5378442.414142957
8610,18.909017,71.46115,7955018.8295017425,2144227.064058234
8611,16.458767,41.202933,4586689.520749369,1857912.2082634668
8612,16.1645,41.3467,4602693.589982245,1823780.6601427477
8613,37.5963,-9.773803,-1088014.7730737696,4522552.46897776
8614,46.70865,-7.549328,-840387.3487914024,5894647.324920721
8615,49.075867,-5.366005,-597340.9441941599,6287744.254653785
8616,37.139333,3.914585,435769.6088669869,4458545.846318246
8617,23.928217,36.9494,4113188.393116982,2744663.474719273
8618,37.22595,-9.434398,-1050232.3813010787,4470648.2742591975
8619,35.2306,22.89765,2548954.7383626006,4195263.087982365
8620,53.0943,4.439457,494198.0926386339,7000459.952445774
8621,15.483733,41.682467,4640071.00144743,1745012.4519787028
8622,36.988233,2.582762,287511.7506802168,4437466.746090584
8623,20.219483,64.41725,7170895.468303002,2299049.9078465863
8624,26.629567,34.7812,3871825.4731790065,3077266.782297031
8625,12.559683,47.2025,5254558.2641694965,1409471.168463578
8626,38.86215,-10.080783,-1122187.6303574888,4701944.93422046
8627,36.27505,-3.895162000000001,-433607.45039730915,4338534.127942586
8628,35.90013300000001,-6.089293,-677856.9960510451,4286888.513505556
8629,51.811967,2.792685,310880.2721460132,6766197.822406298
8630,50.0713,-2.479708,-276039.83187600685,6458632.913496149
8631,12.222,46.146633,5137019.687384075,1370983.9097154709
8632,37.6278,8.812355,980986.8712895584,4526979.047295818
8633,18.879783,71.86846700000002,8000361.150533189,2140787.411255233
8634,15.994417000000002,56.07175,6241878.657887738,1804076.2326044263
8635,33.595367,27.750217,3089140.025842844,3974598.2478510877
8636,37.126783,12.518267,1393527.1080542405,4456793.46680772
8637,49.03093300000001,-5.442213,-605824.3799485337,6280111.70772373
8638,24.628733,64.10485,7136119.259379183,2830211.277428509
8639,47.9401,-6.557948,-730027.4320087668,6096895.38819651
8640,12.218933,45.797917,5098200.799832607,1370634.577080189
8641,51.41005,3.3902400000000004,377399.7904669878,6694149.8643520465
8642,51.962933,3.666208,408120.40770222596,6793426.038266977
8643,25.665917,56.88055,6331913.862041337,2957761.825389321
8644,19.552217,58.82706700000001,6548599.143301789,2220059.6483142166
8645,51.377967,2.499115,278200.2092338319,6688426.010463701
8646,22.592383,69.27063299999999,7711171.592487731,2582798.123075778
8647,49.665917,-0.391292,-43558.4261914816,6388618.322346907
8648,12.336617,43.912967,4888369.125661827,1384041.7495914996
8649,31.672783000000006,32.034967,3566116.2140193232,3720434.5374594536
8650,25.3718,54.93455,6115286.132957627,2921481.4314277326
8651,24.59925,64.69896700000001,7202256.061290813,2826601.2143832585
8652,48.3462,-6.22673,-693156.4129072004,6164644.653816124
8653,14.96625,54.015683,6012998.326410884,1685310.8797241447
8654,23.4334,37.3559,4158439.7661244487,2684515.8624210153
8655,22.64225,69.03433299999999,7684866.796813281,2588811.7783553344
8656,50.411867,0.44395,49420.287937673806,6517911.855611284
8657,37.052033,12.745033,1418770.5837034679,4446362.000215821
8658,15.923032999999998,55.92933299999999,6226024.869967432,1795811.269907654
8659,13.0918,48.930183,5446883.055981691,1470222.1509232216
8660,36.86355,-9.277647,-1032782.9397997422,4420104.44458807
8661,36.885767,1.472312,163897.0221288262,4423196.118719983
8662,49.868183,-2.535277,-282225.7446598982,6423478.676912974
8663,51.851517,1.780907,198249.66039017646,6773322.222181692
8664,26.355383000000003,56.66076700000001,6307447.73039632,3043163.6458853967
8665,36.74775,0.205873,22917.677528083612,4404004.4724295065
8666,36.445667,-2.10118,-233902.28766501058,4362119.020144256
8667,22.325867,60.0729,6687284.638475245,2550694.69040995
8668,14.0573,42.41295,4721387.9970405735,1580791.2481078107
8669,37.673333,9.453297,1052336.2083575807,4533380.948431647
8670,23.384267,37.3853,4161712.5591537706,2678555.85348911
8671,43.4248,-9.61984,-1070875.6903127648,5376855.89148159
8672,34.366316999999995,25.7128,2862335.802869285,4078096.1507443856
8673,36.3729,-8.388808000000001,-933837.8349225399,4352053.897987434
8674,18.997667,39.949933,4447206.198785396,2154661.244066003
8675,51.91835,3.4230080000000003,381047.50754130183,6785375.530030926
8676,45.1092,-8.738667,-972783.9606519836,5638729.204993355
8677,53.518917,5.24795,584199.12170856,7079566.332161704
