<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
stw,draft,foc,ws,wd,swh,vslHeading,dt
19.076,7.2,80.25,12.0,77.19999999999997,0.54,269.1,2020-05-27 18:00:00
19.099,7.215,80.25,14.15,89.88999999999999,0.54,269.11,2020-05-27 18:01:00
19.102,7.1999999999999975,80.25,12.25,90.83999999999996,1.06,269.16,2020-05-27 18:02:00
19.105,7.195,80.25,12.0,90.95,0.54,269.05,2020-05-27 18:03:00
19.098,7.2,80.25,12.0,90.95,0.54,269.05,2020-05-27 18:04:00
19.122,7.0500000000000025,77.48,7.6,91.08999999999996,1.06,268.91,2020-05-27 18:05:00
19.085,7.209999999999999,85.0,10.0,357.2133333333333,0.82,269.12,2020-05-27 18:06:00
19.055,7.205,85.0,12.0,92.99,0.54,267.01,2020-05-27 18:08:00
19.117,7.205,80.25,12.0,93.75,0.54,266.25,2020-05-27 18:09:00
19.323,7.2650000000000015,80.25,12.0,92.94,0.54,267.06,2020-05-27 18:10:00
19.529,7.229999999999999,80.25,15.4,92.93,0.54,267.07,2020-05-27 18:12:00
19.532,7.22,80.25,15.4,78.25,0.54,281.75,2020-05-27 18:13:00
19.636,8.4225,80.25,12.0,77.25,0.44,281.75,2020-05-27 18:14:00
19.739,7.215,80.25,12.0,91.98000000000002,0.54,267.02,2020-05-27 18:15:00
19.882,7.21,80.25,11.0,105.70999999999998,0.87,266.99,2020-05-27 18:19:00
19.855,7.205,80.25,12.0,92.02999999999996,0.54,266.97,2020-05-27 18:20:00
19.858,7.2200000000000015,80.25,12.0,92.94,0.54,267.06,2020-05-27 18:21:00
19.692999999999998,3.3600000000000003,80.25,10.75,92.94,0.82,267.06,2020-05-27 18:24:00
19.796,7.2,80.25,10.75,91.99,0.89,267.01,2020-05-27 18:25:00
19.803,7.03,80.25,12.0,92.0,0.54,267.0,2020-05-27 18:27:00
19.785999999999998,7.195,80.25,10.0,82.44999999999997,0.82,267.05,2020-05-27 18:28:00
19.753,7.34,80.25,12.0,91.95999999999998,0.54,267.04,2020-05-27 18:30:00
19.820999999999998,8.3825,80.25,11.0,163.0,0.54,196.0,2020-05-27 18:32:00
19.840999999999998,7.2349999999999985,80.25,14.0,97.26,0.54,269.04,2020-05-27 18:36:00
19.844,7.2349999999999985,80.25,16.3,90.94,0.54,269.06,2020-05-27 18:37:00
19.847,7.25,80.25,12.0,90.24,0.54,268.76,2020-05-27 18:38:00
16.469,7.25,71.6,12.0,91.3,0.54,268.7,2020-05-27 18:40:00
14.972999999999999,7.2650000000000015,11.0,16.1,245.97,0.54,113.03,2020-05-27 18:41:00
13.879000000000001,6.19,11.0,15.2,264.47,0.54,113.03,2020-05-27 18:42:00
13.07,7.4499999999999975,33.13,15.8,85.66000000000003,0.54,274.34,2020-05-27 18:43:00
12.09,5.005,31.47,15.8,65.36000000000001,0.54,274.34,2020-05-27 18:44:00
12.124,7.5,30.0,11.85,72.07999999999998,0.54,339.22,2020-05-27 18:52:00
12.034,6.6575,31.0,12.7,323.35,0.54,352.25,2020-05-27 18:53:00
12.184000000000001,7.57,29.0,8.2,249.29,0.54,33.61,2020-05-27 18:57:00
12.456,7.555,29.0,8.2,116.21,0.54,34.94,2020-05-27 18:58:00
12.555,7.5,29.0,8.2,250.9,0.54,34.8,2020-05-27 18:59:00
12.677999999999999,7.53,32.72,5.4,248.07,0.54,37.63,2020-05-27 19:00:00
12.753,7.524999999999999,27.0,6.7,253.59,0.54,37.81,2020-05-27 19:01:00
12.819,7.505,32.54,6.2,254.22,0.54,37.18,2020-05-27 19:02:00
12.879000000000001,7.505,32.54,6.5,217.465,0.54,73.935,2020-05-27 19:03:00
12.975999999999999,7.515,27.0,6.6,216.765,0.54,73.935,2020-05-27 19:04:00
13.065,8.25,33.13,12.7,216.765,0.54,73.935,2020-05-27 19:05:00
13.107999999999999,7.5299999999999985,32.4,6.7,253.44,0.54,37.26,2020-05-27 19:06:00
13.105,7.5,32.4,6.7,249.89,0.54,37.31,2020-05-27 19:07:00
13.105,7.479999999999999,32.4,6.7,256.67,0.54,37.13,2020-05-27 19:08:00
13.100999999999999,7.51,32.4,7.2,265.35,0.82,37.25,2020-05-27 19:09:00
13.095,7.505000000000001,32.4,7.2,265.06,0.82,37.54,2020-05-27 19:10:00
13.069,7.505000000000001,32.4,7.6,119.11999999999996,0.54,37.78,2020-05-27 19:11:00
13.065999999999999,7.545,33.13,13.1,254.19000000000003,0.54,37.91,2020-05-27 19:12:00
13.117,7.53,32.4,7.2,254.19000000000003,0.82,37.91,2020-05-27 19:13:00
13.123,7.535,32.4,7.6,253.63,0.54,37.77,2020-05-27 19:14:00
13.1,7.53,32.4,6.8,249.36,0.95,37.84,2020-05-27 19:15:00
13.158,7.53,28.0,7.3,254.17,0.54,38.63,2020-05-27 19:16:00
13.229000000000001,7.53,29.0,6.45,253.58,0.54,40.02,2020-05-27 19:17:00
13.225999999999999,7.545,32.4,7.2,262.29,0.54,40.11,2020-05-27 19:18:00
13.437000000000001,7.525,32.58,7.2,262.36,1.17,40.04,2020-05-27 19:19:00
13.455,8.7,39.65,7.2,269.64000000000004,0.82,39.96,2020-05-27 19:20:00
13.435,7.455,32.58,7.0,264.55,0.54,39.65,2020-05-27 19:21:00
13.530999999999999,7.51,31.73,7.0,262.72,0.54,39.88,2020-05-27 19:22:00
13.529000000000002,7.51,31.73,7.2,269.5,0.54,39.8,2020-05-27 19:23:00
13.485,7.51,32.58,7.5,237.125,0.67,69.075,2020-05-27 19:24:00
13.503,7.7875,31.73,5.37,39.34,0.54,174.51,2020-05-27 19:25:00
13.481,7.505,32.58,7.4,158.58500000000004,0.82,156.11499999999995,2020-05-27 19:26:00
13.437999999999999,7.49,32.58,7.4,263.24,0.54,42.26,2020-05-27 19:27:00
13.397,7.4849999999999985,32.58,7.4,265.14,0.54,42.26,2020-05-27 19:28:00
13.395999999999999,7.4849999999999985,32.58,6.8,265.54,0.54,41.86,2020-05-27 19:29:00
13.294,7.49,32.58,6.8,259.64,0.67,41.86,2020-05-27 19:30:00
13.33,7.52,32.58,7.7,260.1,0.53,42.0,2020-05-27 19:31:00
13.487,7.525,32.58,7.7,280.67,0.53,42.08,2020-05-27 19:32:00
13.585,7.525,32.0,7.7,318.07,0.53,41.93,2020-05-27 19:33:00
13.684000000000001,8.295,32.0,6.1,305.32,0.87,41.93,2020-05-27 19:34:00
13.68,8.3,31.0,4.9,286.38,0.53,41.92,2020-05-27 19:35:00
13.776,7.49,31.0,6.2,286.18,0.87,42.12,2020-05-27 19:36:00
13.728,7.4849999999999985,31.73,6.2,289.99,0.53,39.51,2020-05-27 19:37:00
13.735999999999999,7.4849999999999985,31.73,6.7,292.21,0.53,37.29,2020-05-27 19:38:00
13.769,7.5150000000000015,31.0,7.0,292.21,0.53,37.29,2020-05-27 19:39:00
13.742,6.960000000000001,31.73,7.7,278.81,0.53,37.29,2020-05-27 19:40:00
13.844000000000001,7.51,47.56237451818337,8.6,288.67999999999995,0.53,33.72,2020-05-27 19:41:00
13.949000000000002,7.52,48.25058447693846,8.6,286.92999999999995,0.8,33.97,2020-05-27 19:42:00
13.915999999999999,7.52,48.107640544689644,9.0,290.93,0.53,32.57,2020-05-27 19:43:00
13.911,7.479999999999999,32.0,10.95,292.83,0.87,31.87,2020-05-27 19:44:00
14.007,7.5,32.0,10.95,283.43,0.87,31.87,2020-05-27 19:45:00
14.005,7.5,48.3663074261629,8.8,273.23,0.53,31.87,2020-05-27 19:46:00
14.033,7.49,31.0,8.2,281.53,0.53,31.87,2020-05-27 19:47:00
14.082,7.495,48.7943429294219,8.4,281.37,0.53,32.03,2020-05-27 19:48:00
14.107999999999999,7.495,45.552338046758365,9.7,224.795,0.87,86.60499999999998,2020-05-27 19:49:00
14.115,7.5,46.063623642218246,9.9,224.795,0.53,86.60499999999998,2020-05-27 19:50:00
14.093,7.5,45.12568772937498,10.2,277.41,0.87,32.29,2020-05-27 19:51:00
14.104000000000001,7.51,45.47439742799593,10.2,283.1,0.53,32.2,2020-05-27 19:52:00
14.104000000000001,7.4849999999999985,46.71104795546618,9.4,224.98,1.17,95.22,2020-05-27 19:53:00
14.112,7.495,46.05654359806164,9.7,288.26,0.31,31.94,2020-05-27 19:54:00
14.099,7.48,44.333360363194494,9.8,287.69,0.53,32.11,2020-05-27 19:55:00
14.01,7.48,42.06576975222782,10.4,129.42000000000002,0.53,30.33,2020-05-27 19:56:00
13.913,7.495,42.6631447409511,10.5,129.42000000000002,0.53,30.33,2020-05-27 19:57:00
13.909,7.4849999999999985,31.0,10.5,285.37,0.53,29.93,2020-05-27 19:58:00
13.877,7.4849999999999985,31.0,6.57,289.53,0.87,29.97,2020-05-27 19:59:00
13.874,7.49,31.0,9.6,289.54,0.53,29.96,2020-05-27 20:00:00
13.854000000000001,7.49,31.0,9.6,293.61,0.53,29.89,2020-05-27 20:01:00
13.822000000000001,7.51,31.0,7.85,289.62,0.53,29.88,2020-05-27 20:02:00
13.8,10.315,50.48,9.4,259.295,0.53,71.855,2020-05-27 20:03:00
13.796,7.5150000000000015,32.0,9.9,259.295,0.53,71.855,2020-05-27 20:04:00
13.874,7.51,31.0,10.2,289.34,0.53,30.16,2020-05-27 20:05:00
13.933,7.51,31.0,10.6,289.27,0.53,30.23,2020-05-27 20:06:00
13.892999999999999,7.4849999999999985,31.0,10.0,295.23,0.53,29.97,2020-05-27 20:07:00
13.890999999999998,7.495,48.690881910826775,8.9,295.26,0.53,29.94,2020-05-27 20:08:00
13.989,7.495,47.714543884463865,9.4,295.21,0.53,29.99,2020-05-27 20:09:00
13.895,7.475,46.048032859778786,9.1,295.86,0.8,29.04,2020-05-27 20:10:00
13.915,7.52,47.582141189912434,9.3,296.29,0.53,28.91,2020-05-27 20:11:00
13.932,7.505,47.37313598069252,9.3,296.69,0.53,28.91,2020-05-27 20:12:00
13.929,8.592500000000001,50.48,9.8,290.79,0.53,28.91,2020-05-27 20:13:00
13.889000000000001,7.495,43.15645571759076,10.1,295.13,0.53,28.97,2020-05-27 20:14:00
13.888,7.42,35.007726282831285,4.85,296.33,0.53,28.87,2020-05-27 20:15:00
13.887,7.485,35.87966587706905,4.85,211.38,0.53,113.82,2020-05-27 20:16:00
13.915,7.5500000000000025,48.58635532724385,9.4,295.42999999999995,0.53,28.97,2020-05-27 20:17:00
13.883,7.49,49.33116907623122,8.8,295.4899999999999,0.53,28.91,2020-05-27 20:18:00
13.982000000000001,7.49,50.20036742571328,8.4,286.9600000000001,0.53,28.84,2020-05-27 20:19:00
13.978,7.49,46.0,8.7,296.86,0.53,28.84,2020-05-27 20:20:00
14.025,7.4700000000000015,52.0,8.7,161.65,0.53,29.25,2020-05-27 20:21:00
13.97,7.4700000000000015,31.0,5.8,307.11,0.53,29.09,2020-05-27 20:22:00
13.969000000000001,7.525,48.71808183545375,9.1,292.6,0.53,29.1,2020-05-27 20:23:00
13.985999999999999,7.52,31.0,7.55,145.20999999999995,0.53,180.49,2020-05-27 20:24:00
14.005,7.4849999999999985,32.0,7.55,296.9600000000001,0.53,29.14,2020-05-27 20:25:00
13.957,7.495000000000001,50.15871659628078,9.0,297.86,0.53,28.24,2020-05-27 20:26:00
13.962,7.495000000000001,50.589343623088894,8.8,298.07,0.53,26.63,2020-05-27 20:27:00
13.964,6.5775000000000015,39.96023449776384,8.8,180.60333333333332,0.53,26.63,2020-05-27 20:28:00
13.975,7.5,49.07197830333574,9.1,300.57,1.07,24.63,2020-05-27 20:29:00
13.985,7.5,35.349861306095804,4.35,307.49,1.17,23.21,2020-05-27 20:30:00
13.887,7.5,45.94468895876238,9.5,307.89,0.53,22.81,2020-05-27 20:31:00
13.895,9.295,50.48,9.8,309.13,0.53,21.57,2020-05-27 20:32:00
13.802,7.48,43.30673163035266,9.6,222.18,0.53,103.22,2020-05-27 20:33:00
13.808,7.5,47.30420726897042,9.4,305.63,0.6,19.77,2020-05-27 20:34:00
13.724,7.5,31.73,10.3,304.02,0.53,17.78,2020-05-27 20:35:00
13.613,7.4849999999999985,31.73,9.8,304.02,0.53,17.78,2020-05-27 20:36:00
13.517999999999999,7.51,31.0,9.8,301.35,0.53,18.15,2020-05-27 20:37:00
13.527000000000001,7.4849999999999985,31.0,10.4,309.13,0.53,16.97,2020-05-27 20:38:00
13.543,7.479999999999999,31.73,10.4,304.42,0.53,15.08,2020-05-27 20:39:00
13.469000000000001,7.25,31.0,10.4,310.58,0.53,14.22,2020-05-27 20:40:00
13.457,7.5,30.0,10.7,310.78,0.53,14.22,2020-05-27 20:41:00
13.357000000000001,7.51,31.0,10.8,316.12,0.53,13.08,2020-05-27 20:42:00
13.369000000000002,7.51,31.0,10.8,317.52,0.53,11.68,2020-05-27 20:43:00
13.353,7.515,30.0,9.9,314.72,0.53,9.98,2020-05-27 20:44:00
13.25,7.505,33.3,9.9,318.84,0.53,7.06,2020-05-27 20:45:00
13.172,6.6575,31.0,10.1,319.19,0.53,6.71,2020-05-27 20:46:00
13.177999999999999,7.5299999999999985,31.0,10.5,318.88,0.53,7.02,2020-05-27 20:47:00
13.206,7.5299999999999985,32.0,10.5,318.18,0.53,7.02,2020-05-27 20:48:00
13.207,7.535,32.0,10.1,317.88,0.53,6.92,2020-05-27 20:49:00
13.245999999999999,7.525,33.3,10.1,336.0499999999999,0.8,5.35,2020-05-27 20:50:00
13.24,7.525,31.0,10.8,321.69,0.53,4.91,2020-05-27 20:51:00
13.147,7.515,32.0,10.5,319.16,0.53,5.04,2020-05-27 20:52:00
13.245,7.515,32.0,9.9,320.36,0.53,5.04,2020-05-27 20:53:00
13.244000000000002,7.5500000000000025,32.0,6.7,316.13,0.53,5.17,2020-05-27 20:54:00
13.342,6.425,32.0,10.5,311.12,0.53,5.28,2020-05-27 20:55:00
13.387,7.52,31.0,10.1,314.34,0.53,4.66,2020-05-27 20:56:00
13.349,7.52,31.0,10.7,321.94,0.53,3.26,2020-05-27 20:57:00
13.292,7.51,32.0,10.2,324.18,0.53,2.92,2020-05-27 20:58:00
13.258,7.5299999999999985,31.0,10.5,331.87,0.53,1.13,2020-05-27 20:59:00
13.120999999999999,7.55,31.0,6.7,13.649999999999974,0.73,216.8,2020-05-27 21:00:00
12.940999999999999,8.217500000000001,29.0,10.1,353.57,0.53,354.63,2020-05-27 21:01:00
12.937000000000001,7.5500000000000025,29.0,9.4,189.93,0.53,354.92,2020-05-27 21:02:00
13.005,8.33,33.3,10.2,189.93,0.53,354.92,2020-05-27 21:03:00
13.049000000000001,7.56,32.0,10.5,330.29,0.53,353.51,2020-05-27 21:04:00
13.052999999999999,7.555,32.0,11.0,334.44,0.53,353.06,2020-05-27 21:05:00
13.052,7.555,31.0,11.0,109.065,0.53,217.635,2020-05-27 21:06:00
13.05,7.540000000000001,32.0,10.5,329.9500000000001,0.53,353.15,2020-05-27 21:07:00
13.147,8.5075,32.0,10.4,329.7600000000001,0.53,353.34,2020-05-27 21:08:00
13.186,7.57,32.0,10.4,322.87,0.53,353.33,2020-05-27 21:09:00
13.186,8.3875,32.0,10.8,341.32000000000005,0.8,353.28,2020-05-27 21:10:00
13.245,7.555,32.0,9.8,328.93,0.53,353.27,2020-05-27 21:11:00
13.245,8.6325,32.0,10.3,332.6,0.53,353.2,2020-05-27 21:12:00
13.245,7.49,32.0,10.2,342.6,0.8,353.1,2020-05-27 21:13:00
13.333,7.555,32.0,10.6,334.51,0.8,353.19,2020-05-27 21:14:00
13.343,9.2775,39.65,9.8,334.51,0.53,353.19,2020-05-27 21:15:00
13.344000000000001,7.56,36.0,9.7,22.36500000000001,0.53,311.435,2020-05-27 21:16:00
13.422,7.57,33.14,10.1,332.13,0.53,353.07,2020-05-27 21:17:00
13.489,7.564999999999999,33.14,9.5,337.42,0.8,353.18,2020-05-27 21:18:00
13.539000000000001,7.489999999999997,32.0,9.9,334.0200000000001,0.53,353.08,2020-05-27 21:19:00
13.519,7.489999999999997,31.0,9.9,213.26,0.53,113.84,2020-05-27 21:20:00
13.546,7.28,31.0,10.3,339.1,0.53,353.2,2020-05-27 21:21:00
13.545,7.545,31.0,10.2,335.99,0.53,353.21,2020-05-27 21:22:00
13.484000000000002,7.535,32.0,10.3,120.87499999999996,0.79,215.025,2020-05-27 21:23:00
13.485999999999999,7.475,31.0,5.95,336.07,0.53,352.93,2020-05-27 21:24:00
13.485999999999999,7.475,31.0,9.4,336.16,0.53,352.84,2020-05-27 21:25:00
13.485999999999999,7.47,32.0,9.4,346.95,0.8,352.75,2020-05-27 21:26:00
13.585999999999999,7.555,31.0,5.7,347.03,0.97,352.67,2020-05-27 21:27:00
13.622,7.555,31.73,5.55,17.350000000000026,0.53,352.95,2020-05-27 21:28:00
13.66,7.56,32.0,8.8,15.289999999999964,0.53,353.11,2020-05-27 21:29:00
13.679,7.55,31.0,9.4,27.19,0.53,353.11,2020-05-27 21:30:00
13.718,7.545,31.0,6.4,230.15,0.53,113.85,2020-05-27 21:31:00
13.716,8.5,31.0,7.8,128.67999999999998,0.53,214.52,2020-05-27 21:32:00
13.705,7.539999999999999,32.0,10.3,353.19,0.53,213.91,2020-05-27 21:33:00
13.575,7.55,32.0,10.1,353.91,0.53,353.09,2020-05-27 21:34:00
13.575,7.55,32.0,10.2,342.8,0.53,353.0,2020-05-27 21:35:00
13.575999999999999,7.565,31.0,10.2,348.20000000000016,0.53,352.9,2020-05-27 21:36:00
13.605,7.5,32.0,9.9,354.53,0.53,352.87,2020-05-27 21:37:00
13.574000000000002,7.5699999999999985,32.0,9.9,62.24000000000001,0.53,352.86,2020-05-27 21:38:00
13.575,7.56,32.0,9.9,62.38,0.53,352.72,2020-05-27 21:39:00
13.594000000000001,7.56,32.0,9.9,201.04,0.53,352.66,2020-05-27 21:40:00
13.594000000000001,7.585000000000001,31.73,9.8,201.06,0.53,352.64,2020-05-27 21:41:00
13.573,6.36,31.73,9.5,349.18,0.53,352.67,2020-05-27 21:42:00
13.640999999999998,7.58,32.0,9.9,97.61999999999998,0.53,233.28,2020-05-27 21:43:00
13.652999999999999,7.585000000000001,31.73,9.9,341.25,0.53,351.95,2020-05-27 21:44:00
13.623,8.6425,50.73,10.3,346.57,0.53,351.93,2020-05-27 21:45:00
13.562000000000001,7.7675,31.73,10.85,210.57,0.53,351.88,2020-05-27 21:46:00
13.662,7.59,32.0,10.5,349.24,0.8,213.21,2020-05-27 21:47:00
13.66,7.59,32.0,10.5,8.974999999999994,0.53,232.925,2020-05-27 21:48:00
13.661,7.619999999999999,32.0,10.5,354.32000000000005,0.53,351.78,2020-05-27 21:49:00
13.647,7.5950000000000015,31.73,10.8,215.12000000000003,0.53,351.78,2020-05-27 21:50:00
13.751,7.59,47.90439193924843,10.8,215.12000000000003,0.53,351.78,2020-05-27 21:51:00
13.712,7.619999999999999,32.0,10.8,212.00000000000003,0.53,354.9,2020-05-27 21:52:00
13.630999999999998,7.6099999999999985,32.0,10.3,354.15000000000015,0.53,354.95,2020-05-27 21:53:00
13.491,7.6099999999999985,33.14,10.3,344.88,0.53,354.82,2020-05-27 21:54:00
13.251,7.629999999999999,33.14,10.3,336.59,0.53,354.81,2020-05-27 21:55:00
13.039000000000001,7.923333333333334,33.3,9.3,338.04,0.69,354.86,2020-05-27 21:56:00
12.929,7.655,31.83,9.7,15.045000000000016,0.0,325.655,2020-05-27 21:57:00
12.829,7.6400000000000015,32.54,8.8,348.77000000000015,0.69,354.83,2020-05-27 21:58:00
12.727,7.665000000000001,31.66,9.5,337.67,0.0,354.93,2020-05-27 21:59:00
12.738,7.65,32.72,3.8,333.24,0.0,354.76,2020-05-27 22:00:00
12.627,7.6400000000000015,32.72,3.8,333.19,0.0,354.81,2020-05-27 22:01:00
12.625,7.665000000000001,31.66,9.5,341.76,1.17,355.04,2020-05-27 22:02:00
12.199000000000002,7.68,35.0,10.6,357.88,0.0,340.12,2020-05-27 22:14:00
12.445,7.689999999999999,34.0,9.4,11.879999999999995,0.0,336.92,2020-05-27 22:15:00
12.62,7.71,34.0,9.5,23.18000000000001,0.0,335.82,2020-05-27 22:16:00
12.859000000000002,7.73,31.83,10.5,60.27999999999997,0.0,335.92,2020-05-27 22:17:00
12.030999999999999,7.755000000000001,30.0,9.3,210.88,0.0,173.02,2020-05-28 06:22:00
12.13,7.755000000000001,29.0,10.7,194.95,0.0,173.05,2020-05-28 06:23:00
12.149000000000001,7.755000000000001,32.33,10.7,358.32999999999987,0.0,172.97,2020-05-28 06:24:00
12.129000000000001,7.7650000000000015,29.0,8.6,213.81,0.0,172.99,2020-05-28 06:25:00
12.149000000000001,7.7650000000000015,30.0,7.9,182.62,0.88,177.38,2020-05-28 06:26:00
12.16,7.77,32.0,8.7,203.7,0.0,180.0,2020-05-28 06:27:00
12.265999999999998,7.627499999999999,31.0,10.6,244.385,0.84,115.615,2020-05-28 06:28:00
13.054,7.6175,31.0,9.5,180.21,0.0,178.79,2020-05-28 06:29:00
13.695,7.7650000000000015,31.73,9.5,206.41,0.0,178.79,2020-05-28 06:30:00
14.152000000000001,7.75,51.5641028440771,11.3,139.185,0.66,232.215,2020-05-28 06:31:00
14.434000000000001,7.7349999999999985,47.55,6.85,190.24,0.66,181.16,2020-05-28 06:32:00
14.562999999999999,7.72,46.61,6.85,178.84,0.43,181.16,2020-05-28 06:33:00
14.662,6.6850000000000005,46.61,7.35,256.70500000000004,0.66,116.195,2020-05-28 06:34:00
14.852,6.6850000000000005,53.0,6.0,191.81,0.0,181.09,2020-05-28 06:35:00
15.290999999999999,6.8225,63.0,8.6,198.31,0.0,181.09,2020-05-28 06:36:00
15.96,7.66,47.07,6.0,197.85,0.0,180.85,2020-05-28 06:37:00
16.461,7.64,71.6,10.2,211.23,0.0,181.07,2020-05-28 06:38:00
16.906,7.64,79.0,10.8,178.16,0.0,181.84,2020-05-28 06:39:00
17.324,7.64,78.0,6.6,195.84,0.0,183.16,2020-05-28 06:40:00
17.475,7.119999999999999,78.0,10.1,199.24,0.0,181.86,2020-05-28 06:41:00
17.599,7.575,80.02,9.0,335.5900000000001,0.0,179.41,2020-05-28 06:42:00
17.711,7.575,81.65,11.0,180.12,0.0,179.88,2020-05-28 06:43:00
17.692,7.3475,81.65,10.0,206.51,0.0,180.09,2020-05-28 06:44:00
17.792,7.585,77.0,10.5,193.77,0.0,180.13,2020-05-28 06:45:00
17.914,7.56,77.0,10.5,207.12,0.0,180.38,2020-05-28 06:46:00
18.025,7.5950000000000015,79.4,9.0,206.82,0.43,180.68,2020-05-28 06:47:00
17.994,7.5950000000000015,81.01,9.0,203.25,0.0,180.45,2020-05-28 06:48:00
17.992,7.59,81.08,9.1,179.67,0.0,180.33,2020-05-28 06:49:00
18.09,6.3100000000000005,77.0,10.5,179.94,0.66,180.06,2020-05-28 06:50:00
18.081,7.535,74.0,8.0,341.68000000000006,1.01,180.17,2020-05-28 06:51:00
17.98,7.524999999999999,82.36,13.0,341.7700000000001,0.66,180.08,2020-05-28 06:52:00
17.898,7.5150000000000015,82.36,13.0,180.09,0.66,179.91,2020-05-28 06:53:00
17.868,9.535,75.0,10.5,200.7,0.66,179.9,2020-05-28 06:54:00
17.909000000000006,7.51,81.08,10.5,178.95,0.66,180.05,2020-05-28 06:55:00
17.768,7.475,81.01,8.9,182.96,0.66,177.04,2020-05-28 06:56:00
17.767,7.505000000000001,81.08,9.7,246.075,0.89,113.925,2020-05-28 06:57:00
17.848,7.479999999999999,81.08,9.4,222.32,0.66,177.18,2020-05-28 06:58:00
17.747,8.555,82.31,8.6,209.72,0.66,177.18,2020-05-28 06:59:00
17.748,7.341666666666668,81.65,10.7,209.58,0.66,177.32,2020-05-28 07:00:00
17.746,10.5425,78.82,10.7,199.63,0.66,177.32,2020-05-28 07:01:00
17.746,7.455,81.65,10.7,216.5,0.66,177.1,2020-05-28 07:02:00
17.794,7.445,81.08,10.3,206.71,0.66,176.89,2020-05-28 07:03:00
17.814,7.45,81.08,10.4,183.13,0.66,176.87,2020-05-28 07:04:00
17.794,7.43,75.0,5.7,183.11,0.66,176.89,2020-05-28 07:05:00
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
22.62,7.165,59.0,3.0,278.49,0.54,33.833783000000004,128.743,2020-05-27 12:59:00,89.91,6.41
22.43,7.14,59.0,1.2,269.9,0.86,32.242633000000005,129.0755,2020-05-27 13:44:00,90.1,4.74
22.45,7.145,118.0,2.0,47.0,0.51,33.8333,129.16299999999998,2020-05-27 13:56:00,188.1,6.25
22.78,7.15,123.0,11.5,270.05,0.51,33.8335,129.2145,2020-05-27 14:04:00,89.95,6.25
22.84,7.16,119.0,10.7,179.345,0.51,33.8336,129.229167,2020-05-27 14:05:00,179.655,6.25
20.4801,7.195,90.0,11.5,89.99000000000002,0.51,33.86305,129.165,2020-05-27 14:23:00,270.01,6.25
20.4801,7.205,88.0,11.5,90.06,0.51,33.86305,129.165,2020-05-27 14:24:00,269.94,6.25
20.4801,7.21,88.0,11.1,90.06,0.51,33.86305,129.165,2020-05-27 14:25:00,269.94,6.25
19.7101,7.235,83.0,10.0,88.99000000000002,0.51,33.863217,129.144667,2020-05-27 14:26:00,270.01,6.25
19.5502,7.2349999999999985,81.0,10.9,89.95999999999998,0.51,33.863267,129.144667,2020-05-27 14:27:00,270.04,6.25
19.47,7.2349999999999985,81.0,10.9,105.26,0.51,33.863316999999995,129.131333,2020-05-27 14:28:00,270.04,6.25
19.2401,7.255,76.0,6.65,89.95999999999998,0.51,33.863333000000004,129.131333,2020-05-27 14:29:00,270.04,6.25
19.2401,7.25,77.0,6.1,53.56,0.51,33.86335,129.1185,2020-05-27 14:30:00,269.94,6.25
19.13,7.244999999999999,78.0,12.2,94.81,0.67,33.8634,125.56825,2020-05-27 14:31:00,270.09,5.02
18.76,9.1575,79.0,10.1,63.38999999999999,0.78,33.863517,122.024,2020-05-27 14:34:00,269.91,4.26
18.58,7.25,79.0,10.8,266.13,0.51,33.86355,129.086333,2020-05-27 14:35:00,269.92,6.25
18.41,7.26,79.0,10.3,266.23,0.51,33.86355,129.086333,2020-05-27 14:36:00,269.82,6.25
18.38,7.285,68.0,9.1,76.01999999999998,0.51,33.863583,129.07399999999998,2020-05-27 14:37:00,269.88,6.25
11.75,6.977500000000001,21.0,10.3,80.26999999999998,0.51,33.865083,128.966,2020-05-27 14:59:00,269.63,6.25
11.6004,7.56,21.0,10.0,89.12,0.51,33.865283000000005,128.95433300000002,2020-05-27 15:02:00,269.88,6.25
11.6004,7.56,21.0,9.9,90.12,0.51,33.86535,128.9505,2020-05-27 15:03:00,269.88,6.25
11.6004,7.56,22.0,10.3,90.29000000000002,0.51,33.865433,128.946667,2020-05-27 15:04:00,269.71,6.25
11.591,7.58,21.0,10.6,89.33999999999996,0.51,33.865533,128.942833,2020-05-27 15:05:00,269.66,6.25
11.5814,7.57,22.0,11.2,256.86,0.51,33.865633,128.939,2020-05-27 15:06:00,269.54,6.25
11.5814,7.57,21.0,11.2,89.61000000000001,0.51,33.865683000000004,128.93516699999998,2020-05-27 15:07:00,269.39,6.25
11.6011,7.5950000000000015,21.0,10.8,89.52999999999996,0.51,33.865717,128.93516699999998,2020-05-27 15:08:00,269.47,6.25
11.5702,7.58,22.0,10.3,75.90000000000003,0.51,33.865767,128.9275,2020-05-27 15:09:00,269.7,6.25
11.49,7.6,21.0,10.5,77.51999999999998,0.51,33.86585,128.916167,2020-05-27 15:12:00,270.38,6.25
