TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD;PORT_NAME
2011-03-27 12:00:00;N;B;60;51;24;10;270;7;91.9;315;5;14.42;24;0;38.9;2;3.5;4;315;1;315;
2011-03-28 12:00:00;N;B;54;22;26;16;0;7;91.9;315;6;14.64;25;0;39.36;2;3.19;5;315;2;0;
2011-03-29 08:00:00;A;B;50;42;26;11;180;7;81.4;315;4;12.3;20;0;40.559999999999995;2;4.59;3;315;1;315; RAS TANURA
2011-03-31 20:30:00;D;L;50;38;26;9;0;14.2;0.0;0;0;;0;0;2.5;0;1105;0;0;0;0;RAS TANURA
2011-04-01 12:00:00;N;L;53;28;26;27;135;14.2;86.2;315;4;12.97;15;30;39.483870967741936;0;5.36;4;315;1;315;
2011-04-02 12:00:00;N;L;58;23;24;2;135;14.2;94.4;292;4;13.75;24;0;40.7;0;3.13;4;292;1;270;
2011-04-03 12:00:00;N;L;59;30;20;20;225;14.2;84.0;135;4;11.96;24;0;35.0;0;3.47;4;135;1;180;
2011-04-04 12:00:00;N;L;55;21;16;23;225;14.2;100.0;180;4;14.08;27;0;43.37777777777777;0;2.79;4;180;1;180;
2011-04-05 12:00:00;N;L;50;36;13;15;225;14.2;98.6;135;5;14.58;24;0;46.9;0;2.55;4;135;1;315;
2011-04-06 12:00:00;N;L;44;55;11;41;270;14.2;96.0;45;5;14.25;24;0;43.70000000000001;0;2.48;5;45;1;270;
2011-04-07 12:00:00;N;L;41;20;15;46;315;14.2;88.4;45;3;13.46;24;0;38.0;0;2.49;3;45;1;45;
2011-04-08 12:00:00;N;L;39;4;20;11;315;14.2;92.3;315;5;13.5;24;0;41.4;0;2.35;5;315;1;315;
2011-04-09 05:00:00;A;L;38;14;23;18;315;14.2;87.0;315;5;12.06;17;0;37.83529411764706;0;3.57;4;315;1;315;YANBU
2011-04-21 16:30:00;D;B;38;50;23;17;0;7;0.0;0;0;;0;0;11.6;2;550.9;0;0;0;0;YANBU
2011-04-22 12:00:00;N;B;39;10;19;30;0;0;95.8;0;0;15.54;19;30;44.06153846153846;0;1.69;0;0;0;0;
2011-04-23 12:00:00;N;L;42;45;13;27;45;7;95.6;135;4;15.13;24;0;44.0;2;1.28;4;135;1;90;
2011-04-24 00:00:00;N;L;47;39;12;37;45;7;98.2;135;4;15.5;24;0;48.1;2;1.14;4;135;1;157;
2011-04-25 12:00:00;N;L;53;45;14;30;45;7;99.3;157;4;15.7;24;0;49.20000000000001;2;0.98;4;157;1;90;
2011-04-26 12:00:00;N;L;58;13;19;25;45;7;99.8;135;5;15.7;24;0;49.5;2;0.78;4;135;1;157;
2011-04-27 12:00:00;N;L;58;23;24;19;315;7;97.0;315;4;15.83;24;0;47.4;2;0.67;3;315;1;315;
2011-04-28 12:00:00;N;L;53;24;26;45;270;7;82.1;315;4;13.29;24;0;31.899999999999995;2;0.69;4;315;1;315;
2011-04-29 06:00:00;A;L;50;38;26;9;180;7;78.3;315;4;12.17;18;0;33.199999999999996;2;0.88;3;315;0;315;RAS TANURA
2011-05-02 23:30:59;D;B;50;38;26;9;0;0;0.0;0;0;;0;0;2.6;0;161.4;0;0;0;0;RAS TANURA
2011-05-03 12:00:00;N;B;53;40;26;0;67;14.3;95.0;292;7;13.6;12;30;40.128;0;0.81;6;292;2;292;
2011-05-04 00:00:00;A;L;56;10;25;21;0;0;98.1;0;6;14.0;21;0;45.48571428571428;0;0.32;6;0;1;0;Fujairah
2011-05-05 04:48:00;D;L;56;10;25;21;0;14.3;0.0;0;0;;0;0;7.7;0;1287.3;0;0;0;0;FUJAIRAH
2011-05-05 12:00:00;N;L;58;18;24;10;0;0;93.0;0;2;13.75;7;12;40.33333333333333;0;12.87;2;0;0;0;
2011-05-06 12:00:00;N;L;58;54;19;53;225;0;93.7;225;5;13.33;24;0;41.2;0;3.84;5;225;2;45;
2011-05-07 12:00:00;N;L;54;55;15;50;225;0;95.0;225;5;13.4;25;0;44.544;0;3.53;5;225;2;225;
2011-05-08 12:00:00;N;L;49;27;13;45;247;0;95.0;22;3;14.17;24;0;44.1;0;3.34;3;22;2;22;
2011-05-09 12:00:00;N;L;44;53;11;17;270;0;94.2;225;2;13.96;24;0;43.0;0;3.25;2;225;1;225;
2011-05-10 12:00:00;N;L;41;50;15;30;337;0;91.3;180;3;13.96;24;0;40.0;0;3.12;3;180;1;180;
2011-05-11 12:00:00;N;L;38;33;20;54;337;0;90.9;337;5;13.33;24;0;40.4;0;3.13;5;337;2;337;
2011-05-12 01:30:00;A;L;38;20;23;20;270;0;92.6;337;4;12.67;13;30;41.95555555555556;0;5.71;4;337;1;315;YANBU
2011-05-25 17:42:00;D;B;38;54;23;13;0;7;0.0;0;0;;0;0;9;2;796.7;0;0;0;0;YANBU
2011-05-26 12:00:00;N;B;35;26;26;0;337;7;88.0;337;5;13.88;18;18;35.93442622950819;2;3.02;5;337;3;315;
2011-05-27 06:00:00;A;B;32;40;29;34;0;0;82.0;0;3;12.79;19;0;30.94736842105263;0;3.04;3;0;1;0;SUEZ
2011-05-28 18:00:00;D;B;32;21;31;23;0;7;0.0;0;0;;0;0;13.3;2;714.3;0;0;0;0;SUEZ
2011-05-29 12:00:00;N;B;35;48;34;18;22;0;92.0;292;3;15.29;17;0;36.705882352941174;0;2.63;3;292;1;45;
2011-05-29 15:12:00;A;B;35;13;35;55;90;0;92.0;247;3;13.44;3;12;35.25;0;15.79;3;247;1;247;BANIAS
2011-06-01 12:30:00;D;L;35;14;35;49;0;10;0.0;0;0;;0;0;0.5;0;654;0;0;0;0;BANIAS
2011-06-01 21:30:00;A;L;33;32;34;23;270;0;99.3;270;5;14.78;9;0;39.733333333333334;0;4.8;3;270;1;270;LIMASSOL
2011-06-03 04:00:00;D;L;33;28;34;23;0;11.6;0.0;0;0;;0;0;2.7;0;626.1;0;0;0;0;LIMASSOL
2011-06-03 12:00:00;N;L;31;38;34;17;270;11.6;87.0;202;3;13.25;8;0;35.099999999999994;0;5.79;3;202;1;202;
2011-06-04 12:00:00;N;L;25;34;35;9;270;11.6;87.1;315;4;12.88;24;0;35.3;0;1.86;3;315;1;315;
2011-06-05 02:30:00;A;L;22;58;36;6;0;11.6;87.7;0;2;12.97;14;30;35.42068965517241;0;2.89;1;0;0;0;KALAMATA
2011-06-05 11:00:00;D;L;22;0;37;6;0;11.6;0.0;0;0;;0;0;0;0;536.8;0;0;0;0;KALAMATA
2011-06-05 12:00:00;N;L;22;48;36;3;270;11.6;97.0;135;5;14.0;1;0;43.2;0;38.16;4;135;2;135;
2011-06-06 12:00:00;N;L;15;28;36;4;270;11.6;97.6;315;4;14.42;24;0;44.4;0;1.38;3;315;1;315;
2011-06-07 12:00:00;N;L;7;46;37;55;270;11.6;97.7;315;4;14.36;25;0;43.29600000000001;0;1.18;3;315;1;270;
2011-06-08 12:00:00;N;L;1;52;36;6;270;11.6;97.7;247;7;13.75;24;0;38.6;0;1.15;6;247;3;247;
2011-06-09 11:59:00;A;L;5;6;36;8;270;11.6;94.9;270;5;12.75;24;0;40.2;0;1.1;5;270;1;270;GIBRALTAR
2011-06-11 14:00:00;D;L;5;7;36;23;0;11.6;0.0;0;0;;0;0;13.8;0;985.9;0;0;0;0;GIBRALTAR
2011-06-12 12:00:00;N;L;12;15;36;2;0;11.6;97.1;0;3;14.3;23;0;48.0;0;2.82;3;0;1;315;
2011-06-13 12:00:00;N;L;19;59;37;23;270;11.6;99.1;225;3;14.68;25;0;48.767999999999994;0;2.36;3;225;1;225;
2011-06-14 12:00:00;N;L;26;17;39;47;270;11.6;99.0;247;4;14.28;25;0;48.767999999999994;0;2.25;4;247;1;247;
2011-06-15 12:00:00;N;L;33;15;39;46;270;11.6;98.8;270;5;13.63;24;0;47.70000000000001;0;2.26;5;270;3;270;
2011-06-16 12:00:00;N;L;41;33;39;32;0;11.6;99.1;180;4;14.44;25;0;48.096000000000004;0;1.88;4;180;1;180;
2011-06-17 12:00:00;N;L;48;49;39;41;270;11.6;98.0;202;5;13.83;24;0;48.0;0;1.86;5;202;2;202;
2011-06-18 12:00:00;N;L;56;7;40;19;270;11.6;99.0;270;5;14.08;25;0;46.75200000000001;0;1.57;4;270;1;180;
2011-06-19 12:00:00;N;L;63;23;40;52;270;11.6;99.0;225;4;14.42;24;0;47.6;0;1.42;4;225;1;225;
2011-06-20 12:00:00;N;L;71;31;40;55;270;11.6;99.1;315;2;14.72;25;0;47.232000000000006;0;1.17;2;315;1;315;
2011-06-20 18:12:00;A;L;73;27;40;38;270;11.6;93.0;315;2;12.74;6;12;46.45161290322581;0;5.26;2;315;1;247;NEW YORK
2011-07-13 08:00:00;D;L;73;22;40;44;0;11.1;0.0;0;0;;0;0;46.6;0;1604.6;0;0;0;0;NEW YORK
2011-07-13 12:00:00;N;L;72;39;39;56;135;11.1;85.1;270;3;14.75;4;0;37.2;0;27.08;3;270;1;270;
2011-07-14 12:00:00;N;L;68;15;35;32;0;11.1;92.0;337;4;14.04;24;0;38.9;0;4.62;4;337;1;337;
2011-07-15 12:00:00;N;L;64;1;31;32;0;11.1;92.2;0;4;13.54;24;0;40.2;0;4.65;4;0;1;0;
2011-07-16 12:00:00;N;L;60;49;26;44;135;11.1;92.8;202;4;13.96;23;0;38.608695652173914;0;4.58;4;202;1;202;
2011-07-17 12:00:00;N;L;56;28;22;58;0;11.1;93.5;90;5;13.88;24;0;39.5;0;4.29;5;90;1;90;
2011-07-18 12:00:00;N;L;53;26;18;33;135;11.1;93.3;90;5;12.92;24;0;42.0;0;4.47;5;90;2;90;
2011-07-19 12:00:00;N;L;50;19;14;10;135;11.2;93.5;90;5;13.17;24;0;40.9;0;4.24;5;90;2;90;
2011-07-20 12:00:00;N;L;46;2;10;43;135;11.2;92.7;90;5;13.63;24;0;40.0;0;3.97;5;90;1;90;
2011-07-21 12:00:00;N;L;43;48;5;20;135;11.2;92.8;135;4;13.5;24;0;40.1;0;3.87;4;135;2;135;
2011-07-22 12:00:00;N;L;40;54;1;15;135;11.2;92.9;135;5;12.42;24;0;40.9;0;4.06;5;135;2;135;
2011-07-23 12:00:00;N;L;37;4;2;6;135;11.2;93.0;135;6;12.75;24;0;41.4;0;3.81;6;135;2;135;
2011-07-24 12:00:00;N;L;34;42;5;14;135;11.2;92.9;135;7;11.58;24;0;43.5;0;4.03;6;135;3;135;
2011-07-25 12:00:00;N;L;38;45;10;54;202;11.2;92.8;157;6;13.08;24;0;40.9;0;3.43;6;157;3;157;
2011-07-26 12:00:00;N;L;36;45;15;11;202;11.2;92.8;112;6;13.08;24;0;41.0;0;3.29;6;112;3;112;
2011-07-27 12:00:00;N;L;37;51;20;36;202;11.2;92.8;67;5;13.17;24;0;40.5;0;3.13;5;67;2;67;
2011-07-28 12:00:00;N;L;41;2;25;20;225;11.3;92.6;45;5;13.92;24;0;39.8;0;2.83;4;45;2;45;
2011-07-29 12:00:00;N;L;45;53;28;38;225;11.3;92.1;90;4;13.54;24;0;40.0;0;2.78;4;90;1;90;
2011-07-30 12:00:00;N;L;50;43;32;5;225;11.3;92.5;225;5;13.54;24;0;40.4;0;2.65;5;225;3;225;
2011-07-31 12:00:00;N;L;54;11;36;17;225;11.3;92.3;180;5;12.29;24;0;41.2;0;2.77;5;180;2;180;
2011-08-01 12:00:00;N;L;59;21;39;23;225;11.3;93.8;292;6;13.0;24;0;43.20000000000001;0;2.47;6;292;3;292;
2011-08-01 19:30:00;A;L;61;22;39;31;270;11.3;93.8;292;5;13.87;7;30;45.12;0;7.21;4;292;2;292;BAHIA BLANCA
2011-08-06 18:30:00;D;L;61;23;38;16;0;7.8;0.0;0;0;;0;0;14.9;0;591.7;0;0;0;0;BAHIA BLANCA
2011-08-07 12:00:00;N;L;56;57;37;40;45;7.5;84.5;67;3;13.43;17;30;34.42285714285715;1;2.37;3;67;1;67;
2011-08-08 08:36:00;A;L;55;5;35;59;270;7.5;88.1;67;3;11.41;20;36;35.76699029126213;1;2.2;3;67;1;67;BUENOS AIRES
2011-08-12 18:30:00;D;B;55;3;35;58;0;7.25;0.0;0;0;;0;0;29.6;2.5;1336.2;0;0;0;0;BUENOS AIRES
2011-08-13 12:00:00;N;B;52;19;33;1;45;7;87.0;180;4;13.54;17;30;36.06857142857143;2;5.52;0;180;1;180;
2011-08-14 12:00:00;N;B;48;15;29;20;22;7.25;82.0;157;3;12.96;24;0;30.899999999999995;2.5;4.1;3;157;3;157;
2011-08-15 12:00:00;N;B;45;59;24;17;22;7.25;82.0;67;3;12.67;24;0;30.399999999999995;2.5;4.08;3;67;3;67;
2011-08-15 22:00:00;A;B;44;16;23;23;315;7.25;82.0;67;3;13.0;10;0;30.479999999999997;2.5;9.43;0;67;1;67;Angra dos Reis
2011-08-19 13:30:00;D;L;44;8;23;23;0;7.5;0.0;0;0;;0;0;2.1;1;1199.4;0;0;0;0;Angra dos Reis
2011-08-19 20:00:00;A;L;43;2;23;9;67;7.5;83.0;90;2;13.38;6;30;29.53846153846154;1;13.69;2;90;1;90;RIO DE JANEIRO
2011-08-27 10:00:00;D;L;43;2;23;8;0;11;0.0;0;0;;0;0;2.3;0;1138.5;0;0;0;0;RIO DE JANEIRO
2011-08-27 12:00:00;N;L;43;15;23;31;270;11;90.0;135;4;15.5;2;0;27.599999999999998;0;36.65;0;135;2;135;
2011-08-27 16:00:00;A;L;44;8;23;23;0;11;90.0;135;4;13.5;4;0;34.2;0;20.92;4;135;1;135;Angra dos Reis
2011-08-29 17:00:00;D;L;44;11;23;25;0;13.8;0.0;0;0;;0;0;3.2;0;1113.7;0;0;0;0;Angra dos Reis
2011-08-30 12:00:00;N;L;40;27;23;43;45;13.8;87.0;22;7;11.74;19;0;34.357894736842105;0;4.85;6;22;4;22;
2011-08-31 12:00:00;N;L;37;1;20;53;22;13.8;88.7;22;6;12.0;24;0;39.8;0;3.58;5;22;3;22;
2011-09-01 12:00:00;N;L;36;2;15;19;22;13.8;90.1;90;4;12.83;24;0;38.7;0;3.2;4;90;1;90;
2011-09-02 12:00:00;N;L;34;9;10;47;22;13.8;90.5;135;4;13.26;23;0;38.92173913043478;0;3.07;4;135;2;135;
2011-09-03 12:00:00;N;L;33;1;5;12;22;13.8;90.5;157;5;13.46;24;0;38.8;0;2.75;4;157;2;157;
2011-09-04 12:00:00;N;L;31;1;0;33;22;13.8;90.0;135;5;13.17;24;0;39.0;0;2.65;4;135;1;135;
2011-09-05 12:00:00;N;L;29;50;4;54;22;13.8;90.4;45;4;13.43;23;0;39.23478260869565;0;2.55;4;45;2;45;
2011-09-06 12:00:00;N;L;28;55;9;11;22;13.8;90.3;247;4;13.46;24;0;38.5;0;2.29;4;247;1;247;
2011-09-07 12:00:00;N;L;26;38;14;34;22;13.8;90.0;22;4;12.46;24;0;38.3;0;2.32;4;22;2;22;
2011-09-08 12:00:00;N;L;24;22;19;35;22;13.8;90.0;45;4;13.35;23;0;38.29565217391305;0;2.11;4;45;2;45;
2011-09-09 12:00:00;N;L;22;11;24;12;22;13.8;90.0;45;4;13.25;24;0;38.4;0;1.89;4;45;2;45;
2011-09-10 12:00:00;N;L;19;57;28;44;22;13.8;90.0;22;3;13.13;24;0;38.6;0;1.77;3;22;1;22;
2011-09-11 12:00:00;N;L;17;36;33;11;22;13.8;90.0;22;3;13.43;23;0;38.19130434782609;0;1.66;3;22;3;22;
2011-09-12 12:00:00;N;L;14;17;38;17;22;13.8;90.0;202;2;13.17;24;0;38.5;0;1.48;2;202;0;202;
2011-09-13 12:00:00;N;L;11;55;42;14;22;68.8;90.0;22;5;12.92;24;0;38.7;110;1.36;4;22;3;22;
2011-09-14 12:00:00;N;L;7;25;47;47;0;13.8;90.0;292;3;12.83;24;0;38.9;0;1.23;2;292;2;292;
2011-09-15 03:00:00;A;L;4;3;50;56;0;13.8;90.0;225;3;12.93;15;0;38.88;0;1.8;2;225;1;225;FALMOUTH
2011-09-15 14:00:00;D;L;4;4;50;52;0;77.5;0.0;0;0;;0;0;1.9;127;348.9;0;0;0;0;FALMOUTH
2011-09-16 12:00:00;N;L;1;5;51;39;45;0;92.0;135;3;13.29;21;0;39.42857142857143;0;1.25;2;135;1;135;
2011-09-16 19:00:00;A;L;3;56;51;33;90;14;90.0;135;3;12.86;7;0;30.171428571428574;0;3.88;2;135;1;135;ROTTERDAM
2011-09-19 23:00:00;D;B;3;6;52;45;0;7;0.0;0;0;;0;0;7.5;2;353.7;0;0;0;0;ROTTERDAM
2011-09-20 12:00:00;N;B;5;31;54;10;22;7;87.0;225;5;14.23;13;0;33.96923076923077;2;1.91;4;225;1;225;
2011-09-21 12:00:00;N;B;11;7;57;36;135;7;87.0;225;3;14.21;24;0;34.2;2;1.04;3;225;1;225;
2011-09-22 12:00:00;N;B;15;26;55;3;45;7;89.0;225;4;14.0;24;0;35.1;2;1.05;3;225;1;225;
2011-09-23 12:00:00;N;B;21;6;59;49;45;7;88.0;225;4;14.43;23;0;35.686956521739134;2;1.07;3;225;2;225;
2011-09-24 06:00:00;A;B;29;6;60;24;90;7;87.0;225;4;14.06;17;0;33.45882352941176;2;1.48;4;225;2;225;Kronshtadt Offshore (TA)
2011-09-29 17:30:00;D;L;29;4;60;13;0;10.7;0.0;0;0;;0;0;2.3;0;853.7;0;0;0;0;KRONSTADT
2011-09-30 12:00:00;N;L;21;52;58;17;225;10.7;92.0;270;5;12.13;22;30;31.573333333333338;0;3.13;3;270;1;45;
2011-10-01 12:00:00;N;L;14;5;55;8;225;10.7;92.0;270;4;13.52;25;0;38.208;0;2.53;3;270;1;270;
2011-10-02 12:00:00;N;L;10;43;57;45;270;10.7;92.0;270;4;14.58;24;0;38.6;0;2.44;3;270;1;270;
2011-10-03 12:00:00;N;L;4;12;54;26;225;10.7;92.0;225;4;13.38;24;0;38.0;0;2.66;3;225;1;225;
2011-10-04 12:00:00;N;L;1;19;50;2;247;10.7;93.0;225;5;14.43;23;0;40.486956521739124;0;2.57;4;225;1;225;
2011-10-05 12:00:00;N;L;7;9;47;13;225;10.7;92.0;225;6;13.54;24;0;38.6;0;2.57;4;225;2;270;
2011-10-06 12:00:00;N;L;10;57;41;11;0;10.7;92.5;225;4;14.38;24;0;38.4;0;2.3;3;225;1;270;
2011-10-07 12:00:00;N;L;9;30;36;19;112;10.7;92.0;0;5;14.0;24;0;38.7;0;2.19;4;0;1;45;
2011-10-08 12:00:00;N;L;2;22;36;18;0;10.7;92.1;45;5;14.5;24;0;38.9;0;1.96;4;45;2;90;
2011-10-09 12:00:00;N;L;4;10;37;31;90;10.7;89.8;45;5;13.83;24;0;37.6;0;1.9;4;45;2;0;
2011-10-10 12:00:00;N;L;10;33;37;19;90;10.7;87.0;45;6;12.17;23;0;35.2695652173913;0;2.08;5;45;2;45;
2011-10-11 12:00:00;N;L;16;19;36;31;90;10.7;87.0;0;5;12.96;24;0;35.3;0;1.71;4;0;1;0;
2011-10-12 12:00:00;N;L;22;0;36;56;90;10.7;89.3;0;3;13.0;24;0;37.4;0;1.55;2;0;1;315;
2011-10-13 06:00:00;A;B;23;52;37;38;45;10.7;72.0;45;3;10.28;18;0;29.199999999999996;0;2.45;2;45;1;0;Aspropyrgos
2011-10-16 04:30:00;D;B;23;17;36;19;0;7;0.0;0;0;;0;0;3;2;443.4;0;0;0;0;Aspropyrgos
2011-10-16 12:00:00;N;B;23;17;36;19;180;7;82.0;45;5;13.73;7;30;32.0;2;4.2;4;45;1;45;
2011-10-17 12:00:00;N;B;16;24;36;52;270;7;82.0;0;6;13.0;25;0;33.216;2;1.22;5;0;2;45;
2011-10-18 12:00:00;N;B;10;36;37;31;270;7;82.0;270;4;12.72;25;0;33.407999999999994;2;1.12;3;270;1;225;
2011-10-19 05:30:00;A;B;7;59;36;0;180;7;80.0;225;4;11.09;17;30;32.64;2;1.71;3;225;1;225;Skikda
2011-10-26 07:00:00;D;L;6;53;36;56;0;12.1;0.0;0;0;;0;0;13.2;0;267.7;0;0;0;0;Skikda
2011-10-26 12:00:00;N;L;5;11;37;45;270;12.1;91.0;225;5;13.6;5;0;37.44;0;3.81;4;225;1;315;
2011-10-27 12:00:00;N;L;0;38;36;22;270;12.1;89.0;270;6;13.13;24;0;36.7;0;0.7;5;270;1;135;
2011-10-28 08:00:00;A;L;5;6;36;11;270;12.1;95.0;270;6;12.42;19;0;39.915789473684214;0;0.79;5;270;1;315;GIBRALTAR
2011-10-29 01:00:00;D;L;5;3;36;24;0;12.4;0.0;0;0;;0;0;1.3;0;1279.4;0;0;0;0;GIBRALTAR
2011-10-29 12:00:00;N;L;8;39;35;26;270;12.2;89.6;315;4;13.73;11;0;37.30909090909091;0;8.35;3;315;1;0;
2011-10-30 12:00:00;N;L;15;42;34;19;270;12.2;90.0;0;4;13.6;25;0;37.248;0;3.59;3;0;2;270;
2011-10-31 12:00:00;N;L;21;20;33;45;225;12.2;90.0;315;5;13.28;25;0;37.536;0;3.55;4;315;2;270;
2011-11-01 12:00:00;N;L;28;44;31;9;247;12.2;91.0;270;6;13.56;25;0;37.824;0;3.35;5;270;3;270;
2011-11-02 12:00:00;N;L;34;8;30;28;247;12.2;91.0;315;6;13.6;25;0;37.632000000000005;0;3.21;5;315;4;315;
2011-11-03 12:00:00;N;L;40;25;29;41;0;12.2;91.0;0;5;13.67;24;0;37.6;0;3.21;4;0;3;0;
2011-11-04 12:00:00;N;L;47;45;28;7;270;12.2;91.0;225;5;13.64;25;0;37.44;0;2.92;4;225;3;0;
2011-11-05 12:00:00;N;L;53;8;28;13;270;12.2;90.0;225;5;13.54;24;0;37.2;0;2.9;4;225;2;0;
2011-11-06 12:00:00;N;L;59;28;27;33;0;12.2;90.0;225;5;13.6;25;0;37.152;0;2.62;4;225;1;45;
2011-11-07 12:00:00;N;L;65;50;26;37;270;12.2;92.6;225;6;13.63;24;0;38.4;0;2.58;5;225;3;45;
2011-11-08 12:00:00;N;L;71;7;26;26;270;12.2;94.0;315;7;12.68;25;0;38.208;0;2.5;6;315;3;315;
2011-11-09 12:00:00;N;L;77;55;25;49;315;12.1;96.5;315;6;14.33;24;0;40.3;0;2.17;5;315;2;315;
2011-11-10 12:00:00;N;L;82;0;24;28;270;12.1;96.0;0;4;13.84;25;0;40.032000000000004;0;2.01;3;0;1;0;
2011-11-11 12:00:00;N;L;86;44;26;53;315;12.1;90.0;45;7;12.96;24;0;37.5;0;2.08;6;45;2;0;
2011-11-12 07:00:00;A;L;89;49;28;45;0;12.4;88.0;45;4;12.26;19;0;35.62105263157895;0;2.6;3;45;1;0;NEW ORLEANS
2011-11-17 05:00:00;D;B;89;49;28;26;0;7;0.0;0;0;;0;0;37.9;2;1473.6;0;0;0;0;NEW ORLEANS
2011-11-17 12:00:00;N;B;89;52;28;19;0;7;87.0;0;6;14.0;1;0;33.599999999999994;2;105.01;5;0;2;45;
2011-11-17 12:00:01;A;B;89;52;28;19;0;7;0.0;0;6;0.0;0;0;0;2;1470.2;5;0;2;45;SW PASS ANCHORAGE
2011-11-18 10:00:00;D;B;89;53;28;20;0;7;0.0;0;0;;0;0;0.3;2;1463.9;0;0;0;0;SW PASS ANCHORAGE
2011-11-18 12:00:00;N;B;89;27;28;11;135;7;85.0;90;4;13.5;2;0;33.599999999999994;2;54.11;3;90;1;45;
2011-11-19 12:00:00;N;B;86;50;23;40;135;0;85.0;90;5;12.88;24;0;31.8;0;4.62;4;90;2;45;
2011-11-20 12:00:00;N;B;83;27;20;54;135;7;85.0;45;6;11.39;23;0;32.97391304347826;2;5.31;5;45;1;90;
2011-11-21 12:00:00;N;B;79;21;17;48;135;7;85.0;45;6;12.46;24;0;33.2;2;4.53;7;45;1;90;
2011-11-22 12:00:00;N;B;75;4;15;49;112;7;85.0;90;6;11.78;23;0;33.49565217391305;2;4.87;5;90;2;90;
2011-11-23 12:00:00;N;B;70;48;12;47;112;7;86.0;90;5;13.54;24;0;33.5;2;3.95;4;90;2;45;
2011-11-23 15:00:00;A;B;70;26;12;10;45;7;85.0;90;5;13.67;3;0;33.6;2;31.19;4;90;1;45;San Nicolas Outer Harbour Reef
2011-11-29 03:00:00;D;L;69;26;12;58;0;11.5;0.0;0;0;;0;0;2.8;0;1243.6;0;0;0;0;SAN-NICOLAS
2011-11-29 12:00:00;N;L;72;31;12;8;0;0;95.0;225;4;14.89;9;0;39.46666666666667;0;9.16;3;225;2;315;
2011-11-30 12:00:00;N;L;77;21;10;51;270;0;99.0;315;6;14.48;25;0;44.92799999999999;0;3.25;5;315;3;0;
2011-11-30 21:30:00;A;L;79;30;9;55;270;11.8;96.0;315;4;29.78;4;30;86.93333333333334;0;8.66;3;315;1;0;PANAMA CANAL
2011-12-01 20:30:00;D;L;79;50;8;29;0;11.5;0.0;0;0;;0;0;12.2;0;1142.2;0;0;0;0;PANAMA CANAL
2011-12-02 12:00:00;N;L;82;5;7;11;315;11.5;95.0;315;4;15.55;15;30;39.9483870967742;0;4.63;3;315;1;225;
2011-12-03 12:00:00;N;L;88;31;8;5;315;11.5;95.0;0;4;14.52;25;0;39.168;0;2.93;3;0;1;315;
2011-12-04 12:00:00;N;L;93;22;11;33;315;11.5;95.0;0;4;15.29;24;0;39.1;0;2.76;3;0;1;315;
2011-12-05 12:00:00;N;L;99;13;14;7;315;11.5;95.0;315;4;14.84;25;0;38.016000000000005;0;2.59;3;315;1;315;
2011-12-06 12:00:00;N;L;104;15;17;1;315;11.5;95.0;315;4;14.08;24;0;38.3;0;2.7;3;315;1;0;
2011-12-07 12:00:00;N;L;109;30;20;7;315;11.5;95.0;0;5;14.04;25;0;37.727999999999994;0;2.46;4;0;2;0;
2011-12-08 12:00:00;N;L;113;33;24;45;315;11.5;95.0;0;4;14.71;24;0;37.8;0;2.31;3;0;2;315;
2011-12-09 12:00:00;N;L;116;13;29;43;315;11.5;93.5;0;5;14.0;24;0;37.2;0;2.29;4;0;2;0;
2011-12-10 11:00:00;A;L;118;41;33;12;0;11.5;84.0;0;3;12.09;23;0;33.391304347826086;0;2.66;2;0;1;0;LOS ANGELES
2011-12-15 02:30:00;D;B;118;43;33;17;0;7;0.0;0;0;;0;0;2.01;2;1639.3;0;0;0;0;LOS ANGELES
2011-12-15 12:00:00;N;B;117;44;31;34;135;7;85.0;315;4;13.05;9;30;33.6;2;13.17;3;315;1;0;
2011-12-16 12:00:00;N;B;115;34;26;26;135;7;85.0;315;4;13.79;24;0;33.7;2;4.82;3;315;1;0;
2011-12-17 12:00:00;N;B;112;30;22;0;135;7;84.5;315;4;13.91;23;0;33.49565217391305;2;4.88;3;315;1;0;
2011-12-18 12:00:00;N;B;106;36;19;56;112;7;84.0;0;5;13.79;24;0;33.5;2;4.61;4;0;2;45;
2011-12-19 12:00:00;N;B;102;13;17;5;112;7;84.0;315;4;13.61;23;0;33.391304347826086;2;4.76;3;315;1;0;
2011-12-20 12:00:00;N;B;96;16;15;54;90;7;84.0;315;4;13.42;24;0;33.3;2;4.52;3;315;1;45;
2011-12-20 23:00:00;A;B;95;3;16;10;0;7;70.0;315;3;10.91;11;0;27.709090909090904;2;12;2;315;1;0;SALINA CRUZ
2011-12-24 14:30:00;D;L;95;0;16;11;0;11.3;0.0;0;0;;0;0;2.2;0;1413;0;0;0;0;SALINA CRUZ
2011-12-25 12:00:00;N;L;99;17;16;52;292;11.3;90.5;315;4;14.33;21;30;37.395348837209305;0;4.47;3;315;2;45;
