,lat,lons
524,30.154533,122.020667
525,30.154517,122.020667
526,30.154533,122.020667
527,30.154517,122.020667
528,30.154517,122.020667
529,30.1545085,122.020667
530,30.154517,122.020667
531,30.154533,122.020667
532,30.154517,122.020667
533,30.154517,122.020667
534,30.154533,122.020667
535,30.154517,122.020667
536,30.1545,122.020667
537,30.154517,122.020667
538,30.154533,122.020667
539,30.154533,122.020667
540,30.154533,122.020667
541,30.154533,122.020667
542,30.154533,122.020667
543,30.1545,122.020667
544,30.154483,122.020667
545,30.1545,122.020667
546,30.154517,122.020667
547,30.154517,122.020667
548,30.154525,122.020667
549,30.154567,122.020667
550,30.154533,122.020667
551,30.154533,122.020667
552,30.154525,122.020667
553,30.154517,122.020667
554,30.154517,122.020667
555,30.154517,122.020667
556,30.154517,122.020667
557,30.15455,122.020667
558,30.15455,122.020667
559,30.154533,122.020667
560,30.154533,122.020667
561,30.154533,122.020667
562,30.154533,122.020667
563,30.154525,122.020667
564,30.154533,122.020667
565,30.154533,122.020667
566,30.154533,122.020667
567,30.154533,122.020667
568,30.1545335,122.020667
569,30.154567,122.020667
570,30.154517,122.020667
571,30.1545,122.020667
572,30.154467,122.020667
573,30.154517,122.020667
574,30.154517,122.020667
575,30.1545085,122.020667
576,30.1545,122.020667
577,30.154483,122.020667
578,30.154517,122.020667
579,30.154517,122.020667
580,30.1545,122.020667
581,30.154517,122.020667
582,30.154517,122.020667
583,30.1545335,122.020667
584,30.1545165,122.020667
585,30.1545,122.020667
586,30.1545,122.020667
587,30.154517,122.020667
588,30.154525,122.020667
589,30.154517,122.020667
590,30.1545335,122.020667
591,30.154533,122.020667
592,30.154517,122.020667
593,30.1545,122.020667
594,30.1545,122.020667
595,30.154483,122.020667
596,30.154483,122.020667
597,30.154517,122.020667
598,30.154517,122.020667
599,30.154517,122.020667
600,30.154533,122.020667
601,30.1545585,122.020667
602,30.1545585,122.020667
603,30.154533,122.020667
604,30.154517,122.020667
605,30.154533,122.020667
606,30.15455,122.020667
607,30.154517,122.020667
608,30.15455,122.020667
609,30.15455,122.020667
610,30.154517,122.020667
611,30.154533,122.020667
612,30.154533,122.020667
613,30.154517,122.020667
614,30.154533,122.020667
615,30.15455,122.020667
616,30.154533,122.020667
617,30.1545335,122.020667
618,30.1545335,122.020667
619,30.1545335,122.020667
620,30.154533,122.020667
621,30.154517,122.020667
622,30.154517,122.020667
623,30.154517,122.020667
624,30.154517,122.020667
625,30.154517,122.020667
626,30.154517,122.020667
627,30.154517,122.020667
628,30.154517,122.020667
629,30.154517,122.020667
630,30.154517,122.020667
631,30.1545,122.020667
632,30.154483,122.020667
633,30.154483,122.020667
634,30.1545,122.020667
635,30.1545,122.020667
636,30.154517,122.020667
637,30.154517,122.020667
638,30.154517,122.020667
639,30.154533,122.020667
640,30.154517,122.020667
641,30.154533,122.020667
642,30.154533,122.020667
643,30.15455,122.020667
644,30.15455,122.020667
645,30.154517,122.020667
646,30.154517,122.020667
647,30.154517,122.020667
648,30.154517,122.020667
649,30.154567,122.020667
650,30.154567,122.020667
651,30.154583,122.020667
652,30.154533,122.020667
653,30.154517,122.020667
654,30.154517,122.020667
655,30.154567,122.020667
656,30.154533,122.020667
657,30.15455,122.020667
658,30.154533,122.020667
659,30.15455,122.020667
660,30.15455,122.020667
661,30.15455,122.020667
662,30.15455,122.020667
663,30.154567,122.020667
664,30.1545335,122.020667
665,30.154525,122.020667
666,30.154525,122.020667
667,30.154567,122.020667
668,30.154583,122.0205
669,30.154583,122.020667
670,30.154567,122.020667
671,30.154567,122.020667
672,30.1545335,122.020667
673,30.154533,122.020667
674,30.15455,122.020667
675,30.15455,122.020667
676,30.154533,122.020667
677,30.154517,122.020667
678,30.154517,122.020667
679,30.154517,122.020667
680,30.154517,122.020667
681,30.154467,122.020667
682,30.154483,122.020667
683,30.154483,122.020667
684,30.154483,122.020667
685,30.1545,122.020667
686,30.1545,122.020667
687,30.154517,122.020667
688,30.1545085,122.020667
689,30.1545,122.020667
690,30.154533,122.020667
691,30.154517,122.020667
692,30.154517,122.020667
693,30.1545165,122.020667
694,30.154483,122.020667
695,30.1545,122.020667
696,30.154517,122.020667
697,30.154517,122.020667
698,30.154517,122.020667
699,30.154517,122.020667
700,30.154483,122.020667
701,30.154525,122.020667
702,30.15455,122.020667
703,30.154533,122.020667
704,30.154517,122.020667
705,30.154517,122.020667
706,30.15455,122.020667
707,30.15455,122.020667
708,30.15455,122.020667
709,30.154533,122.020667
710,30.154517,122.020667
711,30.154517,122.020667
712,30.154483,122.020667
713,30.1545,122.020667
714,30.1545,122.020667
715,30.1545,122.020667
716,30.154517,122.020667
717,30.154517,122.020667
718,30.154517,122.020667
719,30.154517,122.020667
720,30.154517,122.020667
721,30.154517,122.020667
722,30.154517,122.020667
723,30.154517,122.020667
724,30.154517,122.020667
725,30.154517,122.020667
726,30.1545,122.020667
727,30.154483,122.020667
728,30.154517,122.020667
729,30.154517,122.020667
730,30.154517,122.020667
731,30.154517,122.020667
732,30.154533,122.020667
733,30.154517,122.020667
734,30.154517,122.020667
735,30.154533,122.020667
736,30.154517,122.020667
737,30.154533,122.020667
738,30.154517,122.020667
739,30.154517,122.020667
740,30.154533,122.020667
741,30.154517,122.020667
742,30.154517,122.020667
743,30.154517,122.020667
744,30.154517,122.020667
745,30.15455,122.020667
746,30.154533,122.020667
747,30.154533,122.020667
748,30.154517,122.020667
749,30.154533,122.020667
750,30.15455,122.020667
751,30.154533,122.020667
752,30.154533,122.020667
753,30.154517,122.020667
754,30.154517,122.020667
755,30.154517,122.020667
756,30.154517,122.020667
757,30.154517,122.020667
758,30.154517,122.020667
759,30.154517,122.020667
760,30.154517,122.020667
761,30.154517,122.020667
762,30.154533,122.020667
763,30.154517,122.020667
764,30.154517,122.020667
765,30.154517,122.020667
766,30.154517,122.020667
767,30.1545,122.020667
768,30.1545,122.020667
769,30.154533,122.020667
770,30.154533,122.020667
771,30.154533,122.020667
772,30.15455,122.020667
773,30.15455,122.020667
774,30.154533,122.020667
775,30.154533,122.020667
776,30.154533,122.0205
777,30.154533,122.020667
778,30.154525,122.020667
779,30.154517,122.020667
780,30.1545,122.020583
781,30.154517,122.020667
782,30.154517,122.020667
783,30.154517,122.020667
784,30.154517,122.020667
785,30.154533,122.020667
786,30.154533,122.020667
787,30.154517,122.020667
788,30.154517,122.020667
789,30.154517,122.020667
790,30.154517,122.020667
791,30.154533,122.020667
792,30.154533,122.020667
793,30.154533,122.020667
794,30.154517,122.020667
795,30.154517,122.020667
796,30.154525,122.020667
797,30.15455,122.020667
798,30.154517,122.020667
799,30.1545,122.020667
800,30.154483,122.020667
801,30.154533,122.020667
802,30.154517,122.020667
803,30.1545,122.020667
804,30.154522,122.020667
805,30.154517,122.020667
806,30.154517,122.020667
807,30.154533,122.020667
808,30.154517,122.020667
809,30.154517,122.020667
810,30.1545,122.020667
811,30.154533,122.020667
812,30.1545085,122.020667
813,30.154517,122.020667
814,30.154533,122.020667
815,30.1545415,122.020667
816,30.154533,122.020667
817,30.15455,122.020667
818,30.15455,122.020667
819,30.15455,122.020667
820,30.15455,122.020667
821,30.154533,122.020667
822,30.154517,122.020667
823,30.154517,122.020667
824,30.154517,122.020667
825,30.154517,122.020667
826,30.154533,122.020667
827,30.154517,122.020667
828,30.1545,122.020667
829,30.1545,122.020667
830,30.15455,122.020667
831,30.154533,122.020667
832,30.154533,122.020667
833,30.154517,122.020667
834,30.1545,122.020667
835,30.154517,122.020667
836,30.154517,122.020667
837,30.15455,122.020667
838,30.154533,122.020667
839,30.154517,122.020667
840,30.15455,122.020667
841,30.15455,122.020667
842,30.154517,122.020667
843,30.1545,122.020667
844,30.1545,122.020667
845,30.154517,122.020667
846,30.1545085,122.020667
847,30.154517,122.020667
848,30.154517,122.020667
849,30.154517,122.020667
850,30.1545,122.020667
851,30.1545,122.020667
852,30.154517,122.020667
853,30.154517,122.020667
854,30.154517,122.020667
855,30.154517,122.020667
856,30.154533,122.020667
857,30.154533,122.020667
858,30.154517,122.020667
859,30.154533,122.020667
860,30.1545,122.020667
861,30.154483,122.020667
862,30.1545,122.020667
863,30.1545,122.020667
864,30.154517,122.020667
865,30.154533,122.020667
866,30.154517,122.020667
867,30.154517,122.020667
868,30.1545,122.020667
869,30.154525,122.020667
870,30.154533,122.020667
871,30.15455,122.020667
872,30.154517,122.020667
873,30.154517,122.020667
874,30.154517,122.020667
875,30.154517,122.020667
876,30.154517,122.020667
877,30.154533,122.020667
878,30.154533,122.020667
879,30.154517,122.020667
880,30.154533,122.020667
881,30.154533,122.020667
882,30.154533,122.020667
883,30.154517,122.020667
884,30.1545,122.020667
885,30.1545,122.020667
886,30.154517,122.020667
887,30.154533,122.020667
888,30.154517,122.020667
889,30.154517,122.020667
890,30.154533,122.020667
891,30.154533,122.020667
892,30.154533,122.020667
893,30.154517,122.020667
894,30.154533,122.020667
895,30.154517,122.020667
896,30.154517,122.020667
897,30.154533,122.020667
898,30.154533,122.020667
899,30.154517,122.020667
900,30.154533,122.0205
901,30.154533,122.020667
902,30.154517,122.020667
903,30.154533,122.020667
904,30.154517,122.020667
905,30.154517,122.020667
906,30.154517,122.020667
907,30.154517,122.020667
908,30.154517,122.020667
909,30.154517,122.020667
910,30.1545,122.020667
911,30.154517,122.020667
912,30.1545085,122.020667
913,30.154517,122.020667
914,30.154533,122.020667
915,30.154517,122.020667
916,30.154542,122.020667
917,30.154517,122.020667
918,30.154533,122.020667
919,30.1545085,122.020667
920,30.154517,122.020667
921,30.154517,122.020667
922,30.154517,122.020667
923,30.1545085,122.020667
924,30.1545085,122.020667
925,30.154517,122.020667
926,30.154517,122.020667
927,30.154517,122.020667
928,30.154533,122.020667
929,30.154517,122.020667
930,30.154517,122.020667
931,30.154517,122.020667
932,30.154533,122.020667
933,30.154533,122.020667
934,30.154525,122.020667
935,30.1545,122.020667
936,30.154517,122.020667
937,30.154517,122.020667
938,30.154517,122.020667
939,30.154517,122.020667
940,30.154517,122.020667
941,30.154525,122.020667
942,30.154517,122.020667
943,30.154517,122.020667
944,30.154517,122.020667
945,30.154533,122.020667
946,30.154533,122.020667
947,30.154533,122.020667
948,30.154517,122.020667
949,30.154517,122.020667
950,30.154517,122.020667
951,30.1545,122.020667
952,30.154517,122.020667
953,30.154517,122.020667
954,30.154517,122.020667
955,30.154533,122.020667
956,30.154517,122.020667
957,30.154517,122.020667
958,30.154517,122.020667
959,30.154517,122.020667
960,30.154533,122.020667
961,30.15455,122.020667
962,30.154517,122.020667
963,30.154517,122.020667
964,30.154517,122.020667
965,30.15455,122.020667
966,30.15455,122.020667
967,30.154533,122.020667
968,30.15455,122.020667
969,30.15455,122.020667
970,30.154517,122.020667
971,30.154517,122.020667
972,30.154517,122.020667
973,30.154517,122.020667
974,30.154517,122.020667
975,30.15455,122.020667
976,30.154517,122.020667
977,30.154533,122.020667
978,30.15455,122.020667
979,30.154517,122.020667
980,30.154517,122.020667
981,30.154517,122.020667
982,30.154517,122.020667
983,30.154517,122.020667
984,30.154517,122.020667
985,30.154533,122.020667
986,30.154533,122.020667
987,30.15455,122.020667
988,30.154517,122.020667
989,30.154533,122.020667
990,30.15455,122.020667
991,30.15455,122.020667
992,30.154533,122.020667
993,30.154517,122.020667
994,30.154517,122.020667
995,30.154517,122.020667
996,30.154517,122.020667
997,30.154517,122.020667
998,30.154533,122.020667
999,30.154517,122.020667
1000,30.154517,122.020667
1001,30.154517,122.020667
1002,30.154483,122.020667
1003,30.154567,122.020667
1004,30.15455,122.020667
1005,30.154567,122.020667
1006,30.154567,122.020667
1007,30.154567,122.020667
1008,30.15455,122.020667
1009,30.154517,122.020667
1010,30.15455,122.020667
1011,30.154517,122.020667
1012,30.154533,122.020667
1013,30.154533,122.020667
1014,30.154533,122.020667
1015,30.154517,122.020667
1016,30.154533,122.020667
1017,30.154517,122.020667
1018,30.154517,122.020667
1019,30.154517,122.020667
1020,30.1545,122.020667
1021,30.154517,122.020667
1022,30.154525,122.020667
1023,30.154517,122.020667
1024,30.154533,122.020667
1025,30.15455,122.020667
1026,30.154517,122.020667
1027,30.154517,122.020667
1028,30.154517,122.020667
1029,30.154517,122.020667
1030,30.15455,122.020667
1031,30.154533,122.020667
1032,30.154533,122.020667
1033,30.154517,122.020667
1034,30.154533,122.020667
1035,30.154525,122.020667
1036,30.1545415,122.020667
1037,30.154517,122.020667
1038,30.154533,122.020667
1039,30.154567,122.020667
1040,30.15455,122.020667
1041,30.154517,122.020667
1042,30.154517,122.020667
1043,30.15455,122.020667
1044,30.15455,122.020667
1045,30.15455,122.020667
1046,30.154517,122.020667
1047,30.154533,122.020667
1048,30.154517,122.020667
1049,30.1545,122.020667
1050,30.154517,122.020667
1051,30.154533,122.020667
1052,30.154533,122.020667
1053,30.154517,122.020667
1054,30.1545,122.020667
1055,30.1545,122.020667
1056,30.154483,122.020667
1057,30.154517,122.020667
1058,30.154517,122.020667
1059,30.154517,122.020667
1060,30.154525,122.020667
1061,30.154517,122.020667
1062,30.154517,122.020667
1063,30.15455,122.020667
1064,30.1545415,122.020667
1065,30.154517,122.020667
1066,30.1545,122.020667
1067,30.154517,122.020667
1068,30.154517,122.020667
1069,30.154533,122.020667
1070,30.154533,122.020667
1071,30.154517,122.020667
1072,30.15455,122.020667
1073,30.15455,122.020667
1074,30.154533,122.020667
1075,30.15455,122.020667
1076,30.154533,122.020667
1077,30.154517,122.020667
1078,30.154533,122.020667
1079,30.154533,122.020667
1080,30.154517,122.020667
1081,30.154533,122.020667
1082,30.154517,122.020667
1083,30.154517,122.020667
1084,30.154517,122.020667
1085,30.154517,122.020667
1086,30.154517,122.020667
1087,30.154517,122.020667
1088,30.154517,122.020667
1089,30.154517,122.020667
1090,30.154517,122.020667
1091,30.154517,122.020667
1092,30.154517,122.020667
1093,30.1545085,122.020667
1094,30.1545,122.020667
1095,30.1545,122.020667
1096,30.154567,122.020667
1097,30.154517,122.020667
1098,30.1545335,122.020667
1099,30.154517,122.020667
1100,30.15455,122.020667
1101,30.154517,122.020667
1102,30.154517,122.020667
1103,30.154517,122.020667
1104,30.154517,122.020667
1105,30.154517,122.020667
1106,30.154517,122.020667
1107,30.154533,122.020667
1108,30.154517,122.020667
1109,30.154533,122.020667
1110,30.154533,122.020667
1111,30.154517,122.020667
1112,30.154517,122.020667
1113,30.154517,122.020667
1114,30.154517,122.020667
1115,30.154483,122.020667
1116,30.154517,122.020667
1117,30.154517,122.020667
1118,30.154483,122.020667
1119,30.154483,122.020667
1120,30.1545085,122.020667
1121,30.1545,122.020667
1122,30.1545,122.020667
1123,30.154517,122.020667
1124,30.154483,122.020667
1125,30.154517,122.020667
1126,30.154483,122.0205
1127,30.154517,122.020667
1128,30.154517,122.020667
1129,30.154517,122.020667
1130,30.154517,122.020667
1131,30.154517,122.020667
1132,30.154533,122.020667
1133,30.154533,122.020667
1134,30.154517,122.020667
1135,30.154517,122.020667
1136,30.154517,122.020667
1137,30.154533,122.020667
1138,30.154533,122.020667
1139,30.154517,122.020667
1140,30.154508,122.020667
1141,30.154533,122.020667
1142,30.154533,122.020667
1143,30.154533,122.020667
1144,30.154517,122.020667
1145,30.154558,122.020667
1146,30.154517,122.020667
1147,30.154517,122.020667
1148,30.154517,122.020667
