TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H
2015-03-25 12:00:00;N;L;11;9;37;52;315;13.3;87.0;225;5;12.08;24;0;38.1
2014-12-19 03:00:00;A;L;49;5;27;43;225;0;87.2;315;5;13.6;15;0;21.7
2015-02-18 13:42:00;D;L;101;29;12;11;0;10.7;0.0;0;0;;0;0;3.5
2015-01-07 12:00:00;N;L;41;11;15;52;315;12.5;87.0;135;4;13.13;24;0;36.4
2015-06-01 10:18:00;D;B;103;16;1;33;0;7;0.0;0;0;;0;0;4.6
2015-06-01 12:00:00;N;B;103;3;1;41;135;7;82.0;90;3;11.76;1;42;1.5
2015-06-01 14:42:00;A;B;104;17;1;0;0;7;75.0;90;3;7.41;2;42;2.5
2015-01-19 02:30:00;D;B;34;21;29;55;0;7.1;0.0;0;0;;0;0;17.14
2015-03-30 12:00:00;N;L;9;16;39;57;0;13.3;87.0;0;6;11.3;23;0;36.8
2015-05-28 12:00:00;N;L;95;10;6;35;112;10.65;84.0;180;4;12.83;23;0;33.8
2015-05-29 12:00:00;N;L;99;48;3;53;135;10.65;84.0;202;3;12.46;24;0;33.7
2015-06-03 12:00:00;N;B;100;33;3;11;315;7.1;82.0;22;3;13.56;20;30;27
2015-06-04 12:00:00;N;B;95;14;6;23;292;7.1;81.0;270;3;13.4;25;0;33
2015-06-11 12:00:00;N;B;75;22;10;27;315;7.1;82.0;315;5;12.08;24;0;33
2015-06-12 12:00:00;N;B;72;10;14;40;315;7.1;82.0;315;6;11.67;24;0;33
2015-03-02 12:00:00;N;B;90;10;6;14;270;7.15;82.0;45;3;14.38;24;0;33.7
2015-03-04 07:30:00;D;B;80;1;6;13;0;0;0.0;0;0;;0;0;0.1
2015-03-04 12:00:00;N;B;79;24;6;20;315;7.15;82.0;45;4;13.33;4;30;6.56
2015-06-20 12:00:00;N;L;55;17;26;58;225;12.65;85.0;22;4;12.72;25;0;38
2015-03-11 03:30:00;D;L;69;36;22;39;0;13.3;0.0;0;0;;0;0;4.5
2015-03-11 12:00:00;N;L;68;55;21;1;225;13.3;87.0;45;4;12.12;8;30;12.8
2015-03-06 12:00:00;N;B;72;4;14;44;315;7.15;82.0;45;4;12.5;24;0;33.6
2015-06-20 18:48:00;A;L;55;59;24;3;337;12.65;85.0;315;3;12.65;6;48;10
2015-03-07 12:00:00;N;B;70;26;18;11;337;7.15;82.0;45;4;12.71;24;0;33.9
2015-03-08 12:00:00;N;B;69;37;22;43;90;7.15;82.0;90;3;12.69;24;30;34.2
2015-03-08 13:12:00;A;B;69;38;22;55;90;7.1;82.0;90;3;12.5;1;12;2.2
2015-01-06 12:00:00;N;L;45;9;12;36;247;12.5;92.0;45;4;13.8;25;0;41.8
2015-02-10 02:00:00;D;L;103;15;1;56;0;12.2;0.0;0;0;;0;0;0.8
2015-02-10 12:00:00;N;L;104;38;2;43;337;12.2;87.0;22;6;11.8;10;0;17.2
2015-05-08 18:48:00;D;L;29;44;40;20;0;10.65;0.0;0;0;;0;0;6.4
2015-05-09 12:00:00;N;L;25;30;39;35;202;10.65;84.0;90;4;12.38;17;12;26.51
2015-02-07 12:00:00;N;B;96;59;5;12;112;12;87.0;90;6;10.58;24;0;38
2015-02-08 12:00:00;N;B;100;37;3;4;0;12;90.0;135;5;12.17;23;0;37
2015-02-09 11:00:00;A;B;103;14;1;56;45;12;90.0;90;4;12.43;23;0;39
2015-03-20 13:30:00;A;L;32;50;29;33;0;13.3;87.0;0;4;11.33;1;30;3
2015-03-21 18:30:00;D;L;32;50;29;33;0;13.3;0.0;0;0;;0;0;13
2015-05-16 10:12:00;D;L;39;8;17;54;0;0;0.0;0;0;;0;0;1.96
2015-02-11 12:00:00;N;L;103;25;7;34;315;12.2;87.0;45;5;12.08;25;0;39.8
2015-03-22 12:00:00;N;L;28;55;32;57;292;13.3;87.0;315;5;12.23;17;30;29.3
2015-03-23 12:00:00;N;L;23;18;34;26;292;13.3;87.0;202;5;12.0;24;0;37.8
2015-03-29 04:00:00;D;L;5;3;36;24;0;13.3;0.0;0;0;;0;0;4.2
2015-05-15 12:00:00;N;L;39;23;19;7;135;10.65;84.0;315;6;12.83;24;0;33.4
2015-05-16 12:00:00;N;L;40;56;16;12;135;10.65;84.0;315;5;12.78;1;48;2.54
2015-05-15 21:30:00;A;L;39;28;17;44;135;0;84.0;337;6;12.95;9;30;14.22
2015-05-19 12:00:00;N;L;51;0;14;56;45;10.65;84.0;112;3;12.48;23;0;33.2
2015-05-17 12:00:00;N;L;43;10;13;4;157;10.65;84.0;180;5;12.0;24;0;34.5
2015-03-15 12:00:00;N;L;48;3;13;28;225;13.3;92.0;90;4;13.24;25;0;42.4
2015-03-19 12:00:00;N;L;35;34;25;35;315;13.3;87.0;315;5;12.24;25;0;40.5
2015-02-02 12:00:00;N;B;74;11;8;48;135;12;87.0;135;4;12.58;24;0;34.2
2015-03-20 12:00:00;N;L;32;31;29;37;315;13.3;87.0;337;5;12.08;24;0;37.8
2015-02-26 16:30:00;D;B;103;26;1;53;0;7.1;0.0;0;0;;0;0;3.8
2015-06-08 12:00:00;N;B;87;4;6;25;270;7.1;82.0;270;5;12.2;25;0;34
2015-03-24 12:00:00;N;L;17;44;35;37;292;13.3;87.0;90;5;12.25;24;0;36.1
2015-05-26 12:00:00;N;L;85;56;5;27;90;10.65;84.0;247;5;13.26;23;0;32.8
2015-03-28 10:18:00;A;L;5;5;36;12;247;13.3;87.0;270;5;11.84;22;18;34.5
2015-03-17 12:00:00;N;L;40;55;16;28;315;13.3;87.0;135;5;12.92;24;0;37.6
2015-03-18 12:00:00;N;L;38;56;20;0;315;13.3;87.0;0;4;12.29;24;0;35.6
2015-01-31 12:00:00;N;B;65;39;11;8;112;12;87.0;67;5;12.22;23;0;34.4
2015-02-20 12:00:00;N;L;104;39;3;27;157;10.7;87.0;135;4;13.39;23;0;36.1
2015-02-19 12:00:00;N;L;103;27;8;5;135;10.7;87.0;135;4;13.0;22;18;34.2
2015-01-08 12:00:00;N;L;38;6;19;41;315;12.5;87.0;315;7;12.42;24;0;35.12
2015-06-18 12:00:00;N;L;65;5;23;42;292;12.65;87.0;315;5;12.1;20;0;28
2015-05-13 12:00:00;N;L;33;52;27;40;0;10.65;85.0;22;3;13.05;10;30;14.4
2015-05-13 01:30:00;D;L;32;15;31;19;0;10.65;0.0;0;0;;0;0;17.09
2015-07-02 23:00:00;D;L;52;10;24;43;0;13.2;0.0;0;0;;0;0;5
2015-07-03 12:00:00;N;L;54;11;26;29;112;13.2;87.0;22;3;13.08;13;0;22.5
2015-07-04 04:42:00;A;L;56;10;25;21;225;13.2;87.0;135;2;12.34;16;42;25
2015-07-04 15:12:00;D;L;56;14;25;34;0;13.2;0.0;0;0;;0;0;1
2015-04-17 12:00:00;N;B;10;33;37;21;157;7.1;87.0;270;4;13.83;24;0;38
2015-04-07 17:30:00;D;B;0;28;49;9;0;0;0.0;0;0;;0;0;5
2015-06-13 12:00:00;N;B;70;20;18;11;315;7.1;82.0;292;6;12.17;24;0;33
2015-06-19 12:00:00;N;L;60;21;24;35;292;12.65;87.0;315;5;12.21;24;0;37
2015-05-10 12:00:00;N;L;28;17;35;8;135;10.65;84.0;315;4;12.58;24;0;34.2
2015-05-11 12:00:00;N;L;32;32;31;12;135;10.65;84.0;315;4;12.71;24;0;34.7
2015-05-11 12:24:00;A;L;32;15;31;19;135;10.65;84.0;315;4;3.57;1;24;0.8
2015-04-20 23:48:00;A;B;27;26;38;9;135;7.1;82.0;315;4;12.63;11;48;17.9
2015-06-28 19:18:00;A;B;52;10;24;43;135;7;64.0;270;4;10.14;7;18;6
2015-06-14 12:00:00;N;B;69;35;22;20;67;7.1;82.0;225;5;12.51;23;30;34
2015-06-14 14:12:00;A;B;69;38;22;51;90;7.1;82.0;270;4;14.09;2;12;2.2
2015-05-14 12:00:00;N;L;36;54;23;37;135;10.65;84.0;0;4;12.57;23;0;33.4
2015-06-05 12:00:00;N;B;94;23;6;1;67;7.1;95.0;22;3;14.04;24;0;35
2015-06-06 12:00:00;N;B;97;30;7;44;202;7.1;82.0;22;2;13.7;23;0;44
2015-04-29 04:48:00;A;L;29;44;40;23;90;9.3;82.0;180;2;12.5;10;0;18.3
2015-06-28 00:30:00;D;B;55;59;24;3;0;7;0.0;0;0;;0;0;10.5
2015-06-28 12:00:00;N;B;53;7;25;26;225;7;64.0;270;5;10.09;11;30;8
2015-05-18 12:00:00;N;L;47;33;12;17;45;10.65;84.0;135;4;12.29;24;0;34.5
2015-05-20 12:00:00;N;L;56;47;13;59;112;10.65;84.0;135;5;12.5;24;0;34.8
2015-05-21 12:00:00;N;L;61;50;12;36;157;10.65;84.0;225;5;12.0;23;0;33.9
2015-05-22 12:00:00;N;L;66;12;11;27;157;10.65;84.0;315;4;12.58;24;0;34.5
2015-06-07 12:00:00;N;B;92;15;6;28;270;7.1;82.0;22;3;13.54;24;0;33
2015-06-09 12:00:00;N;B;82;55;5;57;270;7.1;82.0;270;6;11.04;24;0;33
2015-04-18 05:00:00;A;B;14;54;35;31;135;7.1;87.0;22;4;13.88;17;0;28
2015-04-18 17:48:00;D;B;14;54;35;31;0;7.1;0.0;0;0;;0;0;1.5
2015-04-19 12:00:00;N;B;19;58;35;26;90;7.1;82.0;90;3;13.02;17;12;23.8
2015-06-10 12:00:00;N;B;78;52;6;38;292;7.1;82.0;270;5;11.67;24;0;33
2015-06-02 15:30:00;D;B;103;15;1;58;0;7.1;0.0;0;0;;0;0;0.2
2015-02-21 01:00:00;A;L;104;16;1;0;202;10.7;87.0;135;4;13.08;13;0;20.9
2015-05-27 12:00:00;N;L;90;9;6;43;90;10.65;84.0;225;5;13.04;24;0;33.8
2015-06-17 16:30:00;D;L;69;27;22;47;0;12.65;0.0;0;0;;0;0;1.3
2015-09-05 12:00:00;N;B;4;6;2;9;135;7.3;82.0;225;4;12.75;24;0;33
2015-09-06 12:00:00;N;B;5;39;6;46;157;7.3;82.0;225;4;12.08;24;0;33
2015-04-12 12:00:00;N;B;7;17;46;55;225;7.1;90.0;45;5;13.38;24;0;43
2015-07-05 12:00:00;N;L;60;53;22;30;180;13.2;87.0;225;5;12.45;20;48;28.5
2015-07-06 12:00:00;N;L;58;5;19;45;225;13.2;88.0;225;7;10.92;24;0;37
2015-07-07 12:00:00;N;L;55;1;16;26;225;13.2;87.0;225;6;10.72;25;0;39
2015-04-10 20:00:00;D;B;2;35;51;23;0;0;0.0;0;0;;0;0;25.5
2015-04-11 12:00:00;N;B;2;2;50;41;247;7.1;90.0;225;6;14.13;16;0;29
2015-04-28 18:45:00;D;L;26;0;40;8;0;9.3;0.0;0;0;;0;0;10.1
2015-04-20 12:00:00;N;B;24;37;37;28;22;7.1;82.0;45;5;12.5;24;0;32.8
2015-04-26 06:48:00;D;L;27;26;38;9;0;9.3;0.0;0;0;;0;0;1.5
2015-04-26 12:00:00;N;L;25;12;39;41;0;9.3;82.0;22;3;12.5;5;12;8.2
2015-05-25 12:00:00;N;L;80;44;5;24;112;10.65;84.0;270;4;12.83;24;0;33.8
2015-09-11 12:00:00;N;B;14;58;29;38;135;7.3;85.0;135;7;11.13;23;0;34
2015-09-12 12:00:00;N;B;17;33;33;20;135;7.3;85.0;135;7;11.5;24;0;35
2015-09-13 12:00:00;N;B;21;8;35;12;90;7.3;85.0;135;8;10.7;23;0;35
2015-09-15 12:00:00;N;B;29;21;32;34;45;7.3;86.0;45;6;9.38;24;0;38
2015-09-20 12:00:00;N;B;42;44;11;46;45;7.3;83.0;157;4;14.0;24;0;33
2015-05-23 12:00:00;N;L;71;38;9;6;112;10.65;84.0;292;3;12.61;23;0;32.3
2015-05-24 12:00:00;N;L;75;47;7;43;112;10.65;84.0;270;3;12.42;24;0;34.2
2015-05-30 10:45:00;A;L;0;0;0;0;45;10.65;84.0;135;3;12.04;22;45;32.9
2015-07-08 12:00:00;N;L;51;0;14;34;202;13.2;87.0;202;6;11.04;24;0;36
2015-07-09 12:00:00;N;L;47;38;12;9;247;13.2;87.0;247;5;11.54;24;0;35
2015-04-15 12:00:00;N;B;3;17;36;1;90;7.1;87.0;90;4;13.58;24;0;38
2015-04-16 12:00:00;N;B;3;18;37;27;90;7.1;87.0;90;5;13.33;24;0;37.5
2015-04-14 12:00:00;N;B;9;27;36;40;157;7.1;87.0;90;4;13.33;24;0;38
2015-08-11 12:00:00;N;L;13;8;28;36;225;12.3;87.0;22;4;13.04;24;0;37
2015-08-12 12:00:00;N;L;17;11;24;27;225;12.3;90.0;22;4;13.25;24;0;39
2015-04-13 12:00:00;N;B;10;12;41;19;202;7.1;87.0;45;4;13.63;24;0;40
2015-08-13 12:00:00;N;L;19;59;18;16;180;12.3;90.0;270;4;13.36;25;0;40
2015-09-08 12:00:00;N;B;9;27;16;19;135;0;85.0;135;4;13.21;24;0;36
2015-09-09 12:00:00;N;B;11;14;21;8;157;7.3;85.0;135;4;12.79;24;0;35
2015-07-22 12:00:00;N;L;5;57;35;54;270;13.2;87.0;270;4;11.96;24;0;35
2015-07-14 06:30:00;A;L;32;50;29;33;315;13.2;87.0;315;5;12.38;18;30;28
2015-07-21 12:00:00;N;L;0;55;36;5;225;13.2;87.0;45;3;12.5;24;0;34
2015-04-26 15:00:00;A;L;26;0;40;8;67;9.3;82.0;22;3;12.67;3;0;9.7
2015-09-17 12:00:00;N;B;36;36;26;4;45;7.3;87.0;0;4;12.75;24;0;35
2015-09-18 12:00:00;N;B;39;31;22;37;45;7.3;87.0;90;4;13.0;24;0;35
2015-09-19 12:00:00;N;B;41;14;17;42;22;7.3;86.0;67;4;14.25;24;0;34
2015-08-17 12:00:00;N;L;8;11;3;31;90;12.3;90.0;225;5;13.5;24;0;40
2015-07-23 12:00:00;N;L;9;30;38;53;337;13.2;87.0;337;6;11.83;24;0;35
2015-07-30 10:48:00;A;B;2;22;51;32;270;0;87.0;225;4;12.56;8;12;9
2015-09-14 12:00:00;N;B;25;36;34;59;45;7.3;85.0;45;8;10.04;24;0;36
2015-09-16 02:30:00;A;B;31;6;30;9;0;7.3;87.0;45;4;12.07;14;30;22
2015-09-16 10:30:00;D;B;31;51;29;7;0;7.3;0.0;0;0;;0;0;1
2015-07-25 12:00:00;N;L;6;13;47;54;45;13.2;87.0;0;6;11.25;24;0;35
2015-09-16 12:00:00;N;B;31;40;29;28;45;7.3;87.0;202;4;13.33;1;30;2
2015-09-21 12:00:00;N;B;45;33;7;6;45;7.3;83.0;135;6;12.83;23;0;32
2015-09-03 20:00:00;D;B;1;59;5;15;0;7.3;0.0;0;0;;0;0;15.8
2015-09-04 12:00:00;N;B;2;42;2;27;135;7.3;82.0;225;4;13.0;16;0;23
2015-07-26 12:00:00;N;L;1;6;50;20;67;13.2;87.0;180;5;12.13;24;0;32.2
2015-07-30 02:36:00;D;B;4;54;51;26;0;7.2;0.0;0;0;;0;0;4.4
2015-07-10 12:00:00;N;L;42;28;13;47;315;13.2;87.0;270;4;12.5;24;0;35
2015-07-11 12:00:00;N;L;40;47;17;9;315;13.2;87.0;315;4;12.58;24;0;35.3
2015-07-12 12:00:00;N;L;37;5;22;42;315;13.2;87.0;315;5;12.25;24;0;34.3
2015-09-10 12:00:00;N;B;12;59;25;58;157;7.3;84.0;135;4;12.54;24;0;34
2015-09-07 12:00:00;N;B;7;28;11;30;157;7.3;82.0;135;4;12.79;24;0;33
2015-08-19 12:00:00;A;L;1;48;5;13;45;12.3;83.0;225;4;13.52;25;0;34
2015-07-20 12:00:00;N;L;6;42;37;9;315;13.2;87.0;292;4;12.54;24;0;34
2015-12-08 18:00:00;D;B;120;44;23;5;0;7.2;0.0;0;0;;0;0;4.2
2015-08-18 12:00:00;N;L;2;43;2;59;90;12.3;85.0;225;4;13.5;24;0;36
2015-08-14 12:00:00;N;L;19;40;13;15;180;12.3;90.0;0;3;13.33;24;0;38
2015-08-15 12:00:00;N;L;17;8;9;42;135;12.3;91.0;315;3;13.13;24;0;39
2015-08-16 12:00:00;N;L;13;55;5;29;135;12.3;90.0;225;5;13.25;24;0;39
2015-11-13 17:12:00;D;L;38;54;23;14;0;11.1;0.0;0;0;;0;0;7.4
2015-11-14 12:00:00;N;L;39;5;20;8;157;11.1;82.0;22;3;12.61;18;48;27
2015-07-16 12:00:00;N;L;29;43;32;43;292;13.2;87.0;315;4;12.54;13;0;18
2015-07-15 23:00:00;D;L;32;50;29;33;0;13.2;0.0;0;0;;0;0;9
2015-07-19 12:00:00;N;L;12;3;37;10;292;13.2;87.0;0;3;12.54;24;0;35
2015-11-16 12:00:00;N;L;44;13;12;8;157;0;90.0;112;6;11.67;24;0;37
2015-07-18 12:00:00;N;L;18;37;34;4;292;13.2;88.0;45;4;12.79;24;0;35
2015-07-24 12:00:00;N;L;9;17;43;55;0;13.2;86.0;0;6;11.79;24;0;34
2015-07-27 05:00:00;A;L;3;55;51;28;45;13.2;87.0;225;5;13.47;17;0;27
2015-12-09 12:00:00;N;B;117;36;20;52;225;7.2;86.0;90;6;13.44;18;0;25.5
2015-12-05 09:00:00;A;L;120;45;23;2;0;11.1;87.0;22;6;11.62;21;0;32
2015-11-30 12:00:00;N;L;107;40;4;22;135;11.1;87.0;112;4;12.5;24;0;35
2015-12-01 12:00:00;N;L;109;51;8;52;45;11.1;87.0;45;6;12.08;24;0;36.5
2015-12-10 12:00:00;N;B;113;24;16;51;225;7.2;87.0;0;6;14.17;24;0;36
2015-08-06 01:00:00;D;L;2;23;51;38;0;12.5;0.0;0;0;;0;0;16
2015-08-06 12:00:00;N;L;0;27;50;19;225;12.3;88.0;225;6;9.33;15;0;17
2015-08-10 12:00:00;N;L;12;5;33;34;180;12.3;92.0;0;5;13.21;24;0;42
2015-12-02 12:00:00;N;L;112;11;13;4;45;11.1;87.0;45;6;12.13;24;0;36
2015-12-03 12:00:00;N;L;114;21;17;47;45;11.1;87.0;45;6;12.46;24;0;36
2015-12-04 12:00:00;N;L;117;32;20;50;45;11.1;87.0;90;7;10.79;24;0;37
2015-11-06 13:30:00;D;L;39;24;21;6;0;8.8;0.0;0;0;;0;0;2.2
2015-11-07 01:00:00;A;L;38;15;23;27;0;8.8;82.0;0;6;11.74;11;30;14.1
2015-08-07 12:00:00;N;L;6;0;48;34;225;12.3;88.0;225;6;12.38;24;0;35.43
2015-08-08 12:00:00;N;L;10;16;43;12;225;12.3;92.0;0;5;13.42;24;0;42
2015-08-09 12:00:00;N;L;12;22;38;41;180;12.3;90.0;0;5;13.33;24;0;38
2015-07-13 12:00:00;N;L;34;37;26;49;315;13.2;87.0;315;4;12.56;25;0;36
2015-07-17 12:00:00;N;L;24;8;34;5;292;13.2;87.0;315;5;12.42;24;0;35
2015-09-30 15:00:00;A;B;49;5;27;43;225;7.3;86.0;135;4;12.0;3;0;5
2015-10-02 04:30:00;D;L;49;5;27;43;0;12.9;0.0;0;0;;0;0;3.2
2015-11-24 12:00:00;N;L;82;48;5;22;90;11.1;87.0;22;6;10.67;24;0;34
2015-11-25 12:00:00;N;L;87;0;6;16;90;11.1;87.0;45;6;12.21;24;0;35
2015-10-10 12:00:00;N;L;48;2;3;53;225;12.9;90.0;180;5;12.5;24;0;40
2015-10-11 12:00:00;N;L;43;48;3;55;270;12.3;88.0;112;4;12.71;24;0;39
2015-10-12 07:18:00;A;L;39;3;4;38;270;12.3;86.0;112;5;13.06;19;18;29
2015-10-28 12:00:00;N;B;57;47;6;0;45;7.3;87.0;337;6;12.42;24;0;37.48
2015-10-29 12:00:00;N;B;57;3;12;44;315;7.3;82.0;22;4;13.83;24;0;36.4
2015-10-30 12:00:00;N;B;53;28;14;41;270;7.3;87.0;22;4;12.13;24;0;37.14
2015-11-04 23:15:00;A;B;38;24;21;58;0;7.3;0.0;0;0;1.33;11;15;1.1
2015-10-25 12:00:00;N;B;45;39;3;57;90;7.3;85.0;135;4;13.46;24;0;37
2015-11-29 12:00:00;N;L;104;16;1;12;90;11.1;87.0;90;6;11.0;24;0;26
2015-10-27 12:00:00;N;B;54;16;2;58;22;7.3;85.0;292;4;14.08;24;0;36.12
2015-11-01 12:00:00;N;B;43;52;12;15;337;7.3;82.0;112;4;13.83;24;0;35.21
2015-11-03 10:00:00;A;B;38;20;21;58;0;7.3;82.0;0;0;12.55;22;0;29.41
2015-11-28 12:00:00;N;L;100;57;2;51;135;11.1;87.0;225;4;12.35;23;0;33
2015-09-22 12:00:00;N;B;48;28;3;20;45;7.3;85.0;135;6;13.0;24;0;36
2015-09-23 12:00:00;N;B;51;3;1;54;45;7.3;87.0;202;5;14.42;24;0;38
2015-11-26 12:00:00;N;L;92;13;6;14;90;11.1;87.0;90;4;12.91;23;0;35
2015-11-27 12:00:00;N;L;97;43;5;6;112;11.1;87.0;112;4;12.91;23;0;32.7
2015-11-02 12:00:00;N;B;40;15;17;31;315;7.3;82.0;315;3;12.92;24;0;33
2015-10-26 12:00:00;N;B;50;27;1;53;45;7.3;84.0;225;4;14.08;24;0;37.6
2015-11-21 12:00:00;N;L;68;6;10;55;112;11.1;87.0;112;3;12.54;24;0;36
2015-11-22 12:00:00;N;L;73;34;8;42;112;11.1;85.0;112;3;12.96;23;0;32
2015-11-20 12:00:00;N;L;64;35;11;3;112;11.1;87.0;45;5;12.75;24;0;36
2015-10-24 08:00:00;D;B;39;5;4;45;0;7.3;0.0;0;0;;0;0;61.2
2015-10-24 12:00:00;N;B;40;3;4;36;90;7.3;87.0;157;4;11.75;4;0;6.3
2015-11-03 18:30:00;D;B;38;25;21;50;0;7.3;0.0;0;0;;0;0;0.4
2015-11-04 12:00:00;N;B;38;30;21;45;135;7.3;0.0;247;3;0.86;17;30;2.01
2015-11-19 12:00:00;N;L;59;6;13;5;112;11.1;88.0;45;6;12.35;23;0;32
2015-09-30 12:00:00;N;B;50;15;27;33;270;7.3;83.0;135;4;13.72;25;0;35
2015-10-02 12:00:00;N;L;51;9;27;25;112;12.9;86.0;135;6;12.53;7;30;8.5
2015-11-15 12:00:00;N;L;41;50;15;27;157;11.1;87.0;157;6;12.17;24;0;32
2015-11-18 12:00:00;N;L;54;20;14;25;90;11.1;90.0;90;4;13.42;24;0;41
2015-11-17 12:00:00;N;L;49;7;13;5;67;11.1;90.0;67;4;12.83;24;0;40
2015-11-23 12:00:00;N;L;78;38;6;16;112;11.1;87.0;112;4;12.33;24;0;34
2015-10-07 12:00:00;N;L;58;2;8;1;225;12.9;88.0;247;5;13.0;24;0;38
2015-10-08 12:00:00;N;L;55;35;3;42;202;12.9;88.0;180;6;12.54;24;0;38
2015-10-09 12:00:00;N;L;52;2;0;47;202;12.9;89.0;180;6;11.79;24;0;38
2016-02-14 12:00:00;D;B;55;21;25;1;0;7;0.0;0;0;;0;0;7.5
2015-09-27 12:00:00;N;B;60;47;20;11;0;7.3;87.0;270;3;13.96;24;0;36
2015-09-28 12:00:00;N;B;57;46;24;20;315;7.3;87.0;270;3;13.33;24;0;36
2015-09-29 05:30:00;D;B;56;14;25;31;0;7.3;0.0;0;0;;0;0;5
2015-09-29 12:00:00;N;B;56;37;26;34;270;7.3;82.0;135;4;14.62;6;30;8.2
2016-01-26 12:00:00;N;B;78;37;6;38;292;7.2;87.0;45;5;11.58;24;0;36.5
2016-02-04 12:00:00;N;L;58;56;24;16;292;13.3;87.0;292;6;12.68;25;0;37.6
2016-01-22 12:00:00;N;B;98;52;4;39;315;7.2;87.0;0;2;13.71;24;0;37
2016-01-23 12:00:00;N;B;93;17;6;19;270;7.2;87.0;0;4;14.42;24;0;37
2015-09-26 12:00:00;N;B;60;12;15;0;0;7.3;88.0;270;6;13.65;23;0;35
2015-09-28 13:00:00;A;B;56;14;25;31;315;7.3;87.0;270;3;14.0;1;0;2
2015-09-24 12:00:00;N;B;55;46;5;38;45;7.3;88.0;202;6;15.0;24;0;38
2015-09-25 12:00:00;N;B;59;9;10;7;45;7.3;88.0;247;6;14.0;24;0;37
2015-10-03 12:00:00;N;L;56;33;26;31;90;12.9;87.0;337;6;12.5;24;0;35
2016-02-15 10:30:00;A;B;50;16;27;0;270;7;87.0;315;4;13.66;23;30;36.3
2015-10-31 12:00:00;N;B;48;2;13;25;315;7.3;85.0;45;3;13.33;24;0;37.24
2015-10-04 04:00:00;A;L;58;45;23;31;135;12.9;90.0;270;6;12.69;16;0;27
2015-10-04 07:30:00;D;L;58;39;23;37;0;12.9;0.0;0;0;;0;0;1
2015-10-04 12:00:00;N;L;59;3;23;24;135;12.9;88.0;315;4;13.56;4;30;6
2015-10-05 12:00:00;N;L;60;12;18;0;180;12.9;88.0;225;6;12.75;24;0;37
2015-12-30 08:30:00;D;L;48;8;29;9;0;9.1;0.0;0;0;;0;0;1.5
2015-12-30 10:24:00;A;L;48;1;29;12;247;9.1;75.0;157;5;4.21;1;54;2.9
2015-10-06 12:00:00;N;L;59;57;12;32;225;12.9;88.0;292;3;13.25;24;0;38
2016-01-28 12:00:00;N;B;72;42;14;14;337;7.2;87.0;0;4;13.29;24;0;37
2016-01-17 12:00:00;N;L;101;7;11;33;315;11.9;92.0;0;3;13.13;24;0;41.2
2016-01-29 12:00:00;N;B;69;48;18;48;337;7.2;87.0;0;4;10.67;24;0;37
2016-02-18 12:00:00;N;L;50;16;27;5;90;11.85;87.0;315;6;12.0;2;0;3.2
2016-02-18 10:00:00;D;L;49;4;27;44;0;11.85;0.0;0;0;;0;0;1.5
2016-02-03 12:00:00;N;L;63;32;23;51;292;13.3;87.0;22;3;12.78;24;30;37.6
2016-01-21 12:00:00;N;B;103;37;1;0;315;7.2;87.0;0;4;14.29;24;0;38.2
2016-02-02 12:00:00;D;L;69;38;22;7;0;13.3;0.0;0;0;;0;0;7.04
2016-01-15 10:00:00;D;L;104;15;1;2;0;11.9;0.0;0;0;;0;0;6
2016-01-24 12:00:00;N;B;87;4;6;34;270;7.2;87.0;0;4;14.29;24;0;37
2015-12-25 16:00:00;D;B;56;16;25;33;0;7.3;0.0;0;0;;0;0;1.5
2015-12-26 12:00:00;N;B;53;34;26;13;315;7.3;87.0;157;3;13.9;20;0;31.2
2015-12-27 11:00:00;A;B;48;58;28;28;292;7.3;87.0;337;4;13.04;24;0;37
2016-01-15 12:00:00;N;L;104;21;1;24;45;11.9;92.0;0;4;13.0;2;0;2.5
2015-12-23 12:00:00;N;B;65;42;20;46;337;7.3;87.0;22;4;13.21;24;0;38
2015-12-24 12:00:00;N;B;61;39;23;9;292;7.3;87.0;67;4;13.54;24;0;37.68
2015-12-25 08:00:00;A;B;56;15;25;38;0;7.3;87.0;0;0;12.67;21;0;33.24
2016-01-08 12:00:00;N;L;77;10;7;27;112;11.7;88.0;0;6;13.25;24;0;38
2016-02-05 09:30:00;A;L;54;27;25;54;225;13.3;87.0;225;5;12.05;21;30;34
2015-12-17 12:00:00;N;B;92;13;6;0;270;7.3;91.0;67;4;13.79;24;0;39
2016-02-09 01:00:00;D;B;54;5;25;58;0;7;0.0;0;0;;0;0;7.3
2016-01-25 12:00:00;N;B;83;54;5;7;270;7.2;87.0;0;4;11.08;24;0;35.6
2016-01-30 12:00:00;A;B;69;38;22;32;90;7.2;87.0;0;3;12.82;24;30;37.7
2016-01-05 12:00:00;N;L;67;51;17;24;157;11.7;91.0;0;4;13.04;24;0;39
2016-01-16 12:00:00;N;L;103;20;6;34;337;11.9;92.0;0;3;12.68;25;0;43.6
2016-01-06 12:00:00;N;L;69;37;13;49;157;11.7;87.0;0;4;12.61;23;0;36.9
2015-12-18 12:00:00;N;B;86;1;6;16;270;7.3;87.0;90;4;13.92;25;0;39.6
