TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H
2018-04-02 12:00:00;N;L;39;25;18;30;202;0;87.1;135;4;13.17;24;0;18.1
2018-04-03 12:00:00;N;L;36;23;23;48;202;0;84.9;135;4;13.4;25;0;18.6
2018-04-04 12:00:00;N;L;33;27;27;45;202;0;84.1;112;3;12.33;24;0;16.9
2018-04-05 04:00:00;A;L;31;50;29;14;247;0;79.5;135;3;12.31;16;0;10.3
2018-04-05 08:30:00;D;L;31;55;29;12;0;0;0.0;0;0;;0;0;0.9
2018-04-05 12:00:00;N;L;30;41;30;55;247;0;87.1;135;2;14.29;3;30;2.6
2018-04-06 10:00:00;A;L;26;54;33;5;270;0;85.9;225;6;14.82;22;0;16.4
2018-04-06 23:00:00;D;L;25;2;34;46;0;9.755;0.0;0;0;;0;0;1.8
2018-04-07 12:00:00;N;L;23;42;34;5;270;0;83.8;270;6;11.08;13;0;10.1
2018-04-08 12:00:00;N;L;17;49;34;57;292;0;84.2;135;7;10.79;24;0;18.2
2018-04-09 12:00:00;N;L;12;59;31;38;315;0;86.9;157;4;13.21;24;0;18.2
2018-04-10 12:00:00;N;L;7;36;28;31;315;0;88.1;45;3;13.28;25;0;19.4
2018-04-11 12:00:00;N;L;2;22;25;57;315;0;87.9;135;3;13.0;24;0;18.6
2018-04-12 12:00:00;N;L;1;51;21;33;315;0;87.9;135;4;13.04;25;0;19.4
2018-04-13 12:00:00;N;L;5;15;18;48;315;0;88.0;112;4;13.46;24;0;18.3
2018-04-14 12:00:00;N;L;9;39;14;47;315;0;88.0;112;5;13.13;24;0;18.5
2018-04-15 12:00:00;N;L;13;47;10;50;315;0;87.9;112;5;13.24;25;0;18.9
2018-04-16 12:00:00;N;L;17;8;7;30;315;0;87.9;135;3;12.88;24;0;18.3
2018-04-17 12:00:00;N;L;21;24;3;11;315;0;88.0;90;3;13.08;24;0;18.2
2018-04-18 12:00:00;N;L;24;23;0;52;315;0;87.9;135;3;13.21;24;0;18.2
2018-04-19 12:00:00;N;L;28;25;4;48;315;0;87.7;45;5;13.52;25;0;19.6
2018-04-20 12:00:00;N;L;32;8;8;28;315;0;87.2;45;5;13.0;24;0;18.3
2018-04-21 12:00:00;N;L;36;42;11;7;315;0;87.1;67;5;12.67;24;0;18.9
2018-04-22 12:00:00;N;L;39;18;15;54;315;0;87.0;67;6;12.88;24;0;19
2018-04-23 12:00:00;N;L;44;57;18;3;315;0;86.9;90;5;12.92;25;0;19.9
2018-04-24 12:00:00;N;L;48;28;22;12;315;0;87.2;90;4;13.04;24;0;18.6
2018-04-25 12:00:00;N;L;52;52;25;36;315;0;88.1;0;3;13.21;24;0;18.6
2018-04-26 12:00:00;N;L;57;4;29;8;315;0;87.5;90;4;12.83;24;0;18.8
2018-04-27 12:00:00;N;L;62;14;32;15;315;0;87.8;157;5;13.0;25;0;19.4
2018-04-28 12:00:00;N;L;67;3;35;29;292;0;88.1;180;5;12.96;24;0;18.5
2018-04-29 12:00:00;N;L;72;34;37;53;315;0;87.7;315;7;12.58;24;0;17.5
2018-04-29 20:00:00;A;L;74;28;38;39;292;0;87.1;315;7;12.63;8;0;5.9
2018-05-20 09:00:00;D;L;75;48;36;41;0;9.935;0.0;0;0;;0;0;22.7
2018-05-20 12:00:00;N;L;74;49;36;48;90;0;86.9;135;3;14.1;3;0;2.1
2018-05-21 12:00:00;N;L;67;40;37;51;67;0;87.1;247;5;14.21;24;0;17.1
2018-05-22 12:00:00;N;L;60;2;39;54;90;0;87.1;45;4;14.65;23;0;17.5
2018-05-23 12:00:00;N;L;54;55;39;13;90;0;87.1;180;6;13.7;23;0;17.2
2018-05-24 12:00:00;N;L;47;24;40;14;90;0;87.0;225;7;13.38;24;0;18.3
2018-05-25 12:00:00;N;L;40;30;40;57;90;0;87.0;202;6;12.48;23;0;17.6
2018-05-26 12:00:00;N;L;34;13;40;22;90;0;87.1;202;5;13.09;23;0;16.9
2018-05-27 12:00:00;N;L;27;33;39;36;90;0;88.0;180;3;13.08;24;0;18.3
2018-05-28 12:00:00;N;L;21;31;38;11;90;0;88.1;0;3;13.26;23;0;17.6
2018-05-29 12:00:00;N;L;15;11;37;3;112;0;88.1;315;4;13.17;23;0;17.8
2018-05-30 12:00:00;N;L;8;54;35;43;90;0;88.0;315;3;13.46;24;0;18
2018-05-31 12:00:00;N;L;1;12;36;42;67;0;88.1;270;3;14.33;24;0;17.9
2018-06-01 12:00:00;N;L;5;21;37;2;90;0;88.0;90;3;13.96;24;0;17.9
2018-06-02 12:00:00;N;L;11;14;37;33;112;0;88.0;225;2;13.04;24;0;17.9
2018-06-03 12:00:00;N;L;17;51;35;57;90;0;88.1;315;2;13.42;24;0;17.7
2018-06-04 12:00:00;N;L;24;58;34;13;90;0;88.0;292;3;13.61;23;0;16.2
2018-06-04 13:00:00;A;L;24;55;34;29;90;0;88.0;292;3;13.0;1;0;0.7
2018-06-04 19:00:00;D;L;24;54;34;59;0;0;0.0;0;0;;0;0;1.1
2018-06-05 12:00:00;N;L;29;19;35;35;90;0;88.0;225;2;13.53;17;0;11.8
2018-06-06 11:00:00;A;L;35;32;36;55;45;0;88.0;225;2;13.91;23;0;17.1
2018-07-04 01:00:00;D;L;36;36;36;11;0;9.075;0.0;0;0;;0;0;2.59
2018-07-04 12:00:00;N;L;33;50;35;14;270;0;88.0;45;2;13.78;11;0;7.4
2018-07-05 12:00:00;N;L;26;0;36;41;270;0;88.0;315;6;13.41;24;0;17.7
2018-07-06 12:00:00;N;L;20;8;36;8;270;0;88.0;202;4;13.3;24;0;16.79
2018-07-07 12:00:00;N;L;13;37;36;46;315;0;88.0;270;6;13.05;24;0;16.75
2018-07-08 12:00:00;N;L;7;35;37;25;0;0;88.0;45;4;13.13;24;0;17.13
2018-07-09 12:00:00;N;L;0;48;36;13;270;0;88.0;22;3;14.04;25;0;18.07
2018-07-10 07:00:00;A;L;5;5;36;3;247;0;88.0;337;6;13.49;19;0;16.6
2018-07-11 10:00:00;D;L;5;1;36;26;0;9.18;0.0;0;0;;0;0;2.4
2018-07-11 12:00:00;N;L;5;57;35;58;270;9.18;88.0;270;5;13.5;2;0;1.4
2018-07-12 12:00:00;N;L;12;40;36;25;292;9.18;86.0;0;6;12.74;25;0;18.76
2018-07-13 12:00:00;N;L;19;49;37;5;292;9.18;87.0;22;4;13.68;24;0;17.7
2018-07-14 12:00:00;N;L;26;7;39;9;292;9.68;87.0;315;4;13.7;25;0;18.17
2018-07-15 12:00:00;N;L;32;45;38;50;247;9.18;88.0;0;4;13.14;24;0;17.518
2018-07-16 12:00:00;N;L;40;52;37;2;247;9.18;87.0;22;3;13.77;25;0;17.9
2018-07-17 12:00:00;N;L;47;59;36;0;0;9.15;88.0;22;3;14.06;24;0;16.85
2018-07-18 12:00:00;N;L;53;9;36;52;247;9.18;88.0;202;5;13.41;25;0;17.47
2018-07-19 12:00:00;N;L;60;6;35;11;247;0;88.0;180;6;13.09;24;0;18.1
2018-07-20 12:00:00;N;L;68;18;34;36;247;0;88.0;247;6;13.07;25;0;18.8
2018-07-21 12:00:00;N;L;72;30;33;40;247;9.275;88.0;202;6;12.81;24;0;18
2018-07-22 12:00:00;N;L;77;10;32;49;292;9.275;84.0;202;7;11.43;25;0;14.61
2018-07-22 19:45:00;A;L;79;36;32;26;0;0;84.0;0;0;12.13;7;45;4.654
2018-08-02 19:48:49;D;B;79;37;32;26;0;6.525;0.0;0;0;;0;0;4.41
2018-08-03 12:00:00;N;B;75;25;34;31;45;6.525;82.0;180;4;14.64;16;11;12
2018-08-04 06:00:00;A;B;74;22;38;37;0;6.7;87.0;0;0;14.45;18;0;12.8
2018-08-08 08:20:00;D;L;74;37;38;52;0;10.71;0.0;0;0;;0;0;10.615
2018-08-08 12:00:00;N;L;74;13;38;0;0;10.47;88.0;0;0;13.53;3;40;2.31
2018-08-09 12:00:00;N;L;68;11;35;40;135;10.47;88.0;202;5;13.41;24;0;19.1
2018-08-10 12:00:00;N;L;64;20;31;40;135;10.47;88.0;202;4;12.75;24;0;19.531
2018-08-11 12:00:00;N;L;61;28;27;3;157;10.47;88.0;202;4;12.99;23;0;18.8
2018-08-12 12:00:00;N;L;57;24;23;36;135;10.47;88.0;90;6;12.78;24;0;18.33
2018-08-13 12:00:00;N;L;55;6;20;0;135;10.47;88.0;90;6;10.52;24;0;16.8
2018-08-14 12:00:00;N;L;52;9;16;3;135;10.47;88.0;90;6;12.13;24;0;18.3
2018-08-15 12:00:00;N;L;49;9;12;11;135;10.47;88.0;90;5;12.34;24;0;18.3
2018-08-16 12:00:00;N;L;46;57;7;12;135;10.47;88.0;90;4;12.78;24;0;18.345
2018-08-17 12:00:00;N;L;43;50;3;20;135;10.47;88.0;112;4;12.55;24;0;18.2
2018-08-18 12:00:00;N;L;40;3;0;45;157;0;88.0;157;6;11.45;24;0;18.3
2018-08-19 10:00:00;A;L;38;30;3;46;202;10.45;86.0;157;6;11.04;22;0;17
2018-09-13 14:00:00;D;B;38;15;3;43;0;6.56;0.0;0;0;;0;0;3.35
2018-09-14 12:00:00;N;B;43;48;1;0;270;6.56;75.0;90;5;13.47;22;0;10.6
2018-09-14 14:48:00;A;B;43;48;1;36;270;6.56;82.0;90;5;12.82;2;48;1.9
2018-09-21 04:00:00;D;L;44;12;2;11;0;8.9;0.0;0;0;;0;0;10.6
2018-09-21 12:00:00;N;L;43;42;0;19;22;8.9;87.0;90;5;13.0;8;0;6.5
2018-09-22 12:00:00;N;L;40;45;3;55;22;8.9;87.0;135;6;13.2;23;0;17.5
2018-09-23 12:00:00;N;L;38;39;8;57;22;0;88.0;67;4;12.75;24;0;18.2
2018-09-24 12:00:00;N;L;36;48;12;51;22;8.9;83.0;67;7;11.61;24;0;18.5
2018-09-25 12:00:00;N;L;34;41;16;33;22;8.9;85.0;67;6;11.67;23;0;18
2018-09-26 12:00:00;N;L;31;57;20;55;22;8.9;86.0;90;4;12.36;24;0;18.2
2018-09-27 12:00:00;N;L;29;18;25;2;22;8.9;87.03;90;3;12.74;24;0;18.6
2018-09-28 12:00:00;N;L;26;50;28;29;22;8.9;86.0;22;5;10.96;23;0;18
2018-09-29 12:00:00;N;L;23;52;32;20;22;8.9;85.4;67;4;12.13;24;0;17.2
2018-09-30 12:00:00;N;L;20;32;36;8;22;8.9;85.5;45;4;11.29;24;0;18
2018-10-01 12:00:00;N;L;16;22;40;21;45;8.9;85.6;45;7;12.11;24;0;18.8
2018-10-02 12:00:00;N;L;13;20;43;0;45;8.9;77.2;67;7;10.11;23;0;17.5
2018-10-03 12:00:00;N;L;8;34;46;48;45;8.9;82.0;67;6;10.97;24;0;18.2
2018-10-04 12:00:00;N;L;3;44;49;8;45;0;84.3;270;4;12.42;24;0;18.25
2018-10-05 12:00:00;N;L;2;21;51;0;45;0;62.0;180;4;10.08;23;0;14.5
2018-10-05 23:30:00;N;L;4;12;52;13;0;0;62.0;0;0;8.76;11;30;7.7
2018-10-06 12:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;12;30;0
2018-10-07 12:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;24;0;0
2018-10-07 18:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;6;0;0
2018-10-08 11:30:00;A;L;9;52;53;8;45;9.11;85.0;225;5;12.11;17;30;11.6
2018-10-11 09:30:00;D;L;8;3;54;0;0;6.645;0.0;0;0;;0;0;5.005
2018-10-11 12:00:00;N;L;7;24;54;10;292;0;80.0;292;5;13.52;2;30;1.7
2018-10-12 12:00:00;N;L;11;17;57;32;157;6.645;80.75;180;5;13.48;24;0;18
2018-10-13 06:30:00;A;L;14;26;53;35;180;6.705;76.14;180;5;12.21;18;30;11.775
2018-10-17 19:00:00;D;B;14;3;54;14;0;6.21;0.0;0;0;;0;0;2.55
2018-10-18 12:00:00;N;B;18;19;56;50;22;6.21;80.0;270;3;13.0;17;0;7
2018-10-19 12:00:00;N;L;24;44;59;34;67;6.56;79.9;315;5;12.43;23;0;10
2018-10-19 20:00:00;A;B;27;10;60;46;90;6.61;80.0;315;5;12.75;8;0;3.5
2018-10-29 12:00:00;D;L;28;41;59;25;0;9.875;0.0;0;0;;0;0;2.5
2018-10-30 12:00:00;N;L;20;18;58;13;245;9.875;79.72;112;8;11.04;24;0;12.5
2018-10-31 12:00:00;N;L;17;38;55;56;244;9.875;79.6;247;7;9.12;25;0;13.5
2018-11-01 03:30:00;A;L;12;29;44;14;237;0;82.0;112;3;12.0;16;30;8.7
2018-11-02 04:00:00;D;L;10;50;57;21;0;9.875;0.0;0;0;;0;0;12.4
2018-11-02 12:00:00;N;L;7;10;57;42;222;9.875;86.0;292;4;12.0;8;0;4.9
2018-11-03 12:00:00;N;L;3;23;53;29;190;9.875;84.0;202;6;10.96;25;0;15.7
2018-11-04 12:00:00;N;L;1;19;50;10;250;0;82.7;180;6;11.42;24;0;15.8
2018-11-05 12:00:00;N;L;6;53;47;39;207;9.875;85.09;90;6;11.33;24;0;17.8
2018-11-06 12:00:00;N;L;7;48;44;25;245;9.875;74.3;225;8;9.21;24;0;14
2018-11-07 12:00:00;N;L;5;28;44;54;90;9.875;42.0;270;8;3.88;24;0;4
2018-11-08 12:00:00;N;L;6;0;44;27;230;9.875;42.0;67;4;4.5;24;0;3
2018-11-09 12:00:00;N;L;9;33;43;42;235;9.875;59.6;225;7;6.46;24;0;10.5
2018-11-10 12:00:00;N;L;10;20;41;3;185;9.875;64.2;225;6;5.88;24;0;10.2
2018-11-11 12:00:00;N;L;9;2;37;38;167;9.875;80.15;202;6;10.88;24;0;14.5
2018-11-12 12:00:00;N;L;3;11;36;41;82;9.875;84.59;270;2;13.13;24;0;15.6
2018-11-13 12:00:00;N;L;2;18;37;47;77;9.875;86.1;270;3;13.38;24;0;16
2018-11-14 12:00:00;N;L;9;35;37;23;87;9.875;86.0;135;4;13.17;24;0;16
2018-11-15 12:00:00;N;L;15;44;36;39;39;9.875;86.86;270;2;13.46;24;0;16.5
2018-11-16 12:00:00;N;L;17;12;41;59;309;9.875;87.3;67;4;13.08;24;0;18
2018-11-17 11:00:00;A;L;13;17;44;14;293;9.9;87.0;90;5;13.17;23;0;17.15
2018-11-27 16:00:00;D;B;12;30;44;25;0;5.86;0.0;0;0;;0;0;6.06
2018-11-28 12:00:00;N;B;16;41;41;56;132;5.86;86.5;0;5;13.1;20;0;15.39
2018-11-29 12:00:00;N;B;20;27;37;28;139;0;86.7;45;6;13.39;23;0;17.58
2018-11-30 12:00:00;N;B;23;34;36;45;38;0;83.5;45;8;9.17;23;0;16.45
2018-12-01 12:00:00;N;B;26;7;40;22;40;5.775;81.5;22;6;10.42;24;0;15.47
2018-12-01 23:00:00;A;B;29;43;40;12;91;5.775;86.9;22;4;13.09;11;0;8.39
2018-12-18 14:00:00;D;L;29;46;40;36;;8.95;;;;;;;1.4
2018-12-18 17:00:00;A;L;28;26;40;53;263;8.725;87.2;45;2;13.67;3;0;2.17
2018-12-21 01:30:00;D;L;29;25;40;7;0;8.85;0.0;0;0;;0;0;0.84
2018-12-21 12:00:00;N;L;26;12;40;24;249;8.85;86.0;45;3;12.95;10;30;7.26
2018-12-22 12:00:00;N;L;22;3;36;43;272;8.85;87.8;315;5;13.46;24;0;18.12
2018-12-23 12:00:00;N;L;16;13;36;9;272;8.85;87.2;292;5;12.76;25;0;19.25
2018-12-24 12:00:00;N;L;10;37;37;23;288;8.85;87.5;292;6;12.38;24;0;18.41
2018-12-25 12:00:00;N;L;3;21;37;54;266;8.85;87.6;270;3;12.44;25;0;19.16
2018-12-26 12:00:00;N;L;2;22;36;32;262;8.925;87.5;90;4;13.17;24;0;17.82
2018-12-26 20:45:00;A;L;4;7;36;52;262;9.05;87.4;90;4;13.03;8;45;6.42
2018-12-27 20:00:00;D;L;5;59;35;29;0;9.145;0.0;0;0;;0;0;1.52
2018-12-28 12:00:00;N;L;9;14;35;37;256;9.15;87.9;45;4;13.06;16;0;12.31
2018-12-29 12:00:00;N;L;16;51;33;9;256;9.05;87.8;67;4;13.4;25;0;19.06
2018-12-30 12:00:00;N;L;20;32;32;16;256;9.05;87.8;135;5;13.25;24;0;18.36
2018-12-31 12:00:00;N;L;27;23;31;31;256;9.05;85.7;270;4;11.08;25;0;18.72
2019-01-01 12:00:00;N;L;32;10;30;57;256;9.05;86.2;180;6;12.13;24;0;18.28
2019-01-02 12:00:00;N;L;38;56;28;24;256;9.05;86.5;0;4;11.8;25;0;18.85
2019-01-03 12:00:00;N;L;43;42;27;48;256;9.05;86.2;292;4;12.33;24;0;18.37
2019-01-04 12:00:00;N;L;49;23;26;33;260;0;86.7;292;6;12.8;25;0;18.89
2019-01-05 12:00:00;N;L;55;31;25;8;260;9.05;86.9;337;4;12.75;24;0;18.17
2019-01-06 12:00:00;N;L;61;35;24;10;260;9.05;87.5;135;3;13.44;25;0;18.86
2019-01-07 12:00:00;N;L;66;42;23;51;260;9.05;87.7;112;4;13.21;24;0;18.04
2019-01-08 12:00:00;N;L;72;48;22;38;260;9.05;87.6;90;4;13.0;25;0;18.76
2019-01-09 12:00:00;N;L;77;21;22;40;303;9.05;87.8;45;4;13.21;24;0;18.07
2019-01-10 12:00:00;N;L;82;36;23;56;276;8.9;87.7;0;4;12.24;25;0;18.8
2019-01-11 12:00:00;N;L;88;45;24;20;284;8.9;87.5;67;4;12.75;24;0;18.09
2019-01-12 12:00:00;N;L;93;5;26;54;304;8.9;87.3;247;4;13.13;24;0;17.88
2019-01-13 02:00:00;A;L;96;42;27;43;294;8.85;86.9;0;5;12.86;14;0;10.15
2019-01-25 20:30:00;D;B;96;45;27;53;;5.82;;;;;;;3.6
2019-01-26 12:00:00;N;B;93;24;27;32;92;5.82;80.0;90;6;11.87;15;30;8.4
2019-01-27 12:00:00;N;B;88;28;27;28;92;5.82;80.1;90;6;11.78;23;0;12
2019-01-28 11:30:00;A;B;83;34;27;16;89;5.85;81.7;45;5;11.91;23;30;13.22
2019-02-02 22:45:00;D;L;83;35;27;0;;10.605;;;;;;;5.3
2019-02-03 12:00:00;N;L;83;0;25;20;184;10.605;80.7;180;2;12.0;13;15;6.71
2019-02-04 12:00:00;N;L;79;54;22;5;111;10.605;80.5;45;3;12.21;24;0;12.72
2019-02-05 12:00:00;N;L;74;51;20;12;102;10.605;87.2;45;3;12.67;24;0;16.87
2019-02-06 12:00:00;N;L;69;47;19;7;102;10.605;87.5;22;3;12.29;24;0;17.53
2019-02-07 12:00:00;N;L;64;22;19;36;103;10.6;82.7;112;3;11.22;23;0;15
2019-02-08 12:00:00;N;L;60;22;17;2;130;10.6;87.2;45;3;12.25;24;0;17.54
2019-02-09 12:00:00;N;L;56;21;14;16;130;10.6;86.9;90;4;11.83;24;0;17.59
2019-02-10 12:00:00;N;L;52;32;11;48;130;10.6;87.0;67;5;11.48;23;0;17.76
2019-02-11 12:00:00;N;L;49;29;8;5;130;0;86.9;45;6;11.96;24;0;17.49
2019-02-12 12:00:00;N;L;45;26;5;23;130;10.6;86.8;90;5;12.0;24;0;17.45
2019-02-13 12:00:00;N;L;41;23;2;44;130;10.6;86.9;45;5;11.96;24;0;17.49
2019-02-14 12:00:00;N;L;37;49;0;52;130;10.6;87.1;45;4;12.58;24;0;18.42
2019-02-15 12:00:00;N;L;34;12;4;34;145;10.6;87.0;45;3;12.25;24;0;17.49
2019-02-16 12:00:00;N;L;33;12;9;52;197;10.6;86.9;45;3;12.46;24;0;17.48
2019-02-17 12:00:00;N;L;35;2;14;21;197;10.525;86.9;22;4;12.67;24;0;18.37
2019-02-18 12:00:00;N;L;36;55;18;52;197;10.525;86.9;22;4;12.71;24;0;18.35
2019-02-19 12:00:00;N;L;39;20;23;14;211;10.525;86.7;337;4;12.46;24;0;17.32
2019-02-20 12:00:00;N;L;42;15;27;37;225;10.525;86.9;225;4;12.5;24;0;18.39
2019-02-21 12:00:00;N;L;46;55;30;45;225;10.525;87.0;337;3;12.92;24;0;18.15
2019-02-22 12:00:00;N;L;50;30;34;56;225;10.52;87.0;315;4;12.54;24;0;18.09
2019-02-23 12:00:00;N;L;55;47;37;31;242;10.52;86.9;135;5;12.54;24;0;18.11
2019-02-24 00:30:00;A;L;58;40;38;33;270;10.525;86.8;225;6;11.76;12;30;9.48
2019-03-09 18:00:00;D;L;58;38;38;41;;8.575;;;;;;;3.62
2019-03-10 12:00:00;N;L;55;43;35;10;27;8.575;87.2;135;3;13.83;18;0;13.65
2019-03-10 16:00:00;A;L;55;5;35;21;275;8.575;87.5;135;3;13.5;4;0;3.01
2019-04-07 00:00:00;D;L;55;5;35;48;;9.5;;;;;;;41.9
2019-04-07 12:00:00;N;L;56;0;37;1;208;9.5;87.9;337;4;13.5;12;0;9.48
2019-04-08 12:00:00;N;L;59;47;41;20;208;9.5;88.2;45;4;13.58;24;0;18.59
2019-04-09 12:00:00;N;L;62;22;46;47;208;9.5;88.2;315;5;13.0;24;0;18.69
2019-04-10 12:00:00;N;L;66;21;50;1;208;9.5;87.7;225;7;11.33;24;0;17.58
2019-04-11 02:45:00;A;L;69;21;52;6;285;9.5;88.0;0;5;13.56;14;45;11.47
2019-04-14 07:30:00;D;L;74;35;52;57;;9.2;;;;;;;17.82
2019-04-14 12:00:00;N;L;74;35;52;57;345;9.3;87.8;247;6;8.0;4;30;3.46
2019-04-15 12:00:00;N;L;76;4;48;6;0;9.3;87.5;337;7;9.76;25;0;16.95
2019-04-16 12:00:00;N;L;76;49;44;6;359;9.3;86.9;337;6;8.13;24;0;17.52
2019-04-17 12:00:00;N;L;76;56;39;13;359;9.3;87.2;180;5;12.25;24;0;17.45
2019-04-18 12:00:00;N;L;76;36;34;54;350;9.3;88.4;45;4;13.42;24;0;18.71
2019-04-19 12:00:00;N;L;77;26;29;50;351;9.3;88.2;337;4;13.08;24;0;18.35
2019-04-20 12:00:00;N;L;78;52;23;47;351;9.3;88.3;135;4;13.52;25;0;18.88
2019-04-21 12:00:00;N;L;79;30;18;40;351;9.3;88.3;157;4;13.54;24;0;18.26
2019-04-22 12:00:00;N;L;80;7;13;30;351;9.3;88.1;90;3;13.58;24;0;18.09
2019-04-23 12:00:00;N;L;81;44;7;21;351;9.3;88.4;135;3;13.67;24;0;18.13
2019-04-24 10:42:00;A;L;80;54;2;37;36;9.35;88.5;270;4;13.61;22;42;17.06
2019-05-06 06:40:00;D;B;80;45;2;27;;4.85;;;;;;;5.56
2019-05-06 12:00:00;N;B;81;31;3;4;216;4.85;75.0;225;3;11.27;5;20;2.73
2019-05-07 00:15:00;A;B;81;47;5;3;139;4.915;80.2;225;4;12.16;12;15;6.85
2019-05-09 00:30:00;D;B;81;50;5;12;;9.4;;;;;;;0.95
2019-05-09 12:00:00;N;B;81;13;8;4;173;9.4;87.2;157;5;12.55;11;30;8.76
2019-05-10 12:00:00;N;B;80;54;12;31;173;9.4;86.8;157;5;11.81;24;0;17.18
2019-05-11 12:00:00;N;B;79;17;17;51;171;9.4;86.3;135;6;11.06;24;0;18.15
2019-05-12 12:00:00;N;B;79;59;21;5;171;9.4;86.2;180;6;11.9;24;0;17.14
2019-05-13 12:00:00;N;L;78;38;26;24;171;9.4;86.4;157;5;12.24;23;0;17.39
2019-05-14 12:00:00;N;L;77;57;29;49;171;9.4;69.0;180;3;8.41;24;0;11.26
2019-05-15 12:00:00;N;L;77;40;29;42;42;9.4;0.0;180;3;0.78;24;0;0
2019-05-16 12:00:00;N;L;77;39;29;31;171;9.4;0.0;0;4;0.41;24;0;0
2019-05-17 12:00:00;N;L;77;31;34;29;188;9.4;85.2;225;5;12.03;24;0;17.27
2019-05-18 12:00:00;N;L;77;22;38;51;178;9.4;83.3;247;4;9.65;24;0;16.21
2019-05-19 12:00:00;N;L;77;37;42;37;182;9.4;83.8;202;5;10.65;24;0;16.29
2019-05-20 12:00:00;N;L;77;52;46;36;180;9.4;85.5;180;5;10.5;24;0;17.07
2019-05-21 12:00:00;N;L;77;23;51;6;170;9.4;86.3;337;8;11.82;23;0;18.27
2019-05-22 01:45:00;A;L;73;6;53;27;141;9.4;87.6;315;6;12.47;13;45;10.32
2019-05-22 21:30:00;D;L;68;33;52;22;;9.4;;;;;;;14.62
2019-05-23 12:00:00;N;L;65;9;50;50;28;9.4;87.9;292;5;12.69;14;30;11.15
2019-05-24 12:00:00;N;L;62;23;45;1;28;9.4;88.0;315;4;13.57;24;0;18.09
2019-05-25 12:00:00;N;L;58;39;40;32;28;9.4;88.7;315;3;13.41;24;0;18.1
2019-05-26 12:00:00;N;L;55;51;35;17;24;9.6;88.5;337;4;13.59;24;0;18.07
2019-05-26 17:00:00;A;L;60;28;33;0;273;9.6;88.2;67;3;13.22;5;0;3.71
2019-06-24 03:10:00;D;L;0;0;0;0;;9.825;;;;;;;34.11
2019-06-24 12:00:00;N;L;53;27;34;4;60;9.825;88.4;202;2;13.23;8;50;6.6
2019-06-25 12:00:00;N;L;48;13;31;23;45;9.825;88.1;22;6;12.79;24;0;18
2019-06-26 12:00:00;N;L;43;49;27;46;45;9.825;87.9;180;6;13.2;24;0;17.9
2019-06-27 12:00:00;N;L;40;40;24;6;22;9.825;81.6;22;5;11.99;23;0;13.9
2019-06-28 12:00:00;N;L;37;36;20;30;22;9.825;81.3;90;6;11.82;24;0;14.4
2019-06-29 12:00:00;N;L;35;22;16;40;22;9.825;79.0;90;6;11.47;24;0;14
2019-06-30 12:00:00;N;L;34;18;12;3;22;9.825;79.0;90;6;11.33;23;0;13.7
2019-07-01 12:00:00;N;L;32;10;8;29;22;9.825;79.0;135;5;11.07;24;0;14.3
2019-07-02 12:00:00;N;L;30;54;3;51;22;9.825;77.7;112;4;11.4;24;0;13.2
2019-07-03 12:00:00;N;L;29;9;0;21;22;9.825;76.4;90;4;10.7;24;0;12.6
2019-07-04 12:00:00;N;L;27;31;4;49;22;9.825;76.3;135;5;11.57;24;0;11.9
2019-07-05 12:00:00;N;L;26;13;9;10;19;9.825;76.7;135;4;12.48;24;0;12.1
2019-07-06 12:00:00;N;L;24;56;13;27;19;9.825;88.0;22;4;13.05;23;0;17.4
2019-07-07 12:00:00;N;L;22;43;18;37;20;9.825;88.2;45;5;12.76;24;0;18.3
2019-07-08 12:00:00;N;L;20;28;23;40;21;9.75;88.1;45;5;12.69;24;0;18.3
2019-07-09 12:00:00;N;L;18;16;28;33;22;9.75;88.0;45;5;12.92;24;0;18.2
2019-07-10 12:00:00;N;L;15;59;32;54;24;9.75;88.9;22;4;13.11;24;0;18.1
2019-07-11 12:00:00;N;L;13;42;36;47;25;9.75;78.1;22;6;10.71;23;0;12.9
2019-07-12 12:00:00;N;L;11;27;40;25;27;9.75;77.6;22;6;10.46;24;0;13.1
2019-07-13 12:00:00;N;L;9;7;44;7;28;9.75;75.3;45;7;10.18;24;0;12
2019-07-14 12:00:00;N;L;6;6;48;7;28;9.75;79.6;45;5;11.24;24;0;13.1
2019-07-15 12:00:00;N;L;0;15;50;17;75;9.75;73.6;45;3;11.36;24;0;10.8
2019-07-16 12:00:00;N;L;3;1;53;24;18;9.7;67.1;45;4;9.81;24;0;8.3
2019-07-17 12:00:00;N;L;7;37;56;24;32;9.7;74.5;270;3;11.26;23;0;9.5
2019-07-17 22:50:00;A;L;10;44;57;37;90;9.575;79.8;270;3;12.3;10;50;5
2019-07-19 12:00:00;D;L;10;44;57;37;;9.8;;;;;;;16.1
2019-07-20 10:15:00;A;L;21;42;55;8;90;9.855;85.4;337;3;13.36;21;15;14.9
